代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),涨跌幅,成交额(百万),成交量(股)
510230.OF,国泰上证180金融ETF,2011-09-29,0.4538,0.4538,0.4538,0.4538,-0.0007,0,0
510230.OF,国泰上证180金融ETF,2011-09-30,0.4521,0.4521,0.4521,0.4521,-0.0036,0,0
510230.OF,国泰上证180金融ETF,2011-10-10,0.449,0.449,0.449,0.449,-0.0069,0,0
510230.OF,国泰上证180金融ETF,2011-10-11,0.4562,0.4562,0.4562,0.4562,0.016,0,0
510230.OF,国泰上证180金融ETF,2011-10-12,0.4762,0.4762,0.4762,0.4762,0.0438,0,0
510230.OF,国泰上证180金融ETF,2011-10-13,0.4765,0.4765,0.4765,0.4765,0.0007,0,0
510230.OF,国泰上证180金融ETF,2011-10-14,0.4772,0.4772,0.4772,0.4772,0.0014,0,0
510230.OF,国泰上证180金融ETF,2011-10-17,0.481,0.481,0.481,0.481,0.0079,0,0
510230.OF,国泰上证180金融ETF,2011-10-18,0.469,0.469,0.469,0.469,-0.0248,0,0
510230.OF,国泰上证180金融ETF,2011-10-19,0.47,0.47,0.47,0.47,0.0021,0,0
510230.OF,国泰上证180金融ETF,2011-10-20,0.4633,0.4633,0.4633,0.4633,-0.0143,0,0
510230.OF,国泰上证180金融ETF,2011-10-21,0.467,0.467,0.467,0.467,0.0081,0,0
510230.OF,国泰上证180金融ETF,2011-10-24,0.4831,0.4831,0.4831,0.4831,0.0343,0,0
510230.OF,国泰上证180金融ETF,2011-10-25,0.4865,0.4865,0.4865,0.4865,0.0071,0,0
510230.OF,国泰上证180金融ETF,2011-10-26,0.4877,0.4877,0.4877,0.4877,0.0024,0,0
510230.OF,国泰上证180金融ETF,2011-10-27,0.4919,0.4919,0.4919,0.4919,0.0087,0,0
510230.OF,国泰上证180金融ETF,2011-10-28,0.4981,0.4981,0.4981,0.4981,0.0126,0,0
510230.OF,国泰上证180金融ETF,2011-10-31,0.4931,0.4931,0.4931,0.4931,-0.0102,0,0
510230.OF,国泰上证180金融ETF,2011-11-01,0.4959,0.4959,0.4959,0.4959,0.0056,0,0
510230.OF,国泰上证180金融ETF,2011-11-02,0.5058,0.5058,0.5058,0.5058,0.0201,0,0
510230.OF,国泰上证180金融ETF,2011-11-03,0.5019,0.5019,0.5019,0.5019,-0.0078,0,0
510230.OF,国泰上证180金融ETF,2011-11-04,0.5044,0.5044,0.5044,0.5044,0.0049,0,0
510230.OF,国泰上证180金融ETF,2011-11-07,0.4965,0.4965,0.4965,0.4965,-0.0156,0,0
510230.OF,国泰上证180金融ETF,2011-11-08,0.4973,0.4973,0.4973,0.4973,0.0016,0,0
510230.OF,国泰上证180金融ETF,2011-11-09,0.5022,0.5022,0.5022,0.5022,0.0099,0,0
510230.OF,国泰上证180金融ETF,2011-11-10,0.4903,0.4903,0.4903,0.4903,-0.0238,0,0
510230.OF,国泰上证180金融ETF,2011-11-11,0.49,0.49,0.49,0.49,-0.0007,0,0
510230.OF,国泰上证180金融ETF,2011-11-14,0.4983,0.4983,0.4983,0.4983,0.017,0,0
510230.OF,国泰上证180金融ETF,2011-11-15,0.4942,0.4942,0.4942,0.4942,-0.0082,0,0
510230.OF,国泰上证180金融ETF,2011-11-16,0.48,0.48,0.48,0.48,-0.0288,0,0
510230.OF,国泰上证180金融ETF,2011-11-17,0.4777,0.4777,0.4777,0.4777,-0.0048,0,0
510230.OF,国泰上证180金融ETF,2011-11-18,0.4724,0.4724,0.4724,0.4724,-0.011,0,0
510230.OF,国泰上证180金融ETF,2011-11-21,0.4726,0.4726,0.4726,0.4726,0.0003,0,0
510230.OF,国泰上证180金融ETF,2011-11-22,0.4734,0.4734,0.4734,0.4734,0.0017,0,0
510230.OF,国泰上证180金融ETF,2011-11-23,0.4669,0.4669,0.4669,0.4669,-0.0138,0,0
510230.OF,国泰上证180金融ETF,2011-11-24,0.4692,0.4692,0.4692,0.4692,0.0049,0,0
510230.OF,国泰上证180金融ETF,2011-11-25,0.4646,0.4646,0.4646,0.4646,-0.0098,0,0
510230.OF,国泰上证180金融ETF,2011-11-28,0.4652,0.4652,0.4652,0.4652,0.0014,0,0
510230.OF,国泰上证180金融ETF,2011-11-29,0.471,0.471,0.471,0.471,0.0123,0,0
510230.OF,国泰上证180金融ETF,2011-11-30,0.4571,0.4571,0.4571,0.4571,-0.0295,0,0
510230.OF,国泰上证180金融ETF,2011-12-01,0.4729,0.4729,0.4729,0.4729,0.0347,0,0
510230.OF,国泰上证180金融ETF,2011-12-02,0.4723,0.4723,0.4723,0.4723,-0.0014,0,0
510230.OF,国泰上证180金融ETF,2011-12-05,0.4733,0.4733,0.4733,0.4733,0.0021,0,0
510230.OF,国泰上证180金融ETF,2011-12-06,0.4718,0.4718,0.4718,0.4718,-0.0031,0,0
510230.OF,国泰上证180金融ETF,2011-12-07,0.4764,0.4764,0.4764,0.4764,0.0097,0,0
510230.OF,国泰上证180金融ETF,2011-12-08,0.4765,0.4765,0.4765,0.4765,0.0003,0,0
510230.OF,国泰上证180金融ETF,2011-12-09,0.4736,0.4736,0.4736,0.4736,-0.0062,0,0
510230.OF,国泰上证180金融ETF,2011-12-12,0.4718,0.4718,0.4718,0.4718,-0.0038,0,0
510230.OF,国泰上证180金融ETF,2011-12-13,0.4629,0.4629,0.4629,0.4629,-0.0187,0,0
510230.OF,国泰上证180金融ETF,2011-12-14,0.462,0.462,0.462,0.462,-0.0021,0,0
510230.OF,国泰上证180金融ETF,2011-12-15,0.4535,0.4535,0.4535,0.4535,-0.0184,0,0
510230.OF,国泰上证180金融ETF,2011-12-16,0.4616,0.4616,0.4616,0.4616,0.0181,0,0
510230.OF,国泰上证180金融ETF,2011-12-19,0.4611,0.4611,0.4611,0.4611,-0.0011,0,0
510230.OF,国泰上证180金融ETF,2011-12-20,0.4598,0.4598,0.4598,0.4598,-0.0028,0,0
510230.OF,国泰上证180金融ETF,2011-12-21,0.4539,0.4539,0.4539,0.4539,-0.0128,0,0
510230.OF,国泰上证180金融ETF,2011-12-22,0.4544,0.4544,0.4544,0.4544,0.0011,0,0
510230.OF,国泰上证180金融ETF,2011-12-23,0.4549,0.4549,0.4549,0.4549,0.0011,0,0
510230.OF,国泰上证180金融ETF,2011-12-26,0.4508,0.4508,0.4508,0.4508,-0.009,0,0
510230.OF,国泰上证180金融ETF,2011-12-27,0.4503,0.4503,0.4503,0.4503,-0.0011,0,0
510230.OF,国泰上证180金融ETF,2011-12-28,0.451,0.451,0.451,0.451,0.0015,0,0
510230.OF,国泰上证180金融ETF,2011-12-29,0.45,0.45,0.45,0.45,-0.0022,0,0
510230.OF,国泰上证180金融ETF,2011-12-30,0.4561,0.4561,0.4561,0.4561,0.0135,0,0
510230.OF,国泰上证180金融ETF,2011-12-31,0.4561,0.4561,0.4561,0.4561,0.0,0,0
510230.OF,国泰上证180金融ETF,2012-01-04,0.4507,0.4507,0.4507,0.4507,-0.0118,0,0
510230.OF,国泰上证180金融ETF,2012-01-05,0.4554,0.4554,0.4554,0.4554,0.0105,0,0
510230.OF,国泰上证180金融ETF,2012-01-06,0.459,0.459,0.459,0.459,0.0079,0,0
510230.OF,国泰上证180金融ETF,2012-01-09,0.4703,0.4703,0.4703,0.4703,0.0246,0,0
510230.OF,国泰上证180金融ETF,2012-01-10,0.4793,0.4793,0.4793,0.4793,0.0191,0,0
510230.OF,国泰上证180金融ETF,2012-01-11,0.4757,0.4757,0.4757,0.4757,-0.0075,0,0
510230.OF,国泰上证180金融ETF,2012-01-12,0.4785,0.4785,0.4785,0.4785,0.0058,0,0
510230.OF,国泰上证180金融ETF,2012-01-13,0.4752,0.4752,0.4752,0.4752,-0.0068,0,0
510230.OF,国泰上证180金融ETF,2012-01-16,0.4723,0.4723,0.4723,0.4723,-0.0062,0,0
510230.OF,国泰上证180金融ETF,2012-01-17,0.4885,0.4885,0.4885,0.4885,0.0343,0,0
510230.OF,国泰上证180金融ETF,2012-01-18,0.4824,0.4824,0.4824,0.4824,-0.0124,0,0
510230.OF,国泰上证180金融ETF,2012-01-19,0.4927,0.4927,0.4927,0.4927,0.0214,0,0
510230.OF,国泰上证180金融ETF,2012-01-20,0.5013,0.5013,0.5013,0.5013,0.0173,0,0
510230.OF,国泰上证180金融ETF,2012-01-30,0.4908,0.4908,0.4908,0.4908,-0.0209,0,0
510230.OF,国泰上证180金融ETF,2012-01-31,0.4911,0.4911,0.4911,0.4911,0.0007,0,0
510230.OF,国泰上证180金融ETF,2012-02-01,0.4826,0.4826,0.4826,0.4826,-0.0173,0,0
510230.OF,国泰上证180金融ETF,2012-02-02,0.4993,0.4993,0.4993,0.4993,0.0346,0,0
510230.OF,国泰上证180金融ETF,2012-02-03,0.5032,0.5032,0.5032,0.5032,0.0079,0,0
510230.OF,国泰上证180金融ETF,2012-02-06,0.5006,0.5006,0.5006,0.5006,-0.0052,0,0
510230.OF,国泰上证180金融ETF,2012-02-07,0.4914,0.4914,0.4914,0.4914,-0.0183,0,0
510230.OF,国泰上证180金融ETF,2012-02-08,0.5035,0.5035,0.5035,0.5035,0.0247,0,0
510230.OF,国泰上证180金融ETF,2012-02-09,0.5024,0.5024,0.5024,0.5024,-0.0023,0,0
510230.OF,国泰上证180金融ETF,2012-02-10,0.5008,0.5008,0.5008,0.5008,-0.0033,0,0
510230.OF,国泰上证180金融ETF,2012-02-13,0.497,0.497,0.497,0.497,-0.0075,0,0
510230.OF,国泰上证180金融ETF,2012-02-14,0.4937,0.4937,0.4937,0.4937,-0.0066,0,0
510230.OF,国泰上证180金融ETF,2012-02-15,0.4968,0.4968,0.4968,0.4968,0.0063,0,0
510230.OF,国泰上证180金融ETF,2012-02-16,0.495,0.495,0.495,0.495,-0.0036,0,0
510230.OF,国泰上证180金融ETF,2012-02-17,0.4972,0.4972,0.4972,0.4972,0.0043,0,0
510230.OF,国泰上证180金融ETF,2012-02-20,0.4978,0.4978,0.4978,0.4978,0.0013,0,0
510230.OF,国泰上证180金融ETF,2012-02-21,0.5014,0.5014,0.5014,0.5014,0.0072,0,0
510230.OF,国泰上证180金融ETF,2012-02-22,0.505,0.505,0.505,0.505,0.0072,0,0
510230.OF,国泰上证180金融ETF,2012-02-23,0.504,0.504,0.504,0.504,-0.0019,0,0
510230.OF,国泰上证180金融ETF,2012-02-24,0.5111,0.5111,0.5111,0.5111,0.014,0,0
510230.OF,国泰上证180金融ETF,2012-02-27,0.5104,0.5104,0.5104,0.5104,-0.0013,0,0
510230.OF,国泰上证180金融ETF,2012-02-28,0.515,0.515,0.515,0.515,0.009,0,0
510230.OF,国泰上证180金融ETF,2012-02-29,0.5098,0.5098,0.5098,0.5098,-0.0102,0,0
510230.OF,国泰上证180金融ETF,2012-03-01,0.5094,0.5094,0.5094,0.5094,-0.0006,0,0
510230.OF,国泰上证180金融ETF,2012-03-02,0.5163,0.5163,0.5163,0.5163,0.0135,0,0
510230.OF,国泰上证180金融ETF,2012-03-05,0.5116,0.5116,0.5116,0.5116,-0.0092,0,0
510230.OF,国泰上证180金融ETF,2012-03-06,0.5037,0.5037,0.5037,0.5037,-0.0154,0,0
510230.OF,国泰上证180金融ETF,2012-03-07,0.4995,0.4995,0.4995,0.4995,-0.0084,0,0
510230.OF,国泰上证180金融ETF,2012-03-08,0.5052,0.5052,0.5052,0.5052,0.0115,0,0
510230.OF,国泰上证180金融ETF,2012-03-09,0.506,0.506,0.506,0.506,0.0016,0,0
510230.OF,国泰上证180金融ETF,2012-03-12,0.5011,0.5011,0.5011,0.5011,-0.0097,0,0
510230.OF,国泰上证180金融ETF,2012-03-13,0.5062,0.5062,0.5062,0.5062,0.0101,0,0
510230.OF,国泰上证180金融ETF,2012-03-14,0.4975,0.4975,0.4975,0.4975,-0.0171,0,0
510230.OF,国泰上证180金融ETF,2012-03-15,0.4952,0.4952,0.4952,0.4952,-0.0046,0,0
510230.OF,国泰上证180金融ETF,2012-03-16,0.4986,0.4986,0.4986,0.4986,0.0069,0,0
510230.OF,国泰上证180金融ETF,2012-03-19,0.4962,0.4962,0.4962,0.4962,-0.0049,0,0
510230.OF,国泰上证180金融ETF,2012-03-20,0.488,0.488,0.488,0.488,-0.0165,0,0
510230.OF,国泰上证180金融ETF,2012-03-21,0.487,0.487,0.487,0.487,-0.002,0,0
510230.OF,国泰上证180金融ETF,2012-03-22,0.4898,0.4898,0.4898,0.4898,0.0057,0,0
510230.OF,国泰上证180金融ETF,2012-03-23,0.4873,0.4873,0.4873,0.4873,-0.005,0,0
510230.OF,国泰上证180金融ETF,2012-03-26,0.4885,0.4885,0.4885,0.4885,0.0024,0,0
510230.OF,国泰上证180金融ETF,2012-03-27,0.4883,0.4883,0.4883,0.4883,-0.0003,0,0
510230.OF,国泰上证180金融ETF,2012-03-28,0.4792,0.4792,0.4792,0.4792,-0.0188,0,0
510230.OF,国泰上证180金融ETF,2012-03-29,0.4738,0.4738,0.4738,0.4738,-0.0113,0,0
510230.OF,国泰上证180金融ETF,2012-03-30,0.4801,0.4801,0.4801,0.4801,0.0135,0,0
510230.OF,国泰上证180金融ETF,2012-03-31,0.4801,0.4801,0.4801,0.4801,0.0,0,0
510230.OF,国泰上证180金融ETF,2012-04-05,0.486,0.486,0.486,0.486,0.0123,0,0
510230.OF,国泰上证180金融ETF,2012-04-06,0.4867,0.4867,0.4867,0.4867,0.0013,0,0
510230.OF,国泰上证180金融ETF,2012-04-09,0.4819,0.4819,0.4819,0.4819,-0.0098,0,0
510230.OF,国泰上证180金融ETF,2012-04-10,0.4864,0.4864,0.4864,0.4864,0.0092,0,0
510230.OF,国泰上证180金融ETF,2012-04-11,0.4855,0.4855,0.4855,0.4855,-0.0017,0,0
510230.OF,国泰上证180金融ETF,2012-04-12,0.4975,0.4975,0.4975,0.4975,0.0246,0,0
510230.OF,国泰上证180金融ETF,2012-04-13,0.4993,0.4993,0.4993,0.4993,0.0036,0,0
510230.OF,国泰上证180金融ETF,2012-04-16,0.4977,0.4977,0.4977,0.4977,-0.0033,0,0
510230.OF,国泰上证180金融ETF,2012-04-17,0.4909,0.4909,0.4909,0.4909,-0.0135,0,0
510230.OF,国泰上证180金融ETF,2012-04-18,0.5024,0.5024,0.5024,0.5024,0.0233,0,0
510230.OF,国泰上证180金融ETF,2012-04-19,0.5042,0.5042,0.5042,0.5042,0.0036,0,0
510230.OF,国泰上证180金融ETF,2012-04-20,0.514,0.514,0.514,0.514,0.0195,0,0
510230.OF,国泰上证180金融ETF,2012-04-23,0.5086,0.5086,0.5086,0.5086,-0.0105,0,0
510230.OF,国泰上证180金融ETF,2012-04-24,0.5142,0.5142,0.5142,0.5142,0.0109,0,0
510230.OF,国泰上证180金融ETF,2012-04-25,0.514,0.514,0.514,0.514,-0.0003,0,0
510230.OF,国泰上证180金融ETF,2012-04-26,0.5142,0.5142,0.5142,0.5142,0.0003,0,0
510230.OF,国泰上证180金融ETF,2012-04-27,0.5126,0.5126,0.5126,0.5126,-0.0032,0,0
510230.OF,国泰上证180金融ETF,2012-05-02,0.5209,0.5209,0.5209,0.5209,0.0163,0,0
510230.OF,国泰上证180金融ETF,2012-05-03,0.5225,0.5225,0.5225,0.5225,0.0031,0,0
510230.OF,国泰上证180金融ETF,2012-05-04,0.5242,0.5242,0.5242,0.5242,0.0031,0,0
510230.OF,国泰上证180金融ETF,2012-05-07,0.5207,0.5207,0.5207,0.5207,-0.0066,0,0
510230.OF,国泰上证180金融ETF,2012-05-08,0.5178,0.5178,0.5178,0.5178,-0.0057,0,0
510230.OF,国泰上证180金融ETF,2012-05-09,0.5111,0.5111,0.5111,0.5111,-0.013,0,0
510230.OF,国泰上证180金融ETF,2012-05-10,0.5104,0.5104,0.5104,0.5104,-0.0013,0,0
510230.OF,国泰上证180金融ETF,2012-05-11,0.507,0.507,0.507,0.507,-0.0067,0,0
510230.OF,国泰上证180金融ETF,2012-05-14,0.5035,0.5035,0.5035,0.5035,-0.0068,0,0
510230.OF,国泰上证180金融ETF,2012-05-15,0.505,0.505,0.505,0.505,0.0029,0,0
510230.OF,国泰上证180金融ETF,2012-05-16,0.497,0.497,0.497,0.497,-0.0159,0,0
510230.OF,国泰上证180金融ETF,2012-05-17,0.5068,0.5068,0.5068,0.5068,0.0198,0,0
510230.OF,国泰上证180金融ETF,2012-05-18,0.4991,0.4991,0.4991,0.4991,-0.0152,0,0
510230.OF,国泰上证180金融ETF,2012-05-21,0.499,0.499,0.499,0.499,-0.0003,0,0
510230.OF,国泰上证180金融ETF,2012-05-22,0.5062,0.5062,0.5062,0.5062,0.0144,0,0
510230.OF,国泰上证180金融ETF,2012-05-23,0.5047,0.5047,0.5047,0.5047,-0.0029,0,0
510230.OF,国泰上证180金融ETF,2012-05-24,0.5006,0.5006,0.5006,0.5006,-0.0081,0,0
510230.OF,国泰上证180金融ETF,2012-05-25,0.4957,0.4957,0.4957,0.4957,-0.0098,0,0
