代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),涨跌幅,成交额(百万),成交量(股)
159939.OF,广发中证全指信息技术ETF,2015-03-11,0.5726,0.5726,0.5726,0.5726,-0.0024,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-03-12,0.5695,0.5695,0.5695,0.5695,-0.0055,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-03-13,0.5821,0.5821,0.5821,0.5821,0.0222,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-03-16,0.6055,0.6055,0.6055,0.6055,0.0401,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-03-17,0.6092,0.6092,0.6092,0.6092,0.0062,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-03-18,0.6221,0.6221,0.6221,0.6221,0.0211,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-03-19,0.6264,0.6264,0.6264,0.6264,0.007,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-03-20,0.6411,0.6411,0.6411,0.6411,0.0235,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-03-23,0.6671,0.6671,0.6671,0.6671,0.0406,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-03-24,0.6825,0.6825,0.6825,0.6825,0.0231,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-03-25,0.6897,0.6897,0.6897,0.6897,0.0105,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-03-26,0.6617,0.6617,0.6617,0.6617,-0.0406,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-03-27,0.6701,0.6701,0.6701,0.6701,0.0127,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-03-30,0.6624,0.6624,0.6624,0.6624,-0.0115,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-03-31,0.6744,0.6744,0.6744,0.6744,0.0181,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-04-01,0.693,0.693,0.693,0.693,0.0276,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-04-02,0.7094,0.7094,0.7094,0.7094,0.0236,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-04-03,0.7181,0.7181,0.7181,0.7181,0.0123,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-04-07,0.7305,0.7305,0.7305,0.7305,0.0173,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-04-08,0.7159,0.7159,0.7159,0.7159,-0.02,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-04-09,0.7135,0.7135,0.7135,0.7135,-0.0034,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-04-10,0.7308,0.7308,0.7308,0.7308,0.0242,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-04-13,0.7431,0.7431,0.7431,0.7431,0.0169,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-04-14,0.7381,0.7381,0.7381,0.7381,-0.0067,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-04-15,0.7029,0.7029,0.7029,0.7029,-0.0478,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-04-16,0.71,0.71,0.71,0.71,0.0101,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-04-17,0.7094,0.7094,0.7094,0.7094,-0.0008,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-04-20,0.6951,0.6951,0.6951,0.6951,-0.0202,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-04-21,0.7286,0.7286,0.7286,0.7286,0.0481,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-04-22,0.7473,0.7473,0.7473,0.7473,0.0257,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-04-23,0.7561,0.7561,0.7561,0.7561,0.0118,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-04-24,0.7642,0.7642,0.7642,0.7642,0.0106,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-04-27,0.7662,0.7662,0.7662,0.7662,0.0027,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-04-28,0.7421,0.7421,0.7421,0.7421,-0.0315,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-04-29,0.77,0.77,0.77,0.77,0.0376,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-04-30,0.7833,0.7833,0.7833,0.7833,0.0172,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-05-04,0.7776,0.7776,0.7776,0.7776,-0.0072,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-05-05,0.758,0.758,0.758,0.758,-0.0252,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-05-06,0.7696,0.7696,0.7696,0.7696,0.0152,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-05-07,0.7632,0.7632,0.7632,0.7632,-0.0083,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-05-08,0.8109,0.8109,0.8109,0.8109,0.0626,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-05-11,0.8601,0.8601,0.8601,0.8601,0.0606,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-05-12,0.8854,0.8854,0.8854,0.8854,0.0295,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-05-13,0.8859,0.8859,0.8859,0.8859,0.0005,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-05-14,0.8776,0.8776,0.8776,0.8776,-0.0093,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-05-15,0.8805,0.8805,0.8805,0.8805,0.0033,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-05-18,0.913,0.913,0.913,0.913,0.0369,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-05-19,0.9296,0.9296,0.9296,0.9296,0.0181,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-05-20,0.9539,0.9539,0.9539,0.9539,0.0261,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-05-21,0.9856,0.9856,0.9856,0.9856,0.0333,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-05-22,0.9831,0.9831,0.9831,0.9831,-0.0025,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-05-25,0.9818,0.9818,0.9818,0.9818,-0.0013,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-05-26,1.0268,1.0268,1.0268,1.0268,0.0458,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-05-27,1.0329,1.0329,1.0329,1.0329,0.0059,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-05-28,0.9776,0.9776,0.9776,0.9776,-0.0535,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-05-29,1.0022,1.0022,1.0022,1.0022,0.0252,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-06-01,1.055,1.055,1.055,1.055,0.0527,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-06-02,1.1005,1.1005,1.1005,1.1005,0.0431,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-06-03,1.1096,1.1096,1.1096,1.1096,0.0083,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-06-04,1.0972,1.0972,1.0972,1.0972,-0.0112,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-06-05,1.0901,1.0901,1.0901,1.0901,-0.0065,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-06-08,1.0482,1.0482,1.0482,1.0482,-0.0384,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-06-09,1.0471,1.0471,1.0471,1.0471,-0.001,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-06-10,1.0775,1.0775,1.0775,1.0775,0.029,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-06-11,1.0886,1.0886,1.0886,1.0886,0.0103,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-06-12,1.0955,1.0955,1.0955,1.0955,0.0063,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-06-15,1.0517,1.0517,1.0517,1.0517,-0.04,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-06-16,1.0036,1.0036,1.0036,1.0036,-0.0457,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-06-17,1.0366,1.0366,1.0366,1.0366,0.0328,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-06-18,0.9833,0.9833,0.9833,0.9833,-0.0514,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-06-19,0.9278,0.9278,0.9278,0.9278,-0.0564,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-06-23,0.9369,0.9369,0.9369,0.9369,0.0098,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-06-24,0.9426,0.9426,0.9426,0.9426,0.0061,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-06-25,0.8924,0.8924,0.8924,0.8924,-0.0533,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-06-26,0.8155,0.8155,0.8155,0.8155,-0.0862,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-06-29,0.7561,0.7561,0.7561,0.7561,-0.0728,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-06-30,0.8,0.8,0.8,0.8,0.0581,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-07-01,0.7577,0.7577,0.7577,0.7577,-0.0529,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-07-02,0.715,0.715,0.715,0.715,-0.0563,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-07-03,0.6811,0.6811,0.6811,0.6811,-0.0474,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-07-06,0.6531,0.6531,0.6531,0.6531,-0.0411,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-07-07,0.6169,0.6169,0.6169,0.6169,-0.0554,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-07-08,0.6076,0.6076,0.6076,0.6076,-0.0152,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-07-09,0.6188,0.6188,0.6188,0.6188,0.0184,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-07-10,0.6333,0.6333,0.6333,0.6333,0.0235,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-07-13,0.664,0.664,0.664,0.664,0.0485,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-07-14,0.6885,0.6885,0.6885,0.6885,0.0369,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-07-15,0.66,0.66,0.66,0.66,-0.0414,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-07-16,0.6663,0.6663,0.6663,0.6663,0.0095,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-07-17,0.7028,0.7028,0.7028,0.7028,0.0549,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-07-20,0.7218,0.7218,0.7218,0.7218,0.027,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-07-21,0.7286,0.7286,0.7286,0.7286,0.0094,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-07-22,0.7401,0.7401,0.7401,0.7401,0.0158,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-07-23,0.7594,0.7594,0.7594,0.7594,0.0261,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-07-24,0.7466,0.7466,0.7466,0.7466,-0.0169,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-07-27,0.6907,0.6907,0.6907,0.6907,-0.0749,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-07-28,0.6606,0.6606,0.6606,0.6606,-0.0435,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-07-29,0.6927,0.6927,0.6927,0.6927,0.0486,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-07-30,0.6675,0.6675,0.6675,0.6675,-0.0365,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-07-31,0.6557,0.6557,0.6557,0.6557,-0.0177,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-08-03,0.6224,0.6224,0.6224,0.6224,-0.0507,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-08-04,0.6606,0.6606,0.6606,0.6606,0.0614,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-08-05,0.6495,0.6495,0.6495,0.6495,-0.0169,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-08-06,0.648,0.648,0.648,0.648,-0.0023,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-08-07,0.6749,0.6749,0.6749,0.6749,0.0415,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-08-10,0.709,0.709,0.709,0.709,0.0505,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-08-11,0.7087,0.7087,0.7087,0.7087,-0.0004,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-08-12,0.6929,0.6929,0.6929,0.6929,-0.0223,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-08-13,0.7138,0.7138,0.7138,0.7138,0.0302,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-08-14,0.7129,0.7129,0.7129,0.7129,-0.0013,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-08-17,0.716,0.716,0.716,0.716,0.0043,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-08-18,0.6651,0.6651,0.6651,0.6651,-0.0711,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-08-19,0.6847,0.6847,0.6847,0.6847,0.0295,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-08-20,0.6704,0.6704,0.6704,0.6704,-0.0208,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-08-21,0.6278,0.6278,0.6278,0.6278,-0.0636,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-08-24,0.5782,0.5782,0.5782,0.5782,-0.0789,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-08-25,0.5344,0.5344,0.5344,0.5344,-0.0758,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-08-26,0.5049,0.5049,0.5049,0.5049,-0.0551,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-08-27,0.5204,0.5204,0.5204,0.5204,0.0306,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-08-28,0.5531,0.5531,0.5531,0.5531,0.0629,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-08-31,0.5295,0.5295,0.5295,0.5295,-0.0427,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-09-01,0.5013,0.5013,0.5013,0.5013,-0.0533,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-09-02,0.4875,0.4875,0.4875,0.4875,-0.0276,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-09-07,0.496,0.496,0.496,0.496,0.0175,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-09-08,0.5205,0.5205,0.5205,0.5205,0.0493,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-09-09,0.5405,0.5405,0.5405,0.5405,0.0385,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-09-10,0.5281,0.5281,0.5281,0.5281,-0.023,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-09-11,0.5367,0.5367,0.5367,0.5367,0.0164,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-09-14,0.4972,0.4972,0.4972,0.4972,-0.0737,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-09-15,0.4669,0.4669,0.4669,0.4669,-0.0609,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-09-16,0.5002,0.5002,0.5002,0.5002,0.0713,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-09-17,0.4995,0.4995,0.4995,0.4995,-0.0014,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-09-18,0.5098,0.5098,0.5098,0.5098,0.0206,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-09-21,0.5332,0.5332,0.5332,0.5332,0.046,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-09-22,0.5337,0.5337,0.5337,0.5337,0.0008,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-09-23,0.5325,0.5325,0.5325,0.5325,-0.0022,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-09-24,0.5388,0.5388,0.5388,0.5388,0.0117,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-09-25,0.5122,0.5122,0.5122,0.5122,-0.0493,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-09-28,0.5331,0.5331,0.5331,0.5331,0.0408,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-09-29,0.5236,0.5236,0.5236,0.5236,-0.0178,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-09-30,0.5227,0.5227,0.5227,0.5227,-0.0018,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-10-08,0.5483,0.5483,0.5483,0.5483,0.049,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-10-09,0.5566,0.5566,0.5566,0.5566,0.0151,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-10-12,0.5821,0.5821,0.5821,0.5821,0.0458,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-10-13,0.593,0.593,0.593,0.593,0.0188,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-10-14,0.5846,0.5846,0.5846,0.5846,-0.0142,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-10-15,0.6094,0.6094,0.6094,0.6094,0.0423,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-10-16,0.6199,0.6199,0.6199,0.6199,0.0173,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-10-19,0.6171,0.6171,0.6171,0.6171,-0.0045,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-10-20,0.6374,0.6374,0.6374,0.6374,0.0329,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-10-21,0.5949,0.5949,0.5949,0.5949,-0.0668,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-10-22,0.6198,0.6198,0.6198,0.6198,0.0419,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-10-23,0.6348,0.6348,0.6348,0.6348,0.0242,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-10-26,0.6408,0.6408,0.6408,0.6408,0.0095,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-10-27,0.651,0.651,0.651,0.651,0.0158,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-10-28,0.6337,0.6337,0.6337,0.6337,-0.0265,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-10-29,0.6362,0.6362,0.6362,0.6362,0.0039,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-10-30,0.6383,0.6383,0.6383,0.6383,0.0032,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-11-02,0.6243,0.6243,0.6243,0.6243,-0.0219,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-11-03,0.6229,0.6229,0.6229,0.6229,-0.0022,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-11-04,0.66,0.66,0.66,0.66,0.0595,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-11-05,0.658,0.658,0.658,0.658,-0.003,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-11-06,0.683,0.683,0.683,0.683,0.0379,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-11-09,0.6999,0.6999,0.6999,0.6999,0.0248,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-11-10,0.7031,0.7031,0.7031,0.7031,0.0045,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-11-11,0.7186,0.7186,0.7186,0.7186,0.0221,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-11-12,0.714,0.714,0.714,0.714,-0.0065,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-11-13,0.6948,0.6948,0.6948,0.6948,-0.0269,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-11-16,0.719,0.719,0.719,0.719,0.0349,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-11-17,0.7027,0.7027,0.7027,0.7027,-0.0227,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-11-18,0.6872,0.6872,0.6872,0.6872,-0.0221,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-11-19,0.7167,0.7167,0.7167,0.7167,0.0429,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-11-20,0.7285,0.7285,0.7285,0.7285,0.0165,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-11-23,0.7171,0.7171,0.7171,0.7171,-0.0157,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-11-24,0.7297,0.7297,0.7297,0.7297,0.0176,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-11-25,0.7497,0.7497,0.7497,0.7497,0.0275,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-11-26,0.7377,0.7377,0.7377,0.7377,-0.016,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-11-27,0.6889,0.6889,0.6889,0.6889,-0.0662,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-11-30,0.6942,0.6942,0.6942,0.6942,0.0076,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-12-01,0.6874,0.6874,0.6874,0.6874,-0.0098,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-12-02,0.6772,0.6772,0.6772,0.6772,-0.0148,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-12-03,0.6998,0.6998,0.6998,0.6998,0.0334,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-12-04,0.6958,0.6958,0.6958,0.6958,-0.0057,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-12-07,0.7062,0.7062,0.7062,0.7062,0.0149,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-12-08,0.696,0.696,0.696,0.696,-0.0145,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-12-09,0.6941,0.6941,0.6941,0.6941,-0.0027,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-12-10,0.7006,0.7006,0.7006,0.7006,0.0094,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-12-11,0.6943,0.6943,0.6943,0.6943,-0.009,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-12-14,0.7028,0.7028,0.7028,0.7028,0.0122,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-12-15,0.7147,0.7147,0.7147,0.7147,0.0169,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-12-16,0.7202,0.7202,0.7202,0.7202,0.0078,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-12-17,0.7391,0.7391,0.7391,0.7391,0.0262,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-12-18,0.7305,0.7305,0.7305,0.7305,-0.0116,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-12-21,0.7332,0.7332,0.7332,0.7332,0.0037,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-12-22,0.7417,0.7417,0.7417,0.7417,0.0115,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-12-23,0.7278,0.7278,0.7278,0.7278,-0.0187,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-12-24,0.7298,0.7298,0.7298,0.7298,0.0027,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-12-25,0.7318,0.7318,0.7318,0.7318,0.0027,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-12-28,0.7192,0.7192,0.7192,0.7192,-0.0172,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-12-29,0.7258,0.7258,0.7258,0.7258,0.0091,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-12-30,0.7391,0.7391,0.7391,0.7391,0.0184,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2015-12-31,0.7205,0.7205,0.7205,0.7205,-0.0252,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2016-01-04,0.6601,0.6601,0.6601,0.6601,-0.0839,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2016-01-05,0.6394,0.6394,0.6394,0.6394,-0.0314,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2016-01-06,0.6531,0.6531,0.6531,0.6531,0.0215,0.0,0.0
