代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),涨跌幅,成交额(百万),成交量(股)
512010.OF,易方达沪深300医药卫生ETF,2014-03-31,0.2146,0.2146,0.2146,0.2146,-0.0063,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-04-01,0.216,0.216,0.216,0.216,0.0066,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-04-02,0.2139,0.2139,0.2139,0.2139,-0.0095,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-04-03,0.214,0.214,0.214,0.214,0.0001,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-04-04,0.2155,0.2155,0.2155,0.2155,0.007,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-04-08,0.2203,0.2203,0.2203,0.2203,0.0224,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-04-09,0.2214,0.2214,0.2214,0.2214,0.0052,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-04-10,0.221,0.221,0.221,0.221,-0.002,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-04-11,0.2237,0.2237,0.2237,0.2237,0.0124,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-04-14,0.2239,0.2239,0.2239,0.2239,0.0009,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-04-15,0.2216,0.2216,0.2216,0.2216,-0.0105,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-04-16,0.2214,0.2214,0.2214,0.2214,-0.0007,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-04-17,0.2199,0.2199,0.2199,0.2199,-0.0068,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-04-18,0.2194,0.2194,0.2194,0.2194,-0.0023,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-04-21,0.2173,0.2173,0.2173,0.2173,-0.0099,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-04-22,0.2154,0.2154,0.2154,0.2154,-0.0084,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-04-23,0.2153,0.2153,0.2153,0.2153,-0.0005,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-04-24,0.2134,0.2134,0.2134,0.2134,-0.0089,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-04-25,0.2102,0.2102,0.2102,0.2102,-0.0152,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-04-28,0.2057,0.2057,0.2057,0.2057,-0.0214,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-04-29,0.2077,0.2077,0.2077,0.2077,0.0097,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-04-30,0.2105,0.2105,0.2105,0.2105,0.0138,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-05-05,0.2116,0.2116,0.2116,0.2116,0.0051,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-05-06,0.2122,0.2122,0.2122,0.2122,0.003,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-05-07,0.2095,0.2095,0.2095,0.2095,-0.0131,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-05-08,0.2098,0.2098,0.2098,0.2098,0.0014,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-05-09,0.2098,0.2098,0.2098,0.2098,0.0002,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-05-12,0.2129,0.2129,0.2129,0.2129,0.0149,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-05-13,0.2123,0.2123,0.2123,0.2123,-0.0028,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-05-14,0.2126,0.2126,0.2126,0.2126,0.0013,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-05-15,0.2092,0.2092,0.2092,0.2092,-0.0161,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-05-16,0.2078,0.2078,0.2078,0.2078,-0.0065,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-05-19,0.2042,0.2042,0.2042,0.2042,-0.0173,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-05-20,0.2042,0.2042,0.2042,0.2042,-0.0002,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-05-21,0.2058,0.2058,0.2058,0.2058,0.0081,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-05-22,0.2058,0.2058,0.2058,0.2058,-0.0004,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-05-23,0.2072,0.2072,0.2072,0.2072,0.007,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-05-26,0.2106,0.2106,0.2106,0.2106,0.0163,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-05-27,0.2097,0.2097,0.2097,0.2097,-0.0043,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-05-28,0.211,0.211,0.211,0.211,0.0061,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-05-29,0.21,0.21,0.21,0.21,-0.0045,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-05-30,0.2103,0.2103,0.2103,0.2103,0.0013,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-06-03,0.2104,0.2104,0.2104,0.2104,0.0005,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-06-04,0.2071,0.2071,0.2071,0.2071,-0.0158,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-06-05,0.2093,0.2093,0.2093,0.2093,0.0106,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-06-06,0.2085,0.2085,0.2085,0.2085,-0.0036,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-06-09,0.2088,0.2088,0.2088,0.2088,0.0016,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-06-10,0.211,0.211,0.211,0.211,0.0103,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-06-11,0.2124,0.2124,0.2124,0.2124,0.0069,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-06-12,0.2117,0.2117,0.2117,0.2117,-0.0036,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-06-13,0.2121,0.2121,0.2121,0.2121,0.0022,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-06-16,0.212,0.212,0.212,0.212,-0.0007,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-06-17,0.2108,0.2108,0.2108,0.2108,-0.0058,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-06-18,0.2103,0.2103,0.2103,0.2103,-0.002,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-06-19,0.2073,0.2073,0.2073,0.2073,-0.0146,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-06-20,0.2078,0.2078,0.2078,0.2078,0.0027,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-06-23,0.2073,0.2073,0.2073,0.2073,-0.0025,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-06-24,0.2098,0.2098,0.2098,0.2098,0.0119,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-06-25,0.2095,0.2095,0.2095,0.2095,-0.0013,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-06-26,0.2107,0.2107,0.2107,0.2107,0.0056,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-06-27,0.2119,0.2119,0.2119,0.2119,0.0057,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-06-30,0.2132,0.2132,0.2132,0.2132,0.0061,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-07-01,0.2125,0.2125,0.2125,0.2125,-0.0029,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-07-02,0.2121,0.2121,0.2121,0.2121,-0.0019,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-07-03,0.2147,0.2147,0.2147,0.2147,0.012,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-07-04,0.2129,0.2129,0.2129,0.2129,-0.0083,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-07-07,0.2113,0.2113,0.2113,0.2113,-0.0074,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-07-08,0.2116,0.2116,0.2116,0.2116,0.0011,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-07-09,0.2078,0.2078,0.2078,0.2078,-0.018,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-07-10,0.2075,0.2075,0.2075,0.2075,-0.0011,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-07-11,0.2075,0.2075,0.2075,0.2075,-0.0001,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-07-14,0.2094,0.2094,0.2094,0.2094,0.009,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-07-15,0.2123,0.2123,0.2123,0.2123,0.014,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-07-16,0.2107,0.2107,0.2107,0.2107,-0.0074,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-07-17,0.2087,0.2087,0.2087,0.2087,-0.0098,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-07-18,0.2101,0.2101,0.2101,0.2101,0.0068,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-07-21,0.2118,0.2118,0.2118,0.2118,0.008,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-07-22,0.213,0.213,0.213,0.213,0.0059,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-07-23,0.2112,0.2112,0.2112,0.2112,-0.0083,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-07-24,0.2133,0.2133,0.2133,0.2133,0.0098,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-07-25,0.2146,0.2146,0.2146,0.2146,0.006,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-07-28,0.2176,0.2176,0.2176,0.2176,0.0141,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-07-29,0.2183,0.2183,0.2183,0.2183,0.0033,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-07-30,0.22,0.22,0.22,0.22,0.0078,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-07-31,0.2209,0.2209,0.2209,0.2209,0.004,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-08-01,0.2222,0.2222,0.2222,0.2222,0.0057,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-08-04,0.2237,0.2237,0.2237,0.2237,0.0069,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-08-05,0.2231,0.2231,0.2231,0.2231,-0.0026,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-08-06,0.2226,0.2226,0.2226,0.2226,-0.0022,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-08-07,0.2195,0.2195,0.2195,0.2195,-0.0139,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-08-08,0.2198,0.2198,0.2198,0.2198,0.0014,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-08-11,0.2227,0.2227,0.2227,0.2227,0.0131,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-08-12,0.222,0.222,0.222,0.222,-0.003,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-08-13,0.2213,0.2213,0.2213,0.2213,-0.0034,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-08-14,0.2199,0.2199,0.2199,0.2199,-0.0062,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-08-15,0.2222,0.2222,0.2222,0.2222,0.0105,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-08-18,0.2241,0.2241,0.2241,0.2241,0.0087,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-08-19,0.2237,0.2237,0.2237,0.2237,-0.0018,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-08-20,0.223,0.223,0.223,0.223,-0.0034,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-08-21,0.2218,0.2218,0.2218,0.2218,-0.0053,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-08-22,0.2234,0.2234,0.2234,0.2234,0.0073,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-08-25,0.2209,0.2209,0.2209,0.2209,-0.0114,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-08-26,0.2175,0.2175,0.2175,0.2175,-0.0151,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-08-27,0.2177,0.2177,0.2177,0.2177,0.0009,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-08-28,0.2166,0.2166,0.2166,0.2166,-0.0054,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-08-29,0.218,0.218,0.218,0.218,0.0066,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-09-01,0.22,0.22,0.22,0.22,0.0093,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-09-02,0.2216,0.2216,0.2216,0.2216,0.0072,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-09-03,0.2234,0.2234,0.2234,0.2234,0.0083,0.0,0.0
512010.OF,易方达沪深300医药卫生ETF,2014-09-04,0.2238,0.2238,0.2238,0.2238,0.0018,0.0,0.0
