代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),涨跌幅,成交额(百万),成交量(股)
159928.OF,汇添富中证主要消费ETF,2013-12-16,0.2467,0.2467,0.2467,0.2467,-0.0194,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2013-12-17,0.2454,0.2454,0.2454,0.2454,-0.0051,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2013-12-18,0.2453,0.2453,0.2453,0.2453,-0.0006,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2013-12-19,0.2427,0.2427,0.2427,0.2427,-0.0104,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2013-12-20,0.2417,0.2417,0.2417,0.2417,-0.0043,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2013-12-23,0.2414,0.2414,0.2414,0.2414,-0.001,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2013-12-24,0.242,0.242,0.242,0.242,0.0025,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2013-12-25,0.2442,0.2442,0.2442,0.2442,0.0091,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2013-12-26,0.2411,0.2411,0.2411,0.2411,-0.0127,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2013-12-27,0.2442,0.2442,0.2442,0.2442,0.0126,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2013-12-30,0.2448,0.2448,0.2448,0.2448,0.0024,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2013-12-31,0.2481,0.2481,0.2481,0.2481,0.0137,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-01-02,0.2463,0.2463,0.2463,0.2463,-0.0073,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-01-03,0.2438,0.2438,0.2438,0.2438,-0.0102,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-01-06,0.2368,0.2368,0.2368,0.2368,-0.0289,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-01-07,0.2371,0.2371,0.2371,0.2371,0.0015,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-01-08,0.2382,0.2382,0.2382,0.2382,0.0046,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-01-09,0.2357,0.2357,0.2357,0.2357,-0.0107,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-01-10,0.2349,0.2349,0.2349,0.2349,-0.0034,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-01-13,0.2347,0.2347,0.2347,0.2347,-0.0007,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-01-14,0.2376,0.2376,0.2376,0.2376,0.0125,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-01-15,0.2374,0.2374,0.2374,0.2374,-0.0007,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-01-16,0.2386,0.2386,0.2386,0.2386,0.0051,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-01-17,0.2333,0.2333,0.2333,0.2333,-0.0225,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-01-20,0.232,0.232,0.232,0.232,-0.0056,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-01-21,0.2325,0.2325,0.2325,0.2325,0.0025,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-01-22,0.2389,0.2389,0.2389,0.2389,0.0275,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-01-23,0.2386,0.2386,0.2386,0.2386,-0.0013,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-01-24,0.2397,0.2397,0.2397,0.2397,0.0044,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-01-27,0.2377,0.2377,0.2377,0.2377,-0.0083,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-01-28,0.2348,0.2348,0.2348,0.2348,-0.0123,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-01-29,0.2324,0.2324,0.2324,0.2324,-0.0101,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-01-30,0.2282,0.2282,0.2282,0.2282,-0.0181,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-02-07,0.2313,0.2313,0.2313,0.2313,0.0135,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-02-10,0.2368,0.2368,0.2368,0.2368,0.024,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-02-11,0.2382,0.2382,0.2382,0.2382,0.0059,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-02-12,0.2396,0.2396,0.2396,0.2396,0.006,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-02-13,0.2377,0.2377,0.2377,0.2377,-0.0079,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-02-14,0.2425,0.2425,0.2425,0.2425,0.0201,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-02-17,0.2458,0.2458,0.2458,0.2458,0.0137,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-02-18,0.2431,0.2431,0.2431,0.2431,-0.0113,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-02-19,0.2444,0.2444,0.2444,0.2444,0.0057,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-02-20,0.2435,0.2435,0.2435,0.2435,-0.0038,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-02-21,0.2414,0.2414,0.2414,0.2414,-0.0085,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-02-24,0.2385,0.2385,0.2385,0.2385,-0.0121,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-02-25,0.23,0.23,0.23,0.23,-0.0355,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-02-26,0.2298,0.2298,0.2298,0.2298,-0.0011,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-02-27,0.2273,0.2273,0.2273,0.2273,-0.0109,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-02-28,0.2317,0.2317,0.2317,0.2317,0.0192,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-03-03,0.2359,0.2359,0.2359,0.2359,0.0182,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-03-04,0.2339,0.2339,0.2339,0.2339,-0.0084,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-03-05,0.2353,0.2353,0.2353,0.2353,0.0061,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-03-06,0.2346,0.2346,0.2346,0.2346,-0.003,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-03-07,0.2359,0.2359,0.2359,0.2359,0.0055,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-03-10,0.2309,0.2309,0.2309,0.2309,-0.0215,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-03-11,0.2349,0.2349,0.2349,0.2349,0.0175,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-03-12,0.234,0.234,0.234,0.234,-0.004,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-03-13,0.2409,0.2409,0.2409,0.2409,0.0297,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-03-14,0.2384,0.2384,0.2384,0.2384,-0.0106,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-03-17,0.2397,0.2397,0.2397,0.2397,0.0056,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-03-18,0.2414,0.2414,0.2414,0.2414,0.007,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-03-19,0.2379,0.2379,0.2379,0.2379,-0.0144,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-03-20,0.2324,0.2324,0.2324,0.2324,-0.0229,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-03-21,0.2367,0.2367,0.2367,0.2367,0.0184,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-03-24,0.2372,0.2372,0.2372,0.2372,0.0022,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-03-25,0.236,0.236,0.236,0.236,-0.0054,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-03-26,0.2345,0.2345,0.2345,0.2345,-0.006,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-03-27,0.2309,0.2309,0.2309,0.2309,-0.0157,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-03-28,0.2278,0.2278,0.2278,0.2278,-0.0133,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-03-31,0.2291,0.2291,0.2291,0.2291,0.0056,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-04-01,0.2333,0.2333,0.2333,0.2333,0.0187,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-04-02,0.2338,0.2338,0.2338,0.2338,0.0019,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-04-03,0.2326,0.2326,0.2326,0.2326,-0.0051,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-04-04,0.2348,0.2348,0.2348,0.2348,0.0097,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-04-08,0.2391,0.2391,0.2391,0.2391,0.0181,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-04-09,0.24,0.24,0.24,0.24,0.0037,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-04-10,0.2424,0.2424,0.2424,0.2424,0.0101,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-04-11,0.2452,0.2452,0.2452,0.2452,0.0117,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-04-14,0.2456,0.2456,0.2456,0.2456,0.0014,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-04-15,0.2432,0.2432,0.2432,0.2432,-0.0095,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-04-16,0.2426,0.2426,0.2426,0.2426,-0.0027,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-04-17,0.2428,0.2428,0.2428,0.2428,0.0008,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-04-18,0.2436,0.2436,0.2436,0.2436,0.0032,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-04-21,0.239,0.239,0.239,0.239,-0.0187,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-04-22,0.2389,0.2389,0.2389,0.2389,-0.0005,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-04-23,0.2402,0.2402,0.2402,0.2402,0.0057,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-04-24,0.2395,0.2395,0.2395,0.2395,-0.003,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-04-25,0.2328,0.2328,0.2328,0.2328,-0.0281,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-04-28,0.2272,0.2272,0.2272,0.2272,-0.0241,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-04-29,0.2305,0.2305,0.2305,0.2305,0.0145,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-04-30,0.2325,0.2325,0.2325,0.2325,0.0087,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-05-05,0.2334,0.2334,0.2334,0.2334,0.0038,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-05-06,0.2339,0.2339,0.2339,0.2339,0.0025,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-05-07,0.231,0.231,0.231,0.231,-0.0127,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-05-08,0.2303,0.2303,0.2303,0.2303,-0.003,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-05-09,0.229,0.229,0.229,0.229,-0.0054,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-05-12,0.2326,0.2326,0.2326,0.2326,0.0158,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-05-13,0.2333,0.2333,0.2333,0.2333,0.003,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-05-14,0.2313,0.2313,0.2313,0.2313,-0.0086,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-05-15,0.2282,0.2282,0.2282,0.2282,-0.0137,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-05-16,0.2279,0.2279,0.2279,0.2279,-0.0012,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-05-19,0.2251,0.2251,0.2251,0.2251,-0.0121,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-05-20,0.2239,0.2239,0.2239,0.2239,-0.0056,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-05-21,0.2271,0.2271,0.2271,0.2271,0.0145,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-05-22,0.2259,0.2259,0.2259,0.2259,-0.0056,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-05-23,0.2276,0.2276,0.2276,0.2276,0.0079,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-05-26,0.2293,0.2293,0.2293,0.2293,0.0072,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-05-27,0.2282,0.2282,0.2282,0.2282,-0.0047,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-05-28,0.229,0.229,0.229,0.229,0.0036,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-05-29,0.2277,0.2277,0.2277,0.2277,-0.0058,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-05-30,0.2281,0.2281,0.2281,0.2281,0.0015,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-06-03,0.225,0.225,0.225,0.225,-0.0133,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-06-04,0.2235,0.2235,0.2235,0.2235,-0.0069,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-06-05,0.226,0.226,0.226,0.226,0.0111,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-06-06,0.2244,0.2244,0.2244,0.2244,-0.0071,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-06-09,0.224,0.224,0.224,0.224,-0.0017,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-06-10,0.2257,0.2257,0.2257,0.2257,0.0075,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-06-11,0.2267,0.2267,0.2267,0.2267,0.0045,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-06-12,0.2268,0.2268,0.2268,0.2268,0.0003,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-06-13,0.2278,0.2278,0.2278,0.2278,0.0045,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-06-16,0.2284,0.2284,0.2284,0.2284,0.0029,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-06-17,0.2261,0.2261,0.2261,0.2261,-0.0101,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-06-18,0.2246,0.2246,0.2246,0.2246,-0.0066,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-06-19,0.2214,0.2214,0.2214,0.2214,-0.0146,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-06-20,0.2222,0.2222,0.2222,0.2222,0.0037,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-06-23,0.2233,0.2233,0.2233,0.2233,0.005,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-06-24,0.2264,0.2264,0.2264,0.2264,0.0139,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-06-25,0.2256,0.2256,0.2256,0.2256,-0.0036,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-06-26,0.2274,0.2274,0.2274,0.2274,0.0081,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-06-27,0.2282,0.2282,0.2282,0.2282,0.0036,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-06-30,0.2296,0.2296,0.2296,0.2296,0.006,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-07-01,0.2297,0.2297,0.2297,0.2297,0.0003,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-07-02,0.2297,0.2297,0.2297,0.2297,0.0002,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-07-03,0.2311,0.2311,0.2311,0.2311,0.0061,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-07-04,0.2311,0.2311,0.2311,0.2311,-0.0001,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-07-07,0.2306,0.2306,0.2306,0.2306,-0.0019,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-07-08,0.2313,0.2313,0.2313,0.2313,0.0029,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-07-09,0.2274,0.2274,0.2274,0.2274,-0.0169,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-07-10,0.2262,0.2262,0.2262,0.2262,-0.0052,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-07-11,0.227,0.227,0.227,0.227,0.0035,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-07-14,0.2323,0.2323,0.2323,0.2323,0.0233,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-07-15,0.2368,0.2368,0.2368,0.2368,0.0193,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-07-16,0.2358,0.2358,0.2358,0.2358,-0.0041,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-07-17,0.2334,0.2334,0.2334,0.2334,-0.0103,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-07-18,0.2373,0.2373,0.2373,0.2373,0.0168,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-07-21,0.238,0.238,0.238,0.238,0.0027,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-07-22,0.2406,0.2406,0.2406,0.2406,0.011,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-07-23,0.24,0.24,0.24,0.24,-0.0026,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-07-24,0.2412,0.2412,0.2412,0.2412,0.005,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-07-25,0.2428,0.2428,0.2428,0.2428,0.0066,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-07-28,0.2476,0.2476,0.2476,0.2476,0.0199,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-07-29,0.247,0.247,0.247,0.247,-0.0024,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-07-30,0.2469,0.2469,0.2469,0.2469,-0.0005,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-07-31,0.2511,0.2511,0.2511,0.2511,0.017,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-08-01,0.2522,0.2522,0.2522,0.2522,0.0044,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-08-04,0.2558,0.2558,0.2558,0.2558,0.0145,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-08-05,0.2558,0.2558,0.2558,0.2558,-0.0002,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-08-06,0.2547,0.2547,0.2547,0.2547,-0.0042,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-08-07,0.2503,0.2503,0.2503,0.2503,-0.0175,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-08-08,0.2515,0.2515,0.2515,0.2515,0.0051,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-08-11,0.2554,0.2554,0.2554,0.2554,0.0153,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-08-12,0.2557,0.2557,0.2557,0.2557,0.0013,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-08-13,0.2561,0.2561,0.2561,0.2561,0.0014,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-08-14,0.2535,0.2535,0.2535,0.2535,-0.01,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-08-15,0.2561,0.2561,0.2561,0.2561,0.0102,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-08-18,0.2571,0.2571,0.2571,0.2571,0.0039,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-08-19,0.2574,0.2574,0.2574,0.2574,0.0012,0.0,0.0
159928.OF,汇添富中证主要消费ETF,2014-08-20,0.2583,0.2583,0.2583,0.2583,0.0034,0.0,0.0
