代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),涨跌幅,成交额(百万),成交量(股)
159870.OF,鹏华中证细分化工产业主题ETF,2023-12-29,0.5884,0.5884,0.5884,0.5884,0.0017,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2023-12-31,0.5884,0.5884,0.5884,0.5884,0.0,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-01-02,0.5827,0.5827,0.5827,0.5827,-0.0097,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-01-03,0.585,0.585,0.585,0.585,0.0039,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-01-04,0.5804,0.5804,0.5804,0.5804,-0.0079,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-01-05,0.5737,0.5737,0.5737,0.5737,-0.0115,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-01-08,0.5621,0.5621,0.5621,0.5621,-0.0202,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-01-09,0.5612,0.5612,0.5612,0.5612,-0.0016,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-01-10,0.5614,0.5614,0.5614,0.5614,0.0004,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-01-11,0.5619,0.5619,0.5619,0.5619,0.0009,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-01-12,0.5619,0.5619,0.5619,0.5619,0.0,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-01-15,0.5545,0.5545,0.5545,0.5545,-0.0132,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-01-16,0.555,0.555,0.555,0.555,0.0009,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-01-17,0.5398,0.5398,0.5398,0.5398,-0.0274,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-01-18,0.543,0.543,0.543,0.543,0.0059,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-01-19,0.5419,0.5419,0.5419,0.5419,-0.002,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-01-22,0.5209,0.5209,0.5209,0.5209,-0.0388,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-01-23,0.5281,0.5281,0.5281,0.5281,0.0138,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-01-24,0.5316,0.5316,0.5316,0.5316,0.0066,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-01-25,0.545,0.545,0.545,0.545,0.0252,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-01-26,0.5432,0.5432,0.5432,0.5432,-0.0033,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-01-29,0.5344,0.5344,0.5344,0.5344,-0.0162,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-01-30,0.5226,0.5226,0.5226,0.5226,-0.0221,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-01-31,0.512,0.512,0.512,0.512,-0.0203,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-02-01,0.5109,0.5109,0.5109,0.5109,-0.0021,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-02-02,0.4982,0.4982,0.4982,0.4982,-0.0249,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-02-05,0.4957,0.4957,0.4957,0.4957,-0.005,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-02-06,0.5278,0.5278,0.5278,0.5278,0.0648,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-02-07,0.5506,0.5506,0.5506,0.5506,0.0432,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-02-08,0.5568,0.5568,0.5568,0.5568,0.0113,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-02-19,0.5566,0.5566,0.5566,0.5566,-0.0004,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-02-20,0.5587,0.5587,0.5587,0.5587,0.0038,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-02-21,0.5642,0.5642,0.5642,0.5642,0.0098,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-02-22,0.5688,0.5688,0.5688,0.5688,0.0082,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-02-23,0.5691,0.5691,0.5691,0.5691,0.0005,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-02-26,0.567,0.567,0.567,0.567,-0.0037,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-02-27,0.5745,0.5745,0.5745,0.5745,0.0132,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-02-28,0.5672,0.5672,0.5672,0.5672,-0.0127,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-02-29,0.582,0.582,0.582,0.582,0.0261,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-03-01,0.5837,0.5837,0.5837,0.5837,0.0029,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-03-04,0.5796,0.5796,0.5796,0.5796,-0.007,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-03-05,0.5774,0.5774,0.5774,0.5774,-0.0038,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-03-06,0.5779,0.5779,0.5779,0.5779,0.0009,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-03-07,0.5769,0.5769,0.5769,0.5769,-0.0017,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-03-08,0.5796,0.5796,0.5796,0.5796,0.0047,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-03-11,0.5891,0.5891,0.5891,0.5891,0.0164,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-03-12,0.59,0.59,0.59,0.59,0.0015,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-03-13,0.587,0.587,0.587,0.587,-0.0051,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-03-14,0.5818,0.5818,0.5818,0.5818,-0.0089,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-03-15,0.5898,0.5898,0.5898,0.5898,0.0138,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-03-18,0.5951,0.5951,0.5951,0.5951,0.009,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-03-19,0.5907,0.5907,0.5907,0.5907,-0.0074,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-03-20,0.5903,0.5903,0.5903,0.5903,-0.0007,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-03-21,0.5846,0.5846,0.5846,0.5846,-0.0097,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-03-22,0.5761,0.5761,0.5761,0.5761,-0.0145,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-03-25,0.571,0.571,0.571,0.571,-0.0089,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-03-26,0.58,0.58,0.58,0.58,0.0158,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-03-27,0.5702,0.5702,0.5702,0.5702,-0.0169,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-03-28,0.5748,0.5748,0.5748,0.5748,0.0081,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-03-29,0.5864,0.5864,0.5864,0.5864,0.0202,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-03-31,0.5863,0.5863,0.5863,0.5863,-0.0002,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-04-01,0.5989,0.5989,0.5989,0.5989,0.0215,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-04-02,0.6044,0.6044,0.6044,0.6044,0.0092,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-04-03,0.6071,0.6071,0.6071,0.6071,0.0045,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-04-08,0.6004,0.6004,0.6004,0.6004,-0.011,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-04-09,0.6079,0.6079,0.6079,0.6079,0.0125,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-04-10,0.6044,0.6044,0.6044,0.6044,-0.0058,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-04-11,0.6045,0.6045,0.6045,0.6045,0.0002,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-04-12,0.5988,0.5988,0.5988,0.5988,-0.0094,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-04-15,0.6091,0.6091,0.6091,0.6091,0.0172,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-04-16,0.5911,0.5911,0.5911,0.5911,-0.0296,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-04-17,0.6029,0.6029,0.6029,0.6029,0.02,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-04-18,0.6033,0.6033,0.6033,0.6033,0.0007,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-04-19,0.6096,0.6096,0.6096,0.6096,0.0104,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-04-22,0.6021,0.6021,0.6021,0.6021,-0.0123,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-04-23,0.5894,0.5894,0.5894,0.5894,-0.0211,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-04-24,0.5895,0.5895,0.5895,0.5895,0.0002,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-04-25,0.5911,0.5911,0.5911,0.5911,0.0027,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-04-26,0.6003,0.6003,0.6003,0.6003,0.0156,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-04-29,0.6176,0.6176,0.6176,0.6176,0.0288,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-04-30,0.6107,0.6107,0.6107,0.6107,-0.0112,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-05-06,0.6335,0.6335,0.6335,0.6335,0.0373,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-05-07,0.6399,0.6399,0.6399,0.6399,0.0101,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-05-08,0.6313,0.6313,0.6313,0.6313,-0.0134,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-05-09,0.6365,0.6365,0.6365,0.6365,0.0082,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-05-10,0.6338,0.6338,0.6338,0.6338,-0.0042,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-05-13,0.63,0.63,0.63,0.63,-0.006,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-05-14,0.6257,0.6257,0.6257,0.6257,-0.0068,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-05-15,0.6227,0.6227,0.6227,0.6227,-0.0048,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-05-16,0.6206,0.6206,0.6206,0.6206,-0.0034,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-05-17,0.6296,0.6296,0.6296,0.6296,0.0145,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-05-20,0.6311,0.6311,0.6311,0.6311,0.0024,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-05-21,0.6227,0.6227,0.6227,0.6227,-0.0133,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-05-22,0.6248,0.6248,0.6248,0.6248,0.0034,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-05-23,0.6118,0.6118,0.6118,0.6118,-0.0208,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-05-24,0.6091,0.6091,0.6091,0.6091,-0.0044,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-05-27,0.6137,0.6137,0.6137,0.6137,0.0076,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-05-28,0.6078,0.6078,0.6078,0.6078,-0.0096,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-05-29,0.6102,0.6102,0.6102,0.6102,0.0039,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-05-30,0.6092,0.6092,0.6092,0.6092,-0.0016,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-05-31,0.6035,0.6035,0.6035,0.6035,-0.0094,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-06-03,0.5978,0.5978,0.5978,0.5978,-0.0094,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-06-04,0.6057,0.6057,0.6057,0.6057,0.0132,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-06-05,0.6012,0.6012,0.6012,0.6012,-0.0074,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-06-06,0.5995,0.5995,0.5995,0.5995,-0.0028,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-06-07,0.5955,0.5955,0.5955,0.5955,-0.0067,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-06-11,0.5958,0.5958,0.5958,0.5958,0.0005,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-06-12,0.5949,0.5949,0.5949,0.5949,-0.0015,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-06-13,0.5862,0.5862,0.5862,0.5862,-0.0146,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-06-14,0.5851,0.5851,0.5851,0.5851,-0.0019,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-06-17,0.5842,0.5842,0.5842,0.5842,-0.0015,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-06-18,0.5871,0.5871,0.5871,0.5871,0.005,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-06-19,0.5806,0.5806,0.5806,0.5806,-0.0111,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-06-20,0.5743,0.5743,0.5743,0.5743,-0.0109,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-06-21,0.5761,0.5761,0.5761,0.5761,0.0031,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-06-24,0.57,0.57,0.57,0.57,-0.0106,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-06-25,0.5747,0.5747,0.5747,0.5747,0.0082,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-06-26,0.5809,0.5809,0.5809,0.5809,0.0108,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-06-27,0.5681,0.5681,0.5681,0.5681,-0.022,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-06-28,0.567,0.567,0.567,0.567,-0.0019,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-06-30,0.567,0.567,0.567,0.567,0.0,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-07-01,0.577,0.577,0.577,0.577,0.0176,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-07-02,0.5653,0.5653,0.5653,0.5653,-0.0203,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-07-03,0.5622,0.5622,0.5622,0.5622,-0.0055,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-07-04,0.5581,0.5581,0.5581,0.5581,-0.0073,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-07-05,0.561,0.561,0.561,0.561,0.0052,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-07-08,0.5491,0.5491,0.5491,0.5491,-0.0212,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-07-09,0.5511,0.5511,0.5511,0.5511,0.0036,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-07-10,0.5471,0.5471,0.5471,0.5471,-0.0073,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-07-11,0.5636,0.5636,0.5636,0.5636,0.0302,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-07-12,0.5651,0.5651,0.5651,0.5651,0.0027,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-07-15,0.5605,0.5605,0.5605,0.5605,-0.0081,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-07-16,0.5566,0.5566,0.5566,0.5566,-0.007,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-07-17,0.5542,0.5542,0.5542,0.5542,-0.0043,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-07-18,0.5562,0.5562,0.5562,0.5562,0.0036,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-07-19,0.5568,0.5568,0.5568,0.5568,0.0011,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-07-22,0.5497,0.5497,0.5497,0.5497,-0.0128,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-07-23,0.5303,0.5303,0.5303,0.5303,-0.0353,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-07-24,0.5241,0.5241,0.5241,0.5241,-0.0117,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-07-25,0.5249,0.5249,0.5249,0.5249,0.0015,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-07-26,0.5323,0.5323,0.5323,0.5323,0.0141,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-07-29,0.5257,0.5257,0.5257,0.5257,-0.0124,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-07-30,0.5197,0.5197,0.5197,0.5197,-0.0114,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-07-31,0.5397,0.5397,0.5397,0.5397,0.0385,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-08-01,0.5293,0.5293,0.5293,0.5293,-0.0193,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-08-02,0.5248,0.5248,0.5248,0.5248,-0.0085,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-08-05,0.5143,0.5143,0.5143,0.5143,-0.02,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-08-06,0.5186,0.5186,0.5186,0.5186,0.0084,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-08-07,0.5201,0.5201,0.5201,0.5201,0.0029,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-08-08,0.525,0.525,0.525,0.525,0.0094,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-08-09,0.5193,0.5193,0.5193,0.5193,-0.0109,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-08-12,0.5181,0.5181,0.5181,0.5181,-0.0023,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-08-13,0.5177,0.5177,0.5177,0.5177,-0.0008,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-08-14,0.5049,0.5049,0.5049,0.5049,-0.0247,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-08-15,0.5064,0.5064,0.5064,0.5064,0.003,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-08-16,0.5037,0.5037,0.5037,0.5037,-0.0053,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-08-19,0.5047,0.5047,0.5047,0.5047,0.002,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-08-20,0.4975,0.4975,0.4975,0.4975,-0.0143,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-08-21,0.4977,0.4977,0.4977,0.4977,0.0004,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-08-22,0.4943,0.4943,0.4943,0.4943,-0.0068,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-08-23,0.4963,0.4963,0.4963,0.4963,0.004,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-08-26,0.498,0.498,0.498,0.498,0.0034,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-08-27,0.4967,0.4967,0.4967,0.4967,-0.0026,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-08-28,0.4993,0.4993,0.4993,0.4993,0.0052,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-08-29,0.5036,0.5036,0.5036,0.5036,0.0086,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-08-30,0.5137,0.5137,0.5137,0.5137,0.0201,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-09-02,0.5057,0.5057,0.5057,0.5057,-0.0156,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-09-03,0.5117,0.5117,0.5117,0.5117,0.0119,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-09-04,0.5091,0.5091,0.5091,0.5091,-0.0051,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-09-05,0.5062,0.5062,0.5062,0.5062,-0.0057,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-09-06,0.4979,0.4979,0.4979,0.4979,-0.0164,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-09-09,0.4955,0.4955,0.4955,0.4955,-0.0048,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-09-10,0.4911,0.4911,0.4911,0.4911,-0.0089,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-09-11,0.4956,0.4956,0.4956,0.4956,0.0092,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-09-12,0.4928,0.4928,0.4928,0.4928,-0.0056,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-09-13,0.4872,0.4872,0.4872,0.4872,-0.0114,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-09-18,0.4905,0.4905,0.4905,0.4905,0.0068,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-09-19,0.4991,0.4991,0.4991,0.4991,0.0175,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-09-20,0.4952,0.4952,0.4952,0.4952,-0.0078,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-09-23,0.4947,0.4947,0.4947,0.4947,-0.001,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-09-24,0.5206,0.5206,0.5206,0.5206,0.0524,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-09-25,0.5216,0.5216,0.5216,0.5216,0.0019,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-09-26,0.5447,0.5447,0.5447,0.5447,0.0443,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-09-27,0.5755,0.5755,0.5755,0.5755,0.0565,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-09-30,0.6248,0.6248,0.6248,0.6248,0.0857,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-10-08,0.6485,0.6485,0.6485,0.6485,0.0379,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-10-09,0.5971,0.5971,0.5971,0.5971,-0.0793,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-10-10,0.5976,0.5976,0.5976,0.5976,0.0008,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-10-11,0.5775,0.5775,0.5775,0.5775,-0.0336,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-10-14,0.586,0.586,0.586,0.586,0.0147,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-10-15,0.5729,0.5729,0.5729,0.5729,-0.0224,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-10-16,0.5699,0.5699,0.5699,0.5699,-0.0052,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-10-17,0.5585,0.5585,0.5585,0.5585,-0.02,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-10-18,0.5743,0.5743,0.5743,0.5743,0.0283,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-10-21,0.5767,0.5767,0.5767,0.5767,0.0042,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-10-22,0.5847,0.5847,0.5847,0.5847,0.0139,0.0,0.0
