代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),涨跌幅,成交额(百万),成交量(股)
510230.OF,国泰上证180金融ETF,2024-03-11,1.021,1.021,1.021,1.021,0.0025,0,0
510230.OF,国泰上证180金融ETF,2024-03-12,1.0194,1.0194,1.0194,1.0194,-0.0016,0,0
510230.OF,国泰上证180金融ETF,2024-03-13,1.0047,1.0047,1.0047,1.0047,-0.0144,0,0
510230.OF,国泰上证180金融ETF,2024-03-14,1.0008,1.0008,1.0008,1.0008,-0.0039,0,0
510230.OF,国泰上证180金融ETF,2024-03-15,1.0041,1.0041,1.0041,1.0041,0.0033,0,0
510230.OF,国泰上证180金融ETF,2024-03-18,1.0087,1.0087,1.0087,1.0087,0.0046,0,0
510230.OF,国泰上证180金融ETF,2024-03-19,0.9963,0.9963,0.9963,0.9963,-0.0123,0,0
510230.OF,国泰上证180金融ETF,2024-03-20,1.0022,1.0022,1.0022,1.0022,0.0059,0,0
510230.OF,国泰上证180金融ETF,2024-03-21,1.0074,1.0074,1.0074,1.0074,0.0052,0,0
510230.OF,国泰上证180金融ETF,2024-03-22,0.9966,0.9966,0.9966,0.9966,-0.0107,0,0
510230.OF,国泰上证180金融ETF,2024-03-25,0.9907,0.9907,0.9907,0.9907,-0.0059,0,0
510230.OF,国泰上证180金融ETF,2024-03-26,1.0026,1.0026,1.0026,1.0026,0.012,0,0
510230.OF,国泰上证180金融ETF,2024-03-27,1.0011,1.0011,1.0011,1.0011,-0.0015,0,0
510230.OF,国泰上证180金融ETF,2024-03-28,0.9926,0.9926,0.9926,0.9926,-0.0085,0,0
510230.OF,国泰上证180金融ETF,2024-03-29,0.9936,0.9936,0.9936,0.9936,0.001,0,0
510230.OF,国泰上证180金融ETF,2024-03-31,0.9936,0.9936,0.9936,0.9936,0.0,0,0
510230.OF,国泰上证180金融ETF,2024-04-01,1.0036,1.0036,1.0036,1.0036,0.0101,0,0
510230.OF,国泰上证180金融ETF,2024-04-02,1.0017,1.0017,1.0017,1.0017,-0.0019,0,0
510230.OF,国泰上证180金融ETF,2024-04-03,0.9947,0.9947,0.9947,0.9947,-0.007,0,0
510230.OF,国泰上证180金融ETF,2024-04-08,0.9931,0.9931,0.9931,0.9931,-0.0016,0,0
510230.OF,国泰上证180金融ETF,2024-04-09,0.989,0.989,0.989,0.989,-0.0041,0,0
510230.OF,国泰上证180金融ETF,2024-04-10,0.9827,0.9827,0.9827,0.9827,-0.0064,0,0
510230.OF,国泰上证180金融ETF,2024-04-11,0.9788,0.9788,0.9788,0.9788,-0.004,0,0
510230.OF,国泰上证180金融ETF,2024-04-12,0.9658,0.9658,0.9658,0.9658,-0.0133,0,0
510230.OF,国泰上证180金融ETF,2024-04-15,0.9845,0.9845,0.9845,0.9845,0.0194,0,0
510230.OF,国泰上证180金融ETF,2024-04-16,0.9824,0.9824,0.9824,0.9824,-0.0021,0,0
510230.OF,国泰上证180金融ETF,2024-04-17,0.9973,0.9973,0.9973,0.9973,0.0152,0,0
510230.OF,国泰上证180金融ETF,2024-04-18,1.0095,1.0095,1.0095,1.0095,0.0122,0,0
510230.OF,国泰上证180金融ETF,2024-04-19,1.0055,1.0055,1.0055,1.0055,-0.004,0,0
510230.OF,国泰上证180金融ETF,2024-04-22,1.0028,1.0028,1.0028,1.0028,-0.0027,0,0
510230.OF,国泰上证180金融ETF,2024-04-23,1.0021,1.0021,1.0021,1.0021,-0.0007,0,0
510230.OF,国泰上证180金融ETF,2024-04-24,1.0042,1.0042,1.0042,1.0042,0.0021,0,0
510230.OF,国泰上证180金融ETF,2024-04-25,1.0144,1.0144,1.0144,1.0144,0.0102,0,0
510230.OF,国泰上证180金融ETF,2024-04-26,1.021,1.021,1.021,1.021,0.0065,0,0
510230.OF,国泰上证180金融ETF,2024-04-29,1.0307,1.0307,1.0307,1.0307,0.0095,0,0
510230.OF,国泰上证180金融ETF,2024-04-30,1.0249,1.0249,1.0249,1.0249,-0.0056,0,0
510230.OF,国泰上证180金融ETF,2024-05-06,1.0314,1.0314,1.0314,1.0314,0.0063,0,0
510230.OF,国泰上证180金融ETF,2024-05-07,1.0324,1.0324,1.0324,1.0324,0.001,0,0
510230.OF,国泰上证180金融ETF,2024-05-08,1.0265,1.0265,1.0265,1.0265,-0.0057,0,0
510230.OF,国泰上证180金融ETF,2024-05-09,1.0296,1.0296,1.0296,1.0296,0.003,0,0
510230.OF,国泰上证180金融ETF,2024-05-10,1.0412,1.0412,1.0412,1.0412,0.0113,0,0
510230.OF,国泰上证180金融ETF,2024-05-13,1.044,1.044,1.044,1.044,0.0027,0,0
510230.OF,国泰上证180金融ETF,2024-05-14,1.039,1.039,1.039,1.039,-0.0048,0,0
510230.OF,国泰上证180金融ETF,2024-05-15,1.0292,1.0292,1.0292,1.0292,-0.0094,0,0
510230.OF,国泰上证180金融ETF,2024-05-16,1.0449,1.0449,1.0449,1.0449,0.0153,0,0
510230.OF,国泰上证180金融ETF,2024-05-17,1.0649,1.0649,1.0649,1.0649,0.0191,0,0
510230.OF,国泰上证180金融ETF,2024-05-20,1.0659,1.0659,1.0659,1.0659,0.0009,0,0
510230.OF,国泰上证180金融ETF,2024-05-21,1.0676,1.0676,1.0676,1.0676,0.0016,0,0
510230.OF,国泰上证180金融ETF,2024-05-22,1.0704,1.0704,1.0704,1.0704,0.0026,0,0
510230.OF,国泰上证180金融ETF,2024-05-23,1.0591,1.0591,1.0591,1.0591,-0.0106,0,0
510230.OF,国泰上证180金融ETF,2024-05-24,1.045,1.045,1.045,1.045,-0.0133,0,0
510230.OF,国泰上证180金融ETF,2024-05-27,1.0566,1.0566,1.0566,1.0566,0.0111,0,0
510230.OF,国泰上证180金融ETF,2024-05-28,1.051,1.051,1.051,1.051,-0.0053,0,0
510230.OF,国泰上证180金融ETF,2024-05-29,1.0456,1.0456,1.0456,1.0456,-0.0051,0,0
510230.OF,国泰上证180金融ETF,2024-05-30,1.0387,1.0387,1.0387,1.0387,-0.0066,0,0
510230.OF,国泰上证180金融ETF,2024-05-31,1.0388,1.0388,1.0388,1.0388,0.0001,0,0
510230.OF,国泰上证180金融ETF,2024-06-03,1.0331,1.0331,1.0331,1.0331,-0.0055,0,0
510230.OF,国泰上证180金融ETF,2024-06-04,1.0377,1.0377,1.0377,1.0377,0.0045,0,0
510230.OF,国泰上证180金融ETF,2024-06-05,1.0316,1.0316,1.0316,1.0316,-0.0059,0,0
510230.OF,国泰上证180金融ETF,2024-06-06,1.0264,1.0264,1.0264,1.0264,-0.005,0,0
510230.OF,国泰上证180金融ETF,2024-06-07,1.0297,1.0297,1.0297,1.0297,0.0032,0,0
510230.OF,国泰上证180金融ETF,2024-06-11,1.0169,1.0169,1.0169,1.0169,-0.0124,0,0
510230.OF,国泰上证180金融ETF,2024-06-12,1.0113,1.0113,1.0113,1.0113,-0.0055,0,0
510230.OF,国泰上证180金融ETF,2024-06-13,1.0087,1.0087,1.0087,1.0087,-0.0026,0,0
510230.OF,国泰上证180金融ETF,2024-06-14,1.0242,1.0242,1.0242,1.0242,0.0154,0,0
510230.OF,国泰上证180金融ETF,2024-06-17,1.019,1.019,1.019,1.019,-0.0051,0,0
510230.OF,国泰上证180金融ETF,2024-06-18,1.0233,1.0233,1.0233,1.0233,0.0042,0,0
510230.OF,国泰上证180金融ETF,2024-06-19,1.0275,1.0275,1.0275,1.0275,0.0041,0,0
510230.OF,国泰上证180金融ETF,2024-06-20,1.0222,1.0222,1.0222,1.0222,-0.0052,0,0
510230.OF,国泰上证180金融ETF,2024-06-21,1.0215,1.0215,1.0215,1.0215,-0.0007,0,0
510230.OF,国泰上证180金融ETF,2024-06-24,1.0234,1.0234,1.0234,1.0234,0.0019,0,0
510230.OF,国泰上证180金融ETF,2024-06-25,1.0203,1.0203,1.0203,1.0203,-0.003,0,0
510230.OF,国泰上证180金融ETF,2024-06-26,1.0239,1.0239,1.0239,1.0239,0.0035,0,0
510230.OF,国泰上证180金融ETF,2024-06-27,1.027,1.027,1.027,1.027,0.003,0,0
510230.OF,国泰上证180金融ETF,2024-06-28,1.0256,1.0256,1.0256,1.0256,-0.0014,0,0
510230.OF,国泰上证180金融ETF,2024-06-30,1.0255,1.0255,1.0255,1.0255,-0.0001,0,0
510230.OF,国泰上证180金融ETF,2024-07-01,1.0336,1.0336,1.0336,1.0336,0.0079,0,0
510230.OF,国泰上证180金融ETF,2024-07-02,1.0449,1.0449,1.0449,1.0449,0.0109,0,0
510230.OF,国泰上证180金融ETF,2024-07-03,1.0408,1.0408,1.0408,1.0408,-0.0039,0,0
510230.OF,国泰上证180金融ETF,2024-07-04,1.0389,1.0389,1.0389,1.0389,-0.0018,0,0
510230.OF,国泰上证180金融ETF,2024-07-05,1.0214,1.0214,1.0214,1.0214,-0.0168,0,0
510230.OF,国泰上证180金融ETF,2024-07-08,1.0197,1.0197,1.0197,1.0197,-0.0017,0,0
510230.OF,国泰上证180金融ETF,2024-07-09,1.0336,1.0336,1.0336,1.0336,0.0136,0,0
510230.OF,国泰上证180金融ETF,2024-07-10,1.0399,1.0399,1.0399,1.0399,0.0061,0,0
510230.OF,国泰上证180金融ETF,2024-07-11,1.0387,1.0387,1.0387,1.0387,-0.0012,0,0
510230.OF,国泰上证180金融ETF,2024-07-12,1.0555,1.0555,1.0555,1.0555,0.0162,0,0
510230.OF,国泰上证180金融ETF,2024-07-15,1.0617,1.0617,1.0617,1.0617,0.0059,0,0
510230.OF,国泰上证180金融ETF,2024-07-16,1.059,1.059,1.059,1.059,-0.0025,0,0
510230.OF,国泰上证180金融ETF,2024-07-17,1.0707,1.0707,1.0707,1.0707,0.011,0,0
510230.OF,国泰上证180金融ETF,2024-07-18,1.0729,1.0729,1.0729,1.0729,0.0021,0,0
510230.OF,国泰上证180金融ETF,2024-07-19,1.078,1.078,1.078,1.078,0.0048,0,0
510230.OF,国泰上证180金融ETF,2024-07-22,1.0708,1.0708,1.0708,1.0708,-0.0067,0,0
510230.OF,国泰上证180金融ETF,2024-07-23,1.0688,1.0688,1.0688,1.0688,-0.0019,0,0
510230.OF,国泰上证180金融ETF,2024-07-24,1.0646,1.0646,1.0646,1.0646,-0.0039,0,0
510230.OF,国泰上证180金融ETF,2024-07-25,1.0608,1.0608,1.0608,1.0608,-0.0036,0,0
510230.OF,国泰上证180金融ETF,2024-07-26,1.0541,1.0541,1.0541,1.0541,-0.0063,0,0
510230.OF,国泰上证180金融ETF,2024-07-29,1.0609,1.0609,1.0609,1.0609,0.0065,0,0
510230.OF,国泰上证180金融ETF,2024-07-30,1.0597,1.0597,1.0597,1.0597,-0.0011,0,0
510230.OF,国泰上证180金融ETF,2024-07-31,1.0732,1.0732,1.0732,1.0732,0.0127,0,0
510230.OF,国泰上证180金融ETF,2024-08-01,1.074,1.074,1.074,1.074,0.0007,0,0
510230.OF,国泰上证180金融ETF,2024-08-02,1.0621,1.0621,1.0621,1.0621,-0.0111,0,0
510230.OF,国泰上证180金融ETF,2024-08-05,1.0575,1.0575,1.0575,1.0575,-0.0043,0,0
510230.OF,国泰上证180金融ETF,2024-08-06,1.0441,1.0441,1.0441,1.0441,-0.0127,0,0
510230.OF,国泰上证180金融ETF,2024-08-07,1.0435,1.0435,1.0435,1.0435,-0.0006,0,0
510230.OF,国泰上证180金融ETF,2024-08-08,1.047,1.047,1.047,1.047,0.0034,0,0
510230.OF,国泰上证180金融ETF,2024-08-09,1.0477,1.0477,1.0477,1.0477,0.0007,0,0
510230.OF,国泰上证180金融ETF,2024-08-12,1.0471,1.0471,1.0471,1.0471,-0.0006,0,0
510230.OF,国泰上证180金融ETF,2024-08-13,1.0531,1.0531,1.0531,1.0531,0.0057,0,0
510230.OF,国泰上证180金融ETF,2024-08-14,1.0502,1.0502,1.0502,1.0502,-0.0028,0,0
510230.OF,国泰上证180金融ETF,2024-08-15,1.0658,1.0658,1.0658,1.0658,0.0149,0,0
510230.OF,国泰上证180金融ETF,2024-08-16,1.0742,1.0742,1.0742,1.0742,0.0079,0,0
510230.OF,国泰上证180金融ETF,2024-08-19,1.088,1.088,1.088,1.088,0.0128,0,0
510230.OF,国泰上证180金融ETF,2024-08-20,1.0869,1.0869,1.0869,1.0869,-0.001,0,0
510230.OF,国泰上证180金融ETF,2024-08-21,1.0821,1.0821,1.0821,1.0821,-0.0044,0,0
510230.OF,国泰上证180金融ETF,2024-08-22,1.0828,1.0828,1.0828,1.0828,0.0006,0,0
510230.OF,国泰上证180金融ETF,2024-08-23,1.0975,1.0975,1.0975,1.0975,0.0136,0,0
510230.OF,国泰上证180金融ETF,2024-08-26,1.0984,1.0984,1.0984,1.0984,0.0008,0,0
510230.OF,国泰上证180金融ETF,2024-08-27,1.0984,1.0984,1.0984,1.0984,0.0,0,0
510230.OF,国泰上证180金融ETF,2024-08-28,1.0939,1.0939,1.0939,1.0939,-0.0041,0,0
510230.OF,国泰上证180金融ETF,2024-08-29,1.0695,1.0695,1.0695,1.0695,-0.0223,0,0
510230.OF,国泰上证180金融ETF,2024-08-30,1.0673,1.0673,1.0673,1.0673,-0.0021,0,0
510230.OF,国泰上证180金融ETF,2024-09-02,1.0621,1.0621,1.0621,1.0621,-0.0049,0,0
510230.OF,国泰上证180金融ETF,2024-09-03,1.0515,1.0515,1.0515,1.0515,-0.01,0,0
510230.OF,国泰上证180金融ETF,2024-09-04,1.0461,1.0461,1.0461,1.0461,-0.0051,0,0
510230.OF,国泰上证180金融ETF,2024-09-05,1.0514,1.0514,1.0514,1.0514,0.0051,0,0
510230.OF,国泰上证180金融ETF,2024-09-06,1.0544,1.0544,1.0544,1.0544,0.0029,0,0
510230.OF,国泰上证180金融ETF,2024-09-09,1.0392,1.0392,1.0392,1.0392,-0.0144,0,0
510230.OF,国泰上证180金融ETF,2024-09-10,1.0427,1.0427,1.0427,1.0427,0.0034,0,0
510230.OF,国泰上证180金融ETF,2024-09-11,1.0299,1.0299,1.0299,1.0299,-0.0123,0,0
510230.OF,国泰上证180金融ETF,2024-09-12,1.0333,1.0333,1.0333,1.0333,0.0033,0,0
510230.OF,国泰上证180金融ETF,2024-09-13,1.0336,1.0336,1.0336,1.0336,0.0003,0,0
510230.OF,国泰上证180金融ETF,2024-09-18,1.0451,1.0451,1.0451,1.0451,0.0111,0,0
510230.OF,国泰上证180金融ETF,2024-09-19,1.0481,1.0481,1.0481,1.0481,0.0029,0,0
510230.OF,国泰上证180金融ETF,2024-09-20,1.0523,1.0523,1.0523,1.0523,0.004,0,0
510230.OF,国泰上证180金融ETF,2024-09-23,1.062,1.062,1.062,1.062,0.0092,0,0
510230.OF,国泰上证180金融ETF,2024-09-24,1.1135,1.1135,1.1135,1.1135,0.0485,0,0
510230.OF,国泰上证180金融ETF,2024-09-25,1.1329,1.1329,1.1329,1.1329,0.0174,0,0
510230.OF,国泰上证180金融ETF,2024-09-26,1.1804,1.1804,1.1804,1.1804,0.0419,0,0
510230.OF,国泰上证180金融ETF,2024-09-27,1.1981,1.1981,1.1981,1.1981,0.015,0,0
510230.OF,国泰上证180金融ETF,2024-09-30,1.274,1.274,1.274,1.274,0.0634,0,0
510230.OF,国泰上证180金融ETF,2024-10-08,1.3395,1.3395,1.3395,1.3395,0.0514,0,0
510230.OF,国泰上证180金融ETF,2024-10-09,1.2598,1.2598,1.2598,1.2598,-0.0595,0,0
510230.OF,国泰上证180金融ETF,2024-10-10,1.2886,1.2886,1.2886,1.2886,0.0229,0,0
510230.OF,国泰上证180金融ETF,2024-10-11,1.281,1.281,1.281,1.281,-0.0059,0,0
510230.OF,国泰上证180金融ETF,2024-10-14,1.3087,1.3087,1.3087,1.3087,0.0216,0,0
510230.OF,国泰上证180金融ETF,2024-10-15,1.2741,1.2741,1.2741,1.2741,-0.0264,0,0
510230.OF,国泰上证180金融ETF,2024-10-16,1.2915,1.2915,1.2915,1.2915,0.0137,0,0
510230.OF,国泰上证180金融ETF,2024-10-17,1.2816,1.2816,1.2816,1.2816,-0.0077,0,0
510230.OF,国泰上证180金融ETF,2024-10-18,1.3081,1.3081,1.3081,1.3081,0.0207,0,0
510230.OF,国泰上证180金融ETF,2024-10-21,1.2905,1.2905,1.2905,1.2905,-0.0135,0,0
510230.OF,国泰上证180金融ETF,2024-10-22,1.2936,1.2936,1.2936,1.2936,0.0024,0,0
510230.OF,国泰上证180金融ETF,2024-10-23,1.2991,1.2991,1.2991,1.2991,0.0043,0,0
510230.OF,国泰上证180金融ETF,2024-10-24,1.2956,1.2956,1.2956,1.2956,-0.0027,0,0
510230.OF,国泰上证180金融ETF,2024-10-25,1.2898,1.2898,1.2898,1.2898,-0.0045,0,0
510230.OF,国泰上证180金融ETF,2024-10-28,1.2821,1.2821,1.2821,1.2821,-0.006,0,0
510230.OF,国泰上证180金融ETF,2024-10-29,1.2814,1.2814,1.2814,1.2814,-0.0005,0,0
510230.OF,国泰上证180金融ETF,2024-10-30,1.2649,1.2649,1.2649,1.2649,-0.0129,0,0
510230.OF,国泰上证180金融ETF,2024-10-31,1.2622,1.2622,1.2622,1.2622,-0.0021,0,0
510230.OF,国泰上证180金融ETF,2024-11-01,1.2676,1.2676,1.2676,1.2676,0.0043,0,0
510230.OF,国泰上证180金融ETF,2024-11-04,1.2864,1.2864,1.2864,1.2864,0.0148,0,0
510230.OF,国泰上证180金融ETF,2024-11-05,1.3162,1.3162,1.3162,1.3162,0.0232,0,0
510230.OF,国泰上证180金融ETF,2024-11-06,1.3068,1.3068,1.3068,1.3068,-0.0071,0,0
510230.OF,国泰上证180金融ETF,2024-11-07,1.3628,1.3628,1.3628,1.3628,0.0429,0,0
510230.OF,国泰上证180金融ETF,2024-11-08,1.3405,1.3405,1.3405,1.3405,-0.0164,0,0
510230.OF,国泰上证180金融ETF,2024-11-11,1.3246,1.3246,1.3246,1.3246,-0.0119,0,0
510230.OF,国泰上证180金融ETF,2024-11-12,1.301,1.301,1.301,1.301,-0.0178,0,0
510230.OF,国泰上证180金融ETF,2024-11-13,1.303,1.303,1.303,1.303,0.0015,0,0
510230.OF,国泰上证180金融ETF,2024-11-14,1.3014,1.3014,1.3014,1.3014,-0.0012,0,0
510230.OF,国泰上证180金融ETF,2024-11-15,1.2802,1.2802,1.2802,1.2802,-0.0163,0,0
510230.OF,国泰上证180金融ETF,2024-11-18,1.2892,1.2892,1.2892,1.2892,0.007,0,0
510230.OF,国泰上证180金融ETF,2024-11-19,1.2895,1.2895,1.2895,1.2895,0.0002,0,0
510230.OF,国泰上证180金融ETF,2024-11-20,1.287,1.287,1.287,1.287,-0.0019,0,0
510230.OF,国泰上证180金融ETF,2024-11-21,1.2892,1.2892,1.2892,1.2892,0.0017,0,0
510230.OF,国泰上证180金融ETF,2024-11-22,1.2466,1.2466,1.2466,1.2466,-0.033,0,0
510230.OF,国泰上证180金融ETF,2024-11-25,1.2412,1.2412,1.2412,1.2412,-0.0043,0,0
510230.OF,国泰上证180金融ETF,2024-11-26,1.2508,1.2508,1.2508,1.2508,0.0077,0,0
510230.OF,国泰上证180金融ETF,2024-11-27,1.2657,1.2657,1.2657,1.2657,0.0119,0,0
510230.OF,国泰上证180金融ETF,2024-11-28,1.2584,1.2584,1.2584,1.2584,-0.0058,0,0
510230.OF,国泰上证180金融ETF,2024-11-29,1.2647,1.2647,1.2647,1.2647,0.005,0,0
510230.OF,国泰上证180金融ETF,2024-12-02,1.2716,1.2716,1.2716,1.2716,0.0055,0,0
510230.OF,国泰上证180金融ETF,2024-12-03,1.2849,1.2849,1.2849,1.2849,0.0105,0,0
510230.OF,国泰上证180金融ETF,2024-12-04,1.28,1.28,1.28,1.28,-0.0038,0,0
510230.OF,国泰上证180金融ETF,2024-12-05,1.2788,1.2788,1.2788,1.2788,-0.0009,0,0
510230.OF,国泰上证180金融ETF,2024-12-06,1.2999,1.2999,1.2999,1.2999,0.0165,0,0
510230.OF,国泰上证180金融ETF,2024-12-09,1.2986,1.2986,1.2986,1.2986,-0.001,0,0
510230.OF,国泰上证180金融ETF,2024-12-10,1.3141,1.3141,1.3141,1.3141,0.0119,0,0
510230.OF,国泰上证180金融ETF,2024-12-11,1.3,1.3,1.3,1.3,-0.0107,0,0
510230.OF,国泰上证180金融ETF,2024-12-12,1.3173,1.3173,1.3173,1.3173,0.0133,0,0
510230.OF,国泰上证180金融ETF,2024-12-13,1.2828,1.2828,1.2828,1.2828,-0.0262,0,0
510230.OF,国泰上证180金融ETF,2024-12-16,1.2837,1.2837,1.2837,1.2837,0.0007,0,0
510230.OF,国泰上证180金融ETF,2024-12-17,1.2829,1.2829,1.2829,1.2829,-0.0006,0,0
510230.OF,国泰上证180金融ETF,2024-12-18,1.2921,1.2921,1.2921,1.2921,0.0072,0,0
510230.OF,国泰上证180金融ETF,2024-12-19,1.2841,1.2841,1.2841,1.2841,-0.0062,0,0
510230.OF,国泰上证180金融ETF,2024-12-20,1.2832,1.2832,1.2832,1.2832,-0.0007,0,0
510230.OF,国泰上证180金融ETF,2024-12-23,1.2939,1.2939,1.2939,1.2939,0.0083,0,0
510230.OF,国泰上证180金融ETF,2024-12-24,1.3137,1.3137,1.3137,1.3137,0.0153,0,0
510230.OF,国泰上证180金融ETF,2024-12-25,1.3218,1.3218,1.3218,1.3218,0.0062,0,0
510230.OF,国泰上证180金融ETF,2024-12-26,1.3191,1.3191,1.3191,1.3191,-0.002,0,0
510230.OF,国泰上证180金融ETF,2024-12-27,1.3189,1.3189,1.3189,1.3189,-0.0002,0,0
510230.OF,国泰上证180金融ETF,2024-12-30,1.3337,1.3337,1.3337,1.3337,0.0112,0,0
510230.OF,国泰上证180金融ETF,2024-12-31,1.3067,1.3067,1.3067,1.3067,-0.0202,0,0
