代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),涨跌幅,成交额(百万),成交量(股)
159939.OF,广发中证全指信息技术ETF,2024-02-23,0.4658,0.4658,0.4658,0.4658,0.005,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-02-26,0.4677,0.4677,0.4677,0.4677,0.0041,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-02-27,0.488,0.488,0.488,0.488,0.0434,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-02-28,0.4672,0.4672,0.4672,0.4672,-0.0426,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-02-29,0.4904,0.4904,0.4904,0.4904,0.0497,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-03-01,0.5057,0.5057,0.5057,0.5057,0.0312,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-03-04,0.5079,0.5079,0.5079,0.5079,0.0044,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-03-05,0.5072,0.5072,0.5072,0.5072,-0.0014,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-03-06,0.5025,0.5025,0.5025,0.5025,-0.0093,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-03-07,0.491,0.491,0.491,0.491,-0.0229,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-03-08,0.5028,0.5028,0.5028,0.5028,0.024,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-03-11,0.51,0.51,0.51,0.51,0.0143,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-03-12,0.509,0.509,0.509,0.509,-0.002,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-03-13,0.5094,0.5094,0.5094,0.5094,0.0008,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-03-14,0.5011,0.5011,0.5011,0.5011,-0.0163,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-03-15,0.5041,0.5041,0.5041,0.5041,0.006,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-03-18,0.516,0.516,0.516,0.516,0.0236,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-03-19,0.5129,0.5129,0.5129,0.5129,-0.006,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-03-20,0.5155,0.5155,0.5155,0.5155,0.0051,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-03-21,0.513,0.513,0.513,0.513,-0.0048,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-03-22,0.5092,0.5092,0.5092,0.5092,-0.0074,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-03-25,0.4959,0.4959,0.4959,0.4959,-0.0261,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-03-26,0.4899,0.4899,0.4899,0.4899,-0.0121,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-03-27,0.473,0.473,0.473,0.473,-0.0345,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-03-28,0.4851,0.4851,0.4851,0.4851,0.0256,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-03-29,0.4849,0.4849,0.4849,0.4849,-0.0004,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-03-31,0.4849,0.4849,0.4849,0.4849,0.0,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-04-01,0.4971,0.4971,0.4971,0.4971,0.0252,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-04-02,0.4874,0.4874,0.4874,0.4874,-0.0195,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-04-03,0.4808,0.4808,0.4808,0.4808,-0.0135,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-04-08,0.4719,0.4719,0.4719,0.4719,-0.0185,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-04-09,0.475,0.475,0.475,0.475,0.0066,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-04-10,0.4627,0.4627,0.4627,0.4627,-0.0259,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-04-11,0.4628,0.4628,0.4628,0.4628,0.0002,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-04-12,0.4639,0.4639,0.4639,0.4639,0.0024,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-04-15,0.4681,0.4681,0.4681,0.4681,0.0091,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-04-16,0.4541,0.4541,0.4541,0.4541,-0.0299,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-04-17,0.4703,0.4703,0.4703,0.4703,0.0357,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-04-18,0.4679,0.4679,0.4679,0.4679,-0.0051,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-04-19,0.4572,0.4572,0.4572,0.4572,-0.0229,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-04-22,0.4564,0.4564,0.4564,0.4564,-0.0017,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-04-23,0.4547,0.4547,0.4547,0.4547,-0.0037,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-04-24,0.4654,0.4654,0.4654,0.4654,0.0235,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-04-25,0.4638,0.4638,0.4638,0.4638,-0.0034,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-04-26,0.4777,0.4777,0.4777,0.4777,0.03,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-04-29,0.4904,0.4904,0.4904,0.4904,0.0266,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-04-30,0.4855,0.4855,0.4855,0.4855,-0.01,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-05-06,0.4927,0.4927,0.4927,0.4927,0.0148,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-05-07,0.4895,0.4895,0.4895,0.4895,-0.0065,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-05-08,0.4804,0.4804,0.4804,0.4804,-0.0186,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-05-09,0.4875,0.4875,0.4875,0.4875,0.0148,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-05-10,0.4803,0.4803,0.4803,0.4803,-0.0148,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-05-13,0.4776,0.4776,0.4776,0.4776,-0.0056,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-05-14,0.4781,0.4781,0.4781,0.4781,0.001,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-05-15,0.4728,0.4728,0.4728,0.4728,-0.0111,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-05-16,0.4752,0.4752,0.4752,0.4752,0.0051,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-05-17,0.4809,0.4809,0.4809,0.4809,0.012,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-05-20,0.4826,0.4826,0.4826,0.4826,0.0035,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-05-21,0.4806,0.4806,0.4806,0.4806,-0.0041,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-05-22,0.4828,0.4828,0.4828,0.4828,0.0046,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-05-23,0.474,0.474,0.474,0.474,-0.0182,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-05-24,0.4628,0.4628,0.4628,0.4628,-0.0236,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-05-27,0.4717,0.4717,0.4717,0.4717,0.0192,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-05-28,0.466,0.466,0.466,0.466,-0.0121,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-05-29,0.465,0.465,0.465,0.465,-0.0021,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-05-30,0.471,0.471,0.471,0.471,0.0129,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-05-31,0.4707,0.4707,0.4707,0.4707,-0.0006,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-06-03,0.4751,0.4751,0.4751,0.4751,0.0093,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-06-04,0.4764,0.4764,0.4764,0.4764,0.0027,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-06-05,0.4772,0.4772,0.4772,0.4772,0.0017,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-06-06,0.476,0.476,0.476,0.476,-0.0025,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-06-07,0.4719,0.4719,0.4719,0.4719,-0.0086,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-06-11,0.4819,0.4819,0.4819,0.4819,0.0212,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-06-12,0.4833,0.4833,0.4833,0.4833,0.0029,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-06-13,0.4856,0.4856,0.4856,0.4856,0.0048,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-06-14,0.49,0.49,0.49,0.49,0.0091,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-06-17,0.4978,0.4978,0.4978,0.4978,0.0159,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-06-18,0.5017,0.5017,0.5017,0.5017,0.0078,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-06-19,0.4988,0.4988,0.4988,0.4988,-0.0058,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-06-20,0.4928,0.4928,0.4928,0.4928,-0.012,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-06-21,0.4949,0.4949,0.4949,0.4949,0.0043,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-06-24,0.4834,0.4834,0.4834,0.4834,-0.0232,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-06-25,0.4692,0.4692,0.4692,0.4692,-0.0294,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-06-26,0.4843,0.4843,0.4843,0.4843,0.0322,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-06-27,0.4787,0.4787,0.4787,0.4787,-0.0116,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-06-28,0.4817,0.4817,0.4817,0.4817,0.0063,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-06-30,0.4817,0.4817,0.4817,0.4817,0.0,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-07-01,0.4805,0.4805,0.4805,0.4805,-0.0025,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-07-02,0.4745,0.4745,0.4745,0.4745,-0.0125,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-07-03,0.4746,0.4746,0.4746,0.4746,0.0002,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-07-04,0.4681,0.4681,0.4681,0.4681,-0.0137,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-07-05,0.4686,0.4686,0.4686,0.4686,0.0011,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-07-08,0.4644,0.4644,0.4644,0.4644,-0.009,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-07-09,0.4823,0.4823,0.4823,0.4823,0.0385,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-07-10,0.4851,0.4851,0.4851,0.4851,0.0058,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-07-11,0.4932,0.4932,0.4932,0.4932,0.0167,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-07-12,0.49,0.49,0.49,0.49,-0.0065,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-07-15,0.4861,0.4861,0.4861,0.4861,-0.008,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-07-16,0.5009,0.5009,0.5009,0.5009,0.0304,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-07-17,0.4923,0.4923,0.4923,0.4923,-0.0172,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-07-18,0.4899,0.4899,0.4899,0.4899,-0.0049,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-07-19,0.4964,0.4964,0.4964,0.4964,0.0133,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-07-22,0.4977,0.4977,0.4977,0.4977,0.0026,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-07-23,0.4792,0.4792,0.4792,0.4792,-0.0372,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-07-24,0.4723,0.4723,0.4723,0.4723,-0.0144,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-07-25,0.4677,0.4677,0.4677,0.4677,-0.0097,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-07-26,0.4728,0.4728,0.4728,0.4728,0.0109,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-07-29,0.4694,0.4694,0.4694,0.4694,-0.0072,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-07-30,0.469,0.469,0.469,0.469,-0.0009,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-07-31,0.486,0.486,0.486,0.486,0.0362,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-08-01,0.4854,0.4854,0.4854,0.4854,-0.0012,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-08-02,0.4731,0.4731,0.4731,0.4731,-0.0253,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-08-05,0.4521,0.4521,0.4521,0.4521,-0.0444,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-08-06,0.4569,0.4569,0.4569,0.4569,0.0106,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-08-07,0.4527,0.4527,0.4527,0.4527,-0.0092,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-08-08,0.4534,0.4534,0.4534,0.4534,0.0015,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-08-09,0.4536,0.4536,0.4536,0.4536,0.0004,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-08-12,0.4509,0.4509,0.4509,0.4509,-0.006,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-08-13,0.4546,0.4546,0.4546,0.4546,0.0082,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-08-14,0.4504,0.4504,0.4504,0.4504,-0.0092,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-08-15,0.4535,0.4535,0.4535,0.4535,0.0069,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-08-16,0.4532,0.4532,0.4532,0.4532,-0.0007,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-08-19,0.4531,0.4531,0.4531,0.4531,-0.0002,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-08-20,0.4472,0.4472,0.4472,0.4472,-0.013,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-08-21,0.4472,0.4472,0.4472,0.4472,0.0,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-08-22,0.4411,0.4411,0.4411,0.4411,-0.0136,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-08-23,0.4424,0.4424,0.4424,0.4424,0.0029,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-08-26,0.4413,0.4413,0.4413,0.4413,-0.0025,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-08-27,0.4326,0.4326,0.4326,0.4326,-0.0197,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-08-28,0.4329,0.4329,0.4329,0.4329,0.0007,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-08-29,0.4389,0.4389,0.4389,0.4389,0.0139,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-08-30,0.454,0.454,0.454,0.454,0.0344,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-09-02,0.4397,0.4397,0.4397,0.4397,-0.0315,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-09-03,0.4441,0.4441,0.4441,0.4441,0.01,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-09-04,0.4397,0.4397,0.4397,0.4397,-0.0099,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-09-05,0.44,0.44,0.44,0.44,0.0007,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-09-06,0.4315,0.4315,0.4315,0.4315,-0.0193,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-09-09,0.4283,0.4283,0.4283,0.4283,-0.0074,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-09-10,0.4341,0.4341,0.4341,0.4341,0.0135,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-09-11,0.4325,0.4325,0.4325,0.4325,-0.0037,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-09-12,0.4288,0.4288,0.4288,0.4288,-0.0086,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-09-13,0.4263,0.4263,0.4263,0.4263,-0.0058,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-09-18,0.4228,0.4228,0.4228,0.4228,-0.0082,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-09-19,0.4274,0.4274,0.4274,0.4274,0.0109,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-09-20,0.4289,0.4289,0.4289,0.4289,0.0035,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-09-23,0.4278,0.4278,0.4278,0.4278,-0.0026,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-09-24,0.4452,0.4452,0.4452,0.4452,0.0407,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-09-25,0.4478,0.4478,0.4478,0.4478,0.0058,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-09-26,0.4639,0.4639,0.4639,0.4639,0.036,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-09-27,0.4965,0.4965,0.4965,0.4965,0.0703,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-09-30,0.5588,0.5588,0.5588,0.5588,0.1255,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-10-08,0.6287,0.6287,0.6287,0.6287,0.1251,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-10-09,0.609,0.609,0.609,0.609,-0.0313,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-10-10,0.5865,0.5865,0.5865,0.5865,-0.0369,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-10-11,0.5573,0.5573,0.5573,0.5573,-0.0498,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-10-14,0.5783,0.5783,0.5783,0.5783,0.0377,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-10-15,0.5667,0.5667,0.5667,0.5667,-0.0201,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-10-16,0.5562,0.5562,0.5562,0.5562,-0.0185,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-10-17,0.5609,0.5609,0.5609,0.5609,0.0085,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-10-18,0.605,0.605,0.605,0.605,0.0786,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-10-21,0.6184,0.6184,0.6184,0.6184,0.0221,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-10-22,0.6134,0.6134,0.6134,0.6134,-0.0081,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-10-23,0.6066,0.6066,0.6066,0.6066,-0.0111,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-10-24,0.6029,0.6029,0.6029,0.6029,-0.0061,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-10-25,0.6078,0.6078,0.6078,0.6078,0.0081,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-10-28,0.6089,0.6089,0.6089,0.6089,0.0018,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-10-29,0.6102,0.6102,0.6102,0.6102,0.0021,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-10-30,0.6129,0.6129,0.6129,0.6129,0.0044,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-10-31,0.6235,0.6235,0.6235,0.6235,0.0173,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-11-01,0.6,0.6,0.6,0.6,-0.0377,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-11-04,0.6131,0.6131,0.6131,0.6131,0.0218,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-11-05,0.6414,0.6414,0.6414,0.6414,0.0462,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-11-06,0.642,0.642,0.642,0.642,0.0009,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-11-07,0.658,0.658,0.658,0.658,0.0249,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-11-08,0.6628,0.6628,0.6628,0.6628,0.0073,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-11-11,0.6941,0.6941,0.6941,0.6941,0.0472,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-11-12,0.6831,0.6831,0.6831,0.6831,-0.0158,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-11-13,0.6848,0.6848,0.6848,0.6848,0.0025,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-11-14,0.659,0.659,0.659,0.659,-0.0377,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-11-15,0.6375,0.6375,0.6375,0.6375,-0.0326,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-11-18,0.6167,0.6167,0.6167,0.6167,-0.0326,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-11-19,0.6336,0.6336,0.6336,0.6336,0.0274,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-11-20,0.6367,0.6367,0.6367,0.6367,0.0049,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-11-21,0.6392,0.6392,0.6392,0.6392,0.0039,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-11-22,0.6149,0.6149,0.6149,0.6149,-0.038,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-11-25,0.6077,0.6077,0.6077,0.6077,-0.0117,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-11-26,0.6019,0.6019,0.6019,0.6019,-0.0095,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-11-27,0.621,0.621,0.621,0.621,0.0317,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-11-28,0.6161,0.6161,0.6161,0.6161,-0.0079,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-11-29,0.6301,0.6301,0.6301,0.6301,0.0227,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-12-02,0.6376,0.6376,0.6376,0.6376,0.0119,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-12-03,0.6294,0.6294,0.6294,0.6294,-0.0129,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-12-04,0.6253,0.6253,0.6253,0.6253,-0.0065,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-12-05,0.6284,0.6284,0.6284,0.6284,0.005,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-12-06,0.6372,0.6372,0.6372,0.6372,0.014,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-12-09,0.6308,0.6308,0.6308,0.6308,-0.01,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-12-10,0.6384,0.6384,0.6384,0.6384,0.012,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-12-11,0.6409,0.6409,0.6409,0.6409,0.0039,0.0,0.0
159939.OF,广发中证全指信息技术ETF,2024-12-12,0.6428,0.6428,0.6428,0.6428,0.003,0.0,0.0
