代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),涨跌幅,成交额(百万),成交量(股)
159930.OF,汇添富中证能源ETF,2024-05-14,1.4742,1.4742,1.4742,1.4742,-0.0106,0,0
159930.OF,汇添富中证能源ETF,2024-05-15,1.4735,1.4735,1.4735,1.4735,-0.0005,0,0
159930.OF,汇添富中证能源ETF,2024-05-16,1.4635,1.4635,1.4635,1.4635,-0.0068,0,0
159930.OF,汇添富中证能源ETF,2024-05-17,1.4729,1.4729,1.4729,1.4729,0.0064,0,0
159930.OF,汇添富中证能源ETF,2024-05-20,1.5136,1.5136,1.5136,1.5136,0.0276,0,0
159930.OF,汇添富中证能源ETF,2024-05-21,1.5161,1.5161,1.5161,1.5161,0.0017,0,0
159930.OF,汇添富中证能源ETF,2024-05-22,1.5153,1.5153,1.5153,1.5153,-0.0005,0,0
159930.OF,汇添富中证能源ETF,2024-05-23,1.5008,1.5008,1.5008,1.5008,-0.0096,0,0
159930.OF,汇添富中证能源ETF,2024-05-24,1.4973,1.4973,1.4973,1.4973,-0.0023,0,0
159930.OF,汇添富中证能源ETF,2024-05-27,1.5271,1.5271,1.5271,1.5271,0.0199,0,0
159930.OF,汇添富中证能源ETF,2024-05-28,1.541,1.541,1.541,1.541,0.0091,0,0
159930.OF,汇添富中证能源ETF,2024-05-29,1.5575,1.5575,1.5575,1.5575,0.0107,0,0
159930.OF,汇添富中证能源ETF,2024-05-30,1.5289,1.5289,1.5289,1.5289,-0.0184,0,0
159930.OF,汇添富中证能源ETF,2024-05-31,1.5224,1.5224,1.5224,1.5224,-0.0043,0,0
159930.OF,汇添富中证能源ETF,2024-06-03,1.5262,1.5262,1.5262,1.5262,0.0025,0,0
159930.OF,汇添富中证能源ETF,2024-06-04,1.5033,1.5033,1.5033,1.5033,-0.015,0,0
159930.OF,汇添富中证能源ETF,2024-06-05,1.4878,1.4878,1.4878,1.4878,-0.0103,0,0
159930.OF,汇添富中证能源ETF,2024-06-06,1.5131,1.5131,1.5131,1.5131,0.017,0,0
159930.OF,汇添富中证能源ETF,2024-06-07,1.5179,1.5179,1.5179,1.5179,0.0032,0,0
159930.OF,汇添富中证能源ETF,2024-06-11,1.4971,1.4971,1.4971,1.4971,-0.0137,0,0
159930.OF,汇添富中证能源ETF,2024-06-12,1.5398,1.5398,1.5398,1.5398,0.0285,0,0
159930.OF,汇添富中证能源ETF,2024-06-13,1.5253,1.5253,1.5253,1.5253,-0.0094,0,0
159930.OF,汇添富中证能源ETF,2024-06-14,1.5147,1.5147,1.5147,1.5147,-0.0069,0,0
159930.OF,汇添富中证能源ETF,2024-06-17,1.4886,1.4886,1.4886,1.4886,-0.0172,0,0
159930.OF,汇添富中证能源ETF,2024-06-18,1.4943,1.4943,1.4943,1.4943,0.0038,0,0
159930.OF,汇添富中证能源ETF,2024-06-19,1.5004,1.5004,1.5004,1.5004,0.0041,0,0
159930.OF,汇添富中证能源ETF,2024-06-20,1.5196,1.5196,1.5196,1.5196,0.0128,0,0
159930.OF,汇添富中证能源ETF,2024-06-21,1.5094,1.5094,1.5094,1.5094,-0.0067,0,0
159930.OF,汇添富中证能源ETF,2024-06-24,1.4957,1.4957,1.4957,1.4957,-0.0091,0,0
159930.OF,汇添富中证能源ETF,2024-06-25,1.4911,1.4911,1.4911,1.4911,-0.0031,0,0
159930.OF,汇添富中证能源ETF,2024-06-26,1.4886,1.4886,1.4886,1.4886,-0.0017,0,0
159930.OF,汇添富中证能源ETF,2024-06-27,1.4798,1.4798,1.4798,1.4798,-0.0059,0,0
159930.OF,汇添富中证能源ETF,2024-06-28,1.5123,1.5123,1.5123,1.5123,0.022,0,0
159930.OF,汇添富中证能源ETF,2024-06-30,1.5122,1.5122,1.5122,1.5122,-0.0001,0,0
159930.OF,汇添富中证能源ETF,2024-07-01,1.5496,1.5496,1.5496,1.5496,0.0247,0,0
159930.OF,汇添富中证能源ETF,2024-07-02,1.5569,1.5569,1.5569,1.5569,0.0047,0,0
159930.OF,汇添富中证能源ETF,2024-07-03,1.5358,1.5358,1.5358,1.5358,-0.0136,0,0
159930.OF,汇添富中证能源ETF,2024-07-04,1.5366,1.5366,1.5366,1.5366,0.0005,0,0
159930.OF,汇添富中证能源ETF,2024-07-05,1.5256,1.5256,1.5256,1.5256,-0.0072,0,0
159930.OF,汇添富中证能源ETF,2024-07-08,1.5281,1.5281,1.5281,1.5281,0.0016,0,0
159930.OF,汇添富中证能源ETF,2024-07-09,1.5322,1.5322,1.5322,1.5322,0.0027,0,0
159930.OF,汇添富中证能源ETF,2024-07-10,1.4813,1.4813,1.4813,1.4813,-0.0332,0,0
159930.OF,汇添富中证能源ETF,2024-07-11,1.4894,1.4894,1.4894,1.4894,0.0055,0,0
159930.OF,汇添富中证能源ETF,2024-07-12,1.4733,1.4733,1.4733,1.4733,-0.0108,0,0
159930.OF,汇添富中证能源ETF,2024-07-15,1.5,1.5,1.5,1.5,0.0181,0,0
159930.OF,汇添富中证能源ETF,2024-07-16,1.5044,1.5044,1.5044,1.5044,0.0029,0,0
159930.OF,汇添富中证能源ETF,2024-07-17,1.4688,1.4688,1.4688,1.4688,-0.0237,0,0
159930.OF,汇添富中证能源ETF,2024-07-18,1.4814,1.4814,1.4814,1.4814,0.0086,0,0
159930.OF,汇添富中证能源ETF,2024-07-19,1.4703,1.4703,1.4703,1.4703,-0.0075,0,0
159930.OF,汇添富中证能源ETF,2024-07-22,1.4408,1.4408,1.4408,1.4408,-0.0201,0,0
159930.OF,汇添富中证能源ETF,2024-07-23,1.4182,1.4182,1.4182,1.4182,-0.0157,0,0
159930.OF,汇添富中证能源ETF,2024-07-24,1.4261,1.4261,1.4261,1.4261,0.0056,0,0
159930.OF,汇添富中证能源ETF,2024-07-25,1.3995,1.3995,1.3995,1.3995,-0.0187,0,0
159930.OF,汇添富中证能源ETF,2024-07-26,1.4007,1.4007,1.4007,1.4007,0.0009,0,0
159930.OF,汇添富中证能源ETF,2024-07-29,1.4009,1.4009,1.4009,1.4009,0.0001,0,0
159930.OF,汇添富中证能源ETF,2024-07-30,1.3621,1.3621,1.3621,1.3621,-0.0277,0,0
159930.OF,汇添富中证能源ETF,2024-07-31,1.392,1.392,1.392,1.392,0.022,0,0
159930.OF,汇添富中证能源ETF,2024-08-01,1.3899,1.3899,1.3899,1.3899,-0.0015,0,0
159930.OF,汇添富中证能源ETF,2024-08-02,1.3777,1.3777,1.3777,1.3777,-0.0088,0,0
159930.OF,汇添富中证能源ETF,2024-08-05,1.3455,1.3455,1.3455,1.3455,-0.0234,0,0
159930.OF,汇添富中证能源ETF,2024-08-06,1.3475,1.3475,1.3475,1.3475,0.0015,0,0
159930.OF,汇添富中证能源ETF,2024-08-07,1.364,1.364,1.364,1.364,0.0122,0,0
159930.OF,汇添富中证能源ETF,2024-08-08,1.36,1.36,1.36,1.36,-0.0029,0,0
159930.OF,汇添富中证能源ETF,2024-08-09,1.3701,1.3701,1.3701,1.3701,0.0074,0,0
159930.OF,汇添富中证能源ETF,2024-08-12,1.3792,1.3792,1.3792,1.3792,0.0066,0,0
159930.OF,汇添富中证能源ETF,2024-08-13,1.383,1.383,1.383,1.383,0.0028,0,0
159930.OF,汇添富中证能源ETF,2024-08-14,1.3728,1.3728,1.3728,1.3728,-0.0074,0,0
159930.OF,汇添富中证能源ETF,2024-08-15,1.3952,1.3952,1.3952,1.3952,0.0163,0,0
159930.OF,汇添富中证能源ETF,2024-08-16,1.4035,1.4035,1.4035,1.4035,0.0059,0,0
159930.OF,汇添富中证能源ETF,2024-08-19,1.4073,1.4073,1.4073,1.4073,0.0027,0,0
159930.OF,汇添富中证能源ETF,2024-08-20,1.3729,1.3729,1.3729,1.3729,-0.0244,0,0
159930.OF,汇添富中证能源ETF,2024-08-21,1.3703,1.3703,1.3703,1.3703,-0.0019,0,0
159930.OF,汇添富中证能源ETF,2024-08-22,1.3674,1.3674,1.3674,1.3674,-0.0021,0,0
159930.OF,汇添富中证能源ETF,2024-08-23,1.3748,1.3748,1.3748,1.3748,0.0054,0,0
159930.OF,汇添富中证能源ETF,2024-08-26,1.3828,1.3828,1.3828,1.3828,0.0058,0,0
159930.OF,汇添富中证能源ETF,2024-08-27,1.4129,1.4129,1.4129,1.4129,0.0218,0,0
159930.OF,汇添富中证能源ETF,2024-08-28,1.4083,1.4083,1.4083,1.4083,-0.0033,0,0
159930.OF,汇添富中证能源ETF,2024-08-29,1.3905,1.3905,1.3905,1.3905,-0.0126,0,0
159930.OF,汇添富中证能源ETF,2024-08-30,1.4015,1.4015,1.4015,1.4015,0.0079,0,0
159930.OF,汇添富中证能源ETF,2024-09-02,1.4129,1.4129,1.4129,1.4129,0.0081,0,0
159930.OF,汇添富中证能源ETF,2024-09-03,1.3858,1.3858,1.3858,1.3858,-0.0192,0,0
159930.OF,汇添富中证能源ETF,2024-09-04,1.3543,1.3543,1.3543,1.3543,-0.0227,0,0
159930.OF,汇添富中证能源ETF,2024-09-05,1.3369,1.3369,1.3369,1.3369,-0.0128,0,0
159930.OF,汇添富中证能源ETF,2024-09-06,1.3163,1.3163,1.3163,1.3163,-0.0154,0,0
159930.OF,汇添富中证能源ETF,2024-09-09,1.2797,1.2797,1.2797,1.2797,-0.0278,0,0
159930.OF,汇添富中证能源ETF,2024-09-10,1.2889,1.2889,1.2889,1.2889,0.0072,0,0
159930.OF,汇添富中证能源ETF,2024-09-11,1.264,1.264,1.264,1.264,-0.0193,0,0
159930.OF,汇添富中证能源ETF,2024-09-12,1.2779,1.2779,1.2779,1.2779,0.011,0,0
159930.OF,汇添富中证能源ETF,2024-09-13,1.276,1.276,1.276,1.276,-0.0015,0,0
159930.OF,汇添富中证能源ETF,2024-09-18,1.3062,1.3062,1.3062,1.3062,0.0237,0,0
159930.OF,汇添富中证能源ETF,2024-09-19,1.308,1.308,1.308,1.308,0.0014,0,0
159930.OF,汇添富中证能源ETF,2024-09-20,1.3193,1.3193,1.3193,1.3193,0.0086,0,0
159930.OF,汇添富中证能源ETF,2024-09-23,1.3392,1.3392,1.3392,1.3392,0.0151,0,0
159930.OF,汇添富中证能源ETF,2024-09-24,1.4046,1.4046,1.4046,1.4046,0.0488,0,0
159930.OF,汇添富中证能源ETF,2024-09-25,1.4108,1.4108,1.4108,1.4108,0.0044,0,0
159930.OF,汇添富中证能源ETF,2024-09-26,1.4412,1.4412,1.4412,1.4412,0.0215,0,0
159930.OF,汇添富中证能源ETF,2024-09-27,1.4468,1.4468,1.4468,1.4468,0.0039,0,0
159930.OF,汇添富中证能源ETF,2024-09-30,1.5368,1.5368,1.5368,1.5368,0.0622,0,0
159930.OF,汇添富中证能源ETF,2024-10-08,1.543,1.543,1.543,1.543,0.004,0,0
159930.OF,汇添富中证能源ETF,2024-10-09,1.4316,1.4316,1.4316,1.4316,-0.0722,0,0
159930.OF,汇添富中证能源ETF,2024-10-10,1.4939,1.4939,1.4939,1.4939,0.0435,0,0
159930.OF,汇添富中证能源ETF,2024-10-11,1.4723,1.4723,1.4723,1.4723,-0.0145,0,0
159930.OF,汇添富中证能源ETF,2024-10-14,1.487,1.487,1.487,1.487,0.01,0,0
159930.OF,汇添富中证能源ETF,2024-10-15,1.4426,1.4426,1.4426,1.4426,-0.0299,0,0
159930.OF,汇添富中证能源ETF,2024-10-16,1.4369,1.4369,1.4369,1.4369,-0.004,0,0
159930.OF,汇添富中证能源ETF,2024-10-17,1.4221,1.4221,1.4221,1.4221,-0.0103,0,0
159930.OF,汇添富中证能源ETF,2024-10-18,1.4436,1.4436,1.4436,1.4436,0.0151,0,0
159930.OF,汇添富中证能源ETF,2024-10-21,1.436,1.436,1.436,1.436,-0.0053,0,0
159930.OF,汇添富中证能源ETF,2024-10-22,1.4436,1.4436,1.4436,1.4436,0.0053,0,0
159930.OF,汇添富中证能源ETF,2024-10-23,1.4451,1.4451,1.4451,1.4451,0.001,0,0
159930.OF,汇添富中证能源ETF,2024-10-24,1.4376,1.4376,1.4376,1.4376,-0.0052,0,0
159930.OF,汇添富中证能源ETF,2024-10-25,1.4364,1.4364,1.4364,1.4364,-0.0008,0,0
159930.OF,汇添富中证能源ETF,2024-10-28,1.4456,1.4456,1.4456,1.4456,0.0064,0,0
159930.OF,汇添富中证能源ETF,2024-10-29,1.4173,1.4173,1.4173,1.4173,-0.0196,0,0
159930.OF,汇添富中证能源ETF,2024-10-30,1.4015,1.4015,1.4015,1.4015,-0.0111,0,0
159930.OF,汇添富中证能源ETF,2024-10-31,1.3959,1.3959,1.3959,1.3959,-0.004,0,0
159930.OF,汇添富中证能源ETF,2024-11-01,1.4194,1.4194,1.4194,1.4194,0.0168,0,0
159930.OF,汇添富中证能源ETF,2024-11-04,1.4196,1.4196,1.4196,1.4196,0.0001,0,0
159930.OF,汇添富中证能源ETF,2024-11-05,1.4301,1.4301,1.4301,1.4301,0.0074,0,0
159930.OF,汇添富中证能源ETF,2024-11-06,1.4184,1.4184,1.4184,1.4184,-0.0082,0,0
159930.OF,汇添富中证能源ETF,2024-11-07,1.4407,1.4407,1.4407,1.4407,0.0157,0,0
159930.OF,汇添富中证能源ETF,2024-11-08,1.4254,1.4254,1.4254,1.4254,-0.0106,0,0
159930.OF,汇添富中证能源ETF,2024-11-11,1.4005,1.4005,1.4005,1.4005,-0.0175,0,0
159930.OF,汇添富中证能源ETF,2024-11-12,1.3877,1.3877,1.3877,1.3877,-0.0091,0,0
159930.OF,汇添富中证能源ETF,2024-11-13,1.4004,1.4004,1.4004,1.4004,0.0092,0,0
159930.OF,汇添富中证能源ETF,2024-11-14,1.3895,1.3895,1.3895,1.3895,-0.0078,0,0
159930.OF,汇添富中证能源ETF,2024-11-15,1.3909,1.3909,1.3909,1.3909,0.001,0,0
159930.OF,汇添富中证能源ETF,2024-11-18,1.4094,1.4094,1.4094,1.4094,0.0133,0,0
159930.OF,汇添富中证能源ETF,2024-11-19,1.4065,1.4065,1.4065,1.4065,-0.0021,0,0
159930.OF,汇添富中证能源ETF,2024-11-20,1.4133,1.4133,1.4133,1.4133,0.0048,0,0
159930.OF,汇添富中证能源ETF,2024-11-21,1.4148,1.4148,1.4148,1.4148,0.0011,0,0
159930.OF,汇添富中证能源ETF,2024-11-22,1.3788,1.3788,1.3788,1.3788,-0.0254,0,0
159930.OF,汇添富中证能源ETF,2024-11-25,1.3804,1.3804,1.3804,1.3804,0.0012,0,0
159930.OF,汇添富中证能源ETF,2024-11-26,1.3749,1.3749,1.3749,1.3749,-0.004,0,0
159930.OF,汇添富中证能源ETF,2024-11-27,1.3863,1.3863,1.3863,1.3863,0.0083,0,0
159930.OF,汇添富中证能源ETF,2024-11-28,1.3758,1.3758,1.3758,1.3758,-0.0076,0,0
159930.OF,汇添富中证能源ETF,2024-11-29,1.377,1.377,1.377,1.377,0.0009,0,0
159930.OF,汇添富中证能源ETF,2024-12-02,1.3796,1.3796,1.3796,1.3796,0.0019,0,0
159930.OF,汇添富中证能源ETF,2024-12-03,1.3955,1.3955,1.3955,1.3955,0.0115,0,0
159930.OF,汇添富中证能源ETF,2024-12-04,1.4306,1.4306,1.4306,1.4306,0.0252,0,0
159930.OF,汇添富中证能源ETF,2024-12-05,1.4171,1.4171,1.4171,1.4171,-0.0094,0,0
159930.OF,汇添富中证能源ETF,2024-12-06,1.4251,1.4251,1.4251,1.4251,0.0056,0,0
159930.OF,汇添富中证能源ETF,2024-12-09,1.4302,1.4302,1.4302,1.4302,0.0036,0,0
159930.OF,汇添富中证能源ETF,2024-12-10,1.4277,1.4277,1.4277,1.4277,-0.0017,0,0
159930.OF,汇添富中证能源ETF,2024-12-11,1.4445,1.4445,1.4445,1.4445,0.0118,0,0
159930.OF,汇添富中证能源ETF,2024-12-12,1.4402,1.4402,1.4402,1.4402,-0.003,0,0
159930.OF,汇添富中证能源ETF,2024-12-13,1.4096,1.4096,1.4096,1.4096,-0.0212,0,0
159930.OF,汇添富中证能源ETF,2024-12-16,1.4271,1.4271,1.4271,1.4271,0.0124,0,0
159930.OF,汇添富中证能源ETF,2024-12-17,1.4209,1.4209,1.4209,1.4209,-0.0043,0,0
159930.OF,汇添富中证能源ETF,2024-12-18,1.4334,1.4334,1.4334,1.4334,0.0088,0,0
159930.OF,汇添富中证能源ETF,2024-12-19,1.4107,1.4107,1.4107,1.4107,-0.0158,0,0
159930.OF,汇添富中证能源ETF,2024-12-20,1.3841,1.3841,1.3841,1.3841,-0.0189,0,0
159930.OF,汇添富中证能源ETF,2024-12-23,1.3938,1.3938,1.3938,1.3938,0.007,0,0
159930.OF,汇添富中证能源ETF,2024-12-24,1.4048,1.4048,1.4048,1.4048,0.0079,0,0
159930.OF,汇添富中证能源ETF,2024-12-25,1.4227,1.4227,1.4227,1.4227,0.0127,0,0
159930.OF,汇添富中证能源ETF,2024-12-26,1.4078,1.4078,1.4078,1.4078,-0.0105,0,0
159930.OF,汇添富中证能源ETF,2024-12-27,1.4079,1.4079,1.4079,1.4079,0.0001,0,0
159930.OF,汇添富中证能源ETF,2024-12-30,1.4258,1.4258,1.4258,1.4258,0.0127,0,0
159930.OF,汇添富中证能源ETF,2024-12-31,1.4194,1.4194,1.4194,1.4194,-0.0045,0,0
