代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),涨跌幅,成交额(百万),成交量(股)
512200.OF,南方中证全指房地产ETF,2024-05-24,1.4243,1.4243,1.4243,1.4243,-0.0354,0,0
512200.OF,南方中证全指房地产ETF,2024-05-27,1.4257,1.4257,1.4257,1.4257,0.001,0,0
512200.OF,南方中证全指房地产ETF,2024-05-28,1.39,1.39,1.39,1.39,-0.0251,0,0
512200.OF,南方中证全指房地产ETF,2024-05-29,1.3939,1.3939,1.3939,1.3939,0.0028,0,0
512200.OF,南方中证全指房地产ETF,2024-05-30,1.3609,1.3609,1.3609,1.3609,-0.0236,0,0
512200.OF,南方中证全指房地产ETF,2024-05-31,1.359,1.359,1.359,1.359,-0.0014,0,0
512200.OF,南方中证全指房地产ETF,2024-06-03,1.3378,1.3378,1.3378,1.3378,-0.0156,0,0
512200.OF,南方中证全指房地产ETF,2024-06-04,1.3607,1.3607,1.3607,1.3607,0.0171,0,0
512200.OF,南方中证全指房地产ETF,2024-06-05,1.3255,1.3255,1.3255,1.3255,-0.0259,0,0
512200.OF,南方中证全指房地产ETF,2024-06-06,1.3043,1.3043,1.3043,1.3043,-0.016,0,0
512200.OF,南方中证全指房地产ETF,2024-06-07,1.3308,1.3308,1.3308,1.3308,0.0203,0,0
512200.OF,南方中证全指房地产ETF,2024-06-11,1.316,1.316,1.316,1.316,-0.0111,0,0
512200.OF,南方中证全指房地产ETF,2024-06-12,1.3115,1.3115,1.3115,1.3115,-0.0034,0,0
512200.OF,南方中证全指房地产ETF,2024-06-13,1.2906,1.2906,1.2906,1.2906,-0.016,0,0
512200.OF,南方中证全指房地产ETF,2024-06-14,1.311,1.311,1.311,1.311,0.0158,0,0
512200.OF,南方中证全指房地产ETF,2024-06-17,1.2864,1.2864,1.2864,1.2864,-0.0187,0,0
512200.OF,南方中证全指房地产ETF,2024-06-18,1.2822,1.2822,1.2822,1.2822,-0.0033,0,0
512200.OF,南方中证全指房地产ETF,2024-06-19,1.2733,1.2733,1.2733,1.2733,-0.007,0,0
512200.OF,南方中证全指房地产ETF,2024-06-20,1.2372,1.2372,1.2372,1.2372,-0.0283,0,0
512200.OF,南方中证全指房地产ETF,2024-06-21,1.2383,1.2383,1.2383,1.2383,0.0009,0,0
512200.OF,南方中证全指房地产ETF,2024-06-24,1.199,1.199,1.199,1.199,-0.0318,0,0
512200.OF,南方中证全指房地产ETF,2024-06-25,1.2126,1.2126,1.2126,1.2126,0.0114,0,0
512200.OF,南方中证全指房地产ETF,2024-06-26,1.2185,1.2185,1.2185,1.2185,0.0048,0,0
512200.OF,南方中证全指房地产ETF,2024-06-27,1.1911,1.1911,1.1911,1.1911,-0.0225,0,0
512200.OF,南方中证全指房地产ETF,2024-06-28,1.1752,1.1752,1.1752,1.1752,-0.0134,0,0
512200.OF,南方中证全指房地产ETF,2024-06-30,1.1752,1.1752,1.1752,1.1752,0.0,0,0
512200.OF,南方中证全指房地产ETF,2024-07-01,1.2297,1.2297,1.2297,1.2297,0.0463,0,0
512200.OF,南方中证全指房地产ETF,2024-07-02,1.2207,1.2207,1.2207,1.2207,-0.0073,0,0
512200.OF,南方中证全指房地产ETF,2024-07-03,1.2355,1.2355,1.2355,1.2355,0.0121,0,0
512200.OF,南方中证全指房地产ETF,2024-07-04,1.1937,1.1937,1.1937,1.1937,-0.0339,0,0
512200.OF,南方中证全指房地产ETF,2024-07-05,1.1897,1.1897,1.1897,1.1897,-0.0033,0,0
512200.OF,南方中证全指房地产ETF,2024-07-08,1.154,1.154,1.154,1.154,-0.03,0,0
512200.OF,南方中证全指房地产ETF,2024-07-09,1.1627,1.1627,1.1627,1.1627,0.0075,0,0
512200.OF,南方中证全指房地产ETF,2024-07-10,1.1448,1.1448,1.1448,1.1448,-0.0154,0,0
512200.OF,南方中证全指房地产ETF,2024-07-11,1.173,1.173,1.173,1.173,0.0246,0,0
512200.OF,南方中证全指房地产ETF,2024-07-12,1.202,1.202,1.202,1.202,0.0248,0,0
512200.OF,南方中证全指房地产ETF,2024-07-15,1.1828,1.1828,1.1828,1.1828,-0.016,0,0
512200.OF,南方中证全指房地产ETF,2024-07-16,1.1897,1.1897,1.1897,1.1897,0.0059,0,0
512200.OF,南方中证全指房地产ETF,2024-07-17,1.2079,1.2079,1.2079,1.2079,0.0153,0,0
512200.OF,南方中证全指房地产ETF,2024-07-18,1.2166,1.2166,1.2166,1.2166,0.0072,0,0
512200.OF,南方中证全指房地产ETF,2024-07-19,1.1962,1.1962,1.1962,1.1962,-0.0168,0,0
512200.OF,南方中证全指房地产ETF,2024-07-22,1.1895,1.1895,1.1895,1.1895,-0.0056,0,0
512200.OF,南方中证全指房地产ETF,2024-07-23,1.1721,1.1721,1.1721,1.1721,-0.0146,0,0
512200.OF,南方中证全指房地产ETF,2024-07-24,1.1434,1.1434,1.1434,1.1434,-0.0245,0,0
512200.OF,南方中证全指房地产ETF,2024-07-25,1.152,1.152,1.152,1.152,0.0076,0,0
512200.OF,南方中证全指房地产ETF,2024-07-26,1.1652,1.1652,1.1652,1.1652,0.0114,0,0
512200.OF,南方中证全指房地产ETF,2024-07-29,1.1515,1.1515,1.1515,1.1515,-0.0117,0,0
512200.OF,南方中证全指房地产ETF,2024-07-30,1.1747,1.1747,1.1747,1.1747,0.0201,0,0
512200.OF,南方中证全指房地产ETF,2024-07-31,1.2196,1.2196,1.2196,1.2196,0.0383,0,0
512200.OF,南方中证全指房地产ETF,2024-08-01,1.197,1.197,1.197,1.197,-0.0185,0,0
512200.OF,南方中证全指房地产ETF,2024-08-02,1.1906,1.1906,1.1906,1.1906,-0.0054,0,0
512200.OF,南方中证全指房地产ETF,2024-08-05,1.1772,1.1772,1.1772,1.1772,-0.0113,0,0
512200.OF,南方中证全指房地产ETF,2024-08-06,1.2059,1.2059,1.2059,1.2059,0.0244,0,0
512200.OF,南方中证全指房地产ETF,2024-08-07,1.1942,1.1942,1.1942,1.1942,-0.0097,0,0
512200.OF,南方中证全指房地产ETF,2024-08-08,1.2112,1.2112,1.2112,1.2112,0.0143,0,0
512200.OF,南方中证全指房地产ETF,2024-08-09,1.2317,1.2317,1.2317,1.2317,0.0169,0,0
512200.OF,南方中证全指房地产ETF,2024-08-12,1.1925,1.1925,1.1925,1.1925,-0.0318,0,0
512200.OF,南方中证全指房地产ETF,2024-08-13,1.1892,1.1892,1.1892,1.1892,-0.0028,0,0
512200.OF,南方中证全指房地产ETF,2024-08-14,1.1787,1.1787,1.1787,1.1787,-0.0088,0,0
512200.OF,南方中证全指房地产ETF,2024-08-15,1.1989,1.1989,1.1989,1.1989,0.0171,0,0
512200.OF,南方中证全指房地产ETF,2024-08-16,1.1824,1.1824,1.1824,1.1824,-0.0138,0,0
512200.OF,南方中证全指房地产ETF,2024-08-19,1.1801,1.1801,1.1801,1.1801,-0.0019,0,0
512200.OF,南方中证全指房地产ETF,2024-08-20,1.1606,1.1606,1.1606,1.1606,-0.0165,0,0
512200.OF,南方中证全指房地产ETF,2024-08-21,1.1567,1.1567,1.1567,1.1567,-0.0034,0,0
512200.OF,南方中证全指房地产ETF,2024-08-22,1.1499,1.1499,1.1499,1.1499,-0.0059,0,0
512200.OF,南方中证全指房地产ETF,2024-08-23,1.1433,1.1433,1.1433,1.1433,-0.0057,0,0
512200.OF,南方中证全指房地产ETF,2024-08-26,1.1566,1.1566,1.1566,1.1566,0.0116,0,0
512200.OF,南方中证全指房地产ETF,2024-08-27,1.1213,1.1213,1.1213,1.1213,-0.0305,0,0
512200.OF,南方中证全指房地产ETF,2024-08-28,1.1119,1.1119,1.1119,1.1119,-0.0084,0,0
512200.OF,南方中证全指房地产ETF,2024-08-29,1.1156,1.1156,1.1156,1.1156,0.0033,0,0
512200.OF,南方中证全指房地产ETF,2024-08-30,1.1693,1.1693,1.1693,1.1693,0.0481,0,0
512200.OF,南方中证全指房地产ETF,2024-09-02,1.1383,1.1383,1.1383,1.1383,-0.0265,0,0
512200.OF,南方中证全指房地产ETF,2024-09-03,1.1517,1.1517,1.1517,1.1517,0.0118,0,0
512200.OF,南方中证全指房地产ETF,2024-09-04,1.1393,1.1393,1.1393,1.1393,-0.0108,0,0
512200.OF,南方中证全指房地产ETF,2024-09-05,1.1628,1.1628,1.1628,1.1628,0.0206,0,0
512200.OF,南方中证全指房地产ETF,2024-09-06,1.1443,1.1443,1.1443,1.1443,-0.0159,0,0
512200.OF,南方中证全指房地产ETF,2024-09-09,1.1385,1.1385,1.1385,1.1385,-0.0051,0,0
512200.OF,南方中证全指房地产ETF,2024-09-10,1.1259,1.1259,1.1259,1.1259,-0.0111,0,0
512200.OF,南方中证全指房地产ETF,2024-09-11,1.129,1.129,1.129,1.129,0.0028,0,0
512200.OF,南方中证全指房地产ETF,2024-09-12,1.1299,1.1299,1.1299,1.1299,0.0008,0,0
512200.OF,南方中证全指房地产ETF,2024-09-13,1.1389,1.1389,1.1389,1.1389,0.008,0,0
512200.OF,南方中证全指房地产ETF,2024-09-18,1.166,1.166,1.166,1.166,0.0238,0,0
512200.OF,南方中证全指房地产ETF,2024-09-19,1.1986,1.1986,1.1986,1.1986,0.028,0,0
512200.OF,南方中证全指房地产ETF,2024-09-20,1.2163,1.2163,1.2163,1.2163,0.0148,0,0
512200.OF,南方中证全指房地产ETF,2024-09-23,1.2168,1.2168,1.2168,1.2168,0.0004,0,0
512200.OF,南方中证全指房地产ETF,2024-09-24,1.2457,1.2457,1.2457,1.2457,0.0238,0,0
512200.OF,南方中证全指房地产ETF,2024-09-25,1.2667,1.2667,1.2667,1.2667,0.0169,0,0
512200.OF,南方中证全指房地产ETF,2024-09-26,1.3691,1.3691,1.3691,1.3691,0.0808,0,0
512200.OF,南方中证全指房地产ETF,2024-09-27,1.4616,1.4616,1.4616,1.4616,0.0676,0,0
512200.OF,南方中证全指房地产ETF,2024-09-30,1.5983,1.5983,1.5983,1.5983,0.0935,0,0
512200.OF,南方中证全指房地产ETF,2024-10-08,1.6387,1.6387,1.6387,1.6387,0.0253,0,0
512200.OF,南方中证全指房地产ETF,2024-10-09,1.4921,1.4921,1.4921,1.4921,-0.0895,0,0
512200.OF,南方中证全指房地产ETF,2024-10-10,1.4685,1.4685,1.4685,1.4685,-0.0158,0,0
512200.OF,南方中证全指房地产ETF,2024-10-11,1.464,1.464,1.464,1.464,-0.0031,0,0
512200.OF,南方中证全指房地产ETF,2024-10-14,1.519,1.519,1.519,1.519,0.0376,0,0
512200.OF,南方中证全指房地产ETF,2024-10-15,1.4956,1.4956,1.4956,1.4956,-0.0154,0,0
512200.OF,南方中证全指房地产ETF,2024-10-16,1.5792,1.5792,1.5792,1.5792,0.0559,0,0
512200.OF,南方中证全指房地产ETF,2024-10-17,1.4807,1.4807,1.4807,1.4807,-0.0624,0,0
512200.OF,南方中证全指房地产ETF,2024-10-18,1.5073,1.5073,1.5073,1.5073,0.018,0,0
512200.OF,南方中证全指房地产ETF,2024-10-21,1.5116,1.5116,1.5116,1.5116,0.0029,0,0
512200.OF,南方中证全指房地产ETF,2024-10-22,1.526,1.526,1.526,1.526,0.0095,0,0
512200.OF,南方中证全指房地产ETF,2024-10-23,1.5286,1.5286,1.5286,1.5286,0.0017,0,0
512200.OF,南方中证全指房地产ETF,2024-10-24,1.523,1.523,1.523,1.523,-0.0037,0,0
512200.OF,南方中证全指房地产ETF,2024-10-25,1.549,1.549,1.549,1.549,0.0171,0,0
512200.OF,南方中证全指房地产ETF,2024-10-28,1.6033,1.6033,1.6033,1.6033,0.0351,0,0
512200.OF,南方中证全指房地产ETF,2024-10-29,1.5701,1.5701,1.5701,1.5701,-0.0207,0,0
512200.OF,南方中证全指房地产ETF,2024-10-30,1.594,1.594,1.594,1.594,0.0152,0,0
512200.OF,南方中证全指房地产ETF,2024-10-31,1.6486,1.6486,1.6486,1.6486,0.0343,0,0
512200.OF,南方中证全指房地产ETF,2024-11-01,1.6475,1.6475,1.6475,1.6475,-0.0007,0,0
512200.OF,南方中证全指房地产ETF,2024-11-04,1.646,1.646,1.646,1.646,-0.0009,0,0
512200.OF,南方中证全指房地产ETF,2024-11-05,1.7175,1.7175,1.7175,1.7175,0.0434,0,0
512200.OF,南方中证全指房地产ETF,2024-11-06,1.7535,1.7535,1.7535,1.7535,0.021,0,0
512200.OF,南方中证全指房地产ETF,2024-11-07,1.8208,1.8208,1.8208,1.8208,0.0384,0,0
512200.OF,南方中证全指房地产ETF,2024-11-08,1.7604,1.7604,1.7604,1.7604,-0.0332,0,0
512200.OF,南方中证全指房地产ETF,2024-11-11,1.7393,1.7393,1.7393,1.7393,-0.012,0,0
512200.OF,南方中证全指房地产ETF,2024-11-12,1.7281,1.7281,1.7281,1.7281,-0.0064,0,0
512200.OF,南方中证全指房地产ETF,2024-11-13,1.7115,1.7115,1.7115,1.7115,-0.0096,0,0
512200.OF,南方中证全指房地产ETF,2024-11-14,1.65,1.65,1.65,1.65,-0.0359,0,0
512200.OF,南方中证全指房地产ETF,2024-11-15,1.5955,1.5955,1.5955,1.5955,-0.033,0,0
512200.OF,南方中证全指房地产ETF,2024-11-18,1.6091,1.6091,1.6091,1.6091,0.0085,0,0
512200.OF,南方中证全指房地产ETF,2024-11-19,1.6175,1.6175,1.6175,1.6175,0.0052,0,0
512200.OF,南方中证全指房地产ETF,2024-11-20,1.6284,1.6284,1.6284,1.6284,0.0067,0,0
512200.OF,南方中证全指房地产ETF,2024-11-21,1.6227,1.6227,1.6227,1.6227,-0.0035,0,0
512200.OF,南方中证全指房地产ETF,2024-11-22,1.5827,1.5827,1.5827,1.5827,-0.0247,0,0
512200.OF,南方中证全指房地产ETF,2024-11-25,1.5787,1.5787,1.5787,1.5787,-0.0025,0,0
512200.OF,南方中证全指房地产ETF,2024-11-26,1.5843,1.5843,1.5843,1.5843,0.0035,0,0
512200.OF,南方中证全指房地产ETF,2024-11-27,1.6115,1.6115,1.6115,1.6115,0.0172,0,0
512200.OF,南方中证全指房地产ETF,2024-11-28,1.6299,1.6299,1.6299,1.6299,0.0114,0,0
512200.OF,南方中证全指房地产ETF,2024-11-29,1.6363,1.6363,1.6363,1.6363,0.0039,0,0
512200.OF,南方中证全指房地产ETF,2024-12-02,1.6789,1.6789,1.6789,1.6789,0.026,0,0
512200.OF,南方中证全指房地产ETF,2024-12-03,1.6927,1.6927,1.6927,1.6927,0.0082,0,0
512200.OF,南方中证全指房地产ETF,2024-12-04,1.6557,1.6557,1.6557,1.6557,-0.0219,0,0
512200.OF,南方中证全指房地产ETF,2024-12-05,1.6658,1.6658,1.6658,1.6658,0.0061,0,0
512200.OF,南方中证全指房地产ETF,2024-12-06,1.6871,1.6871,1.6871,1.6871,0.0128,0,0
512200.OF,南方中证全指房地产ETF,2024-12-09,1.6359,1.6359,1.6359,1.6359,-0.0303,0,0
512200.OF,南方中证全指房地产ETF,2024-12-10,1.6517,1.6517,1.6517,1.6517,0.0097,0,0
512200.OF,南方中证全指房地产ETF,2024-12-11,1.6899,1.6899,1.6899,1.6899,0.0231,0,0
512200.OF,南方中证全指房地产ETF,2024-12-12,1.7072,1.7072,1.7072,1.7072,0.0102,0,0
512200.OF,南方中证全指房地产ETF,2024-12-13,1.6497,1.6497,1.6497,1.6497,-0.0337,0,0
512200.OF,南方中证全指房地产ETF,2024-12-16,1.6281,1.6281,1.6281,1.6281,-0.0131,0,0
512200.OF,南方中证全指房地产ETF,2024-12-17,1.5834,1.5834,1.5834,1.5834,-0.0275,0,0
512200.OF,南方中证全指房地产ETF,2024-12-18,1.5823,1.5823,1.5823,1.5823,-0.0007,0,0
512200.OF,南方中证全指房地产ETF,2024-12-19,1.5624,1.5624,1.5624,1.5624,-0.0126,0,0
512200.OF,南方中证全指房地产ETF,2024-12-20,1.566,1.566,1.566,1.566,0.0023,0,0
512200.OF,南方中证全指房地产ETF,2024-12-23,1.5131,1.5131,1.5131,1.5131,-0.0338,0,0
512200.OF,南方中证全指房地产ETF,2024-12-24,1.5193,1.5193,1.5193,1.5193,0.0041,0,0
512200.OF,南方中证全指房地产ETF,2024-12-25,1.4968,1.4968,1.4968,1.4968,-0.0148,0,0
512200.OF,南方中证全指房地产ETF,2024-12-26,1.4954,1.4954,1.4954,1.4954,-0.0009,0,0
512200.OF,南方中证全指房地产ETF,2024-12-27,1.51,1.51,1.51,1.51,0.0098,0,0
512200.OF,南方中证全指房地产ETF,2024-12-30,1.4875,1.4875,1.4875,1.4875,-0.0149,0,0
512200.OF,南方中证全指房地产ETF,2024-12-31,1.4614,1.4614,1.4614,1.4614,-0.0175,0,0
