industry,period,S_adjusted,M,return
医药,2024-04-16,5.595553813572431,-0.6415979764853519,0.04229349985807551
医药,2024-05-01,4.643716355173049,-0.3478091650008805,0.008442265795207238
医药,2024-05-16,24.396813535717637,-0.4679673088444806,-0.05266000540102578
医药,2024-06-01,5.270295124785823,-1.1470118044293554,-0.01311288483466333
医药,2024-06-16,10.530563430523571,-1.2365088823155233,-0.05748122472559203
医药,2024-07-01,4.511389498368825,-0.1368990146877432,-0.0015323322096228997
医药,2024-07-16,25.19348567604083,-0.0013352543676267,0.02670349907919034
医药,2024-08-01,-1.2297040792866425,-0.3756483966840246,-0.016143497757847403
医药,2024-08-16,1.2434497875801752e-14,-0.5004997661127336,-0.020662412640534367
医药,2024-09-01,-23.145420499671427,-0.4189373035453304,-0.03878374185541411
医药,2024-09-16,-25.51921991698504,-0.0406464005509145,0.29083279535184015
医药,2024-10-01,-9.599663961729991,1.3657675931939977,-0.07476869217304305
医药,2024-10-16,10.779778913918214,1.5162146053161571,-0.010804837987158145
医药,2024-11-01,-17.232816110243586,0.4373581564123536,0.026785714285714635
医药,2024-11-16,-27.28220547447523,0.1432226101516743,-0.008487044356609741
医药,2024-12-01,24.42942007232572,0.971599791869161,-0.009276437847866581
半导体与信息技术,2024-01-01,42.86670276221511,0.6948386740090445,-0.10862924780450511
半导体与信息技术,2024-01-16,10.474864005729833,0.7982798112789754,-0.12101092310987327
半导体与信息技术,2024-02-01,28.575098640792454,-0.4118460541937689,0.08796296296296258
半导体与信息技术,2024-02-16,6.9902613331097925,-0.3499962633132873,0.09385841605090905
半导体与信息技术,2024-03-01,18.54480203032425,-0.0028500184246469,0.03755090777758863
半导体与信息技术,2024-03-16,16.89631054402116,-0.1959393388107701,-0.038087681015671504
半导体与信息技术,2024-04-01,11.841182662116422,-0.772440048607268,-0.03464631882862401
半导体与信息技术,2024-04-16,-1.8719248340627268,-0.6415979764853519,0.03717154454176508
半导体与信息技术,2024-05-01,6.08089093892347,-0.3478091650008805,-0.026158599382080205
半导体与信息技术,2024-05-16,30.206188782595536,-0.4679673088444806,-0.004441624365482344
半导体与信息技术,2024-06-01,5.741024613456344,-1.1470118044293554,0.04100276184406204
半导体与信息技术,2024-06-16,28.7612216956071,-1.2365088823155233,-0.016938775510203508
