period,M
2024-01-01,0.7512611125199158
2024-02-01,-0.37473617966548006
2024-03-01,-0.09479731384661035
2024-04-01,-0.7004769089402141
2024-05-01,-0.41990405130704056
2024-06-01,-1.1941155296326016
2024-07-01,-0.06617009625985634
2024-08-01,-0.43807408139837917
2024-09-01,-0.2397468758111334
2024-10-01,1.4660656012754374
2024-11-01,0.29729361057393494
2024-12-01,0.8755564581104255
