period,industry,S_adjusted
2024-08-22,消费,0.0
2024-08-22,电动车新能源,0.0
2024-08-22,金融,0.0
2024-08-22,高端装备,0.0
2024-08-23,传统能源,4.440892098500626e-16
2024-08-23,化工,0.0
2024-08-23,医药,4.440892098500626e-16
2024-08-23,半导体与信息技术,-4.440892098500626e-16
2024-08-23,房地产,-4.440892098500626e-16
2024-08-23,旅游,1.1102230246251565e-16
2024-08-23,消费,1.1102230246251565e-16
2024-08-23,电动车新能源,-1.1102230246251565e-16
2024-08-23,金融,1.1102230246251565e-16
2024-08-23,高端装备,4.440892098500626e-16
2024-08-24,传统能源,0.0
2024-08-24,化工,0.0
2024-08-24,医药,0.0
2024-08-24,半导体与信息技术,0.0
2024-08-24,房地产,0.0
2024-08-24,旅游,0.0
2024-08-24,消费,0.0
2024-08-24,电动车新能源,0.0
2024-08-24,金融,0.0
2024-08-24,高端装备,0.0
2024-08-26,传统能源,0.0
2024-08-26,化工,0.0
2024-08-26,医药,0.0
2024-08-26,半导体与信息技术,0.0
2024-08-26,房地产,0.0
2024-08-26,旅游,0.0
2024-08-26,消费,0.0
2024-08-26,电动车新能源,0.0
2024-08-26,金融,0.0
2024-08-26,高端装备,0.0
2024-08-27,传统能源,0.0
2024-08-27,化工,0.0
2024-08-27,医药,0.0
2024-08-27,半导体与信息技术,0.0
2024-08-27,房地产,0.0
2024-08-27,旅游,0.0
2024-08-27,消费,0.0
2024-08-27,电动车新能源,0.0
2024-08-27,金融,0.0
2024-08-27,高端装备,0.0
2024-08-28,传统能源,0.0
2024-08-28,化工,0.0
2024-08-28,医药,0.0
2024-08-28,半导体与信息技术,0.0
2024-08-28,房地产,0.0
2024-08-28,旅游,0.0
2024-08-28,消费,0.0
2024-08-28,电动车新能源,0.0
2024-08-28,金融,0.0
2024-08-28,高端装备,0.0
2024-08-29,传统能源,0.0
2024-08-29,化工,0.0
2024-08-29,医药,0.0
2024-08-29,半导体与信息技术,0.0
2024-08-29,房地产,0.0
2024-08-29,旅游,0.0
2024-08-29,消费,0.0
2024-08-29,电动车新能源,0.0
2024-08-29,金融,0.0
2024-08-29,高端装备,0.0
2024-08-30,传统能源,-2.3108800632370916
2024-08-30,化工,-7.059855207832209
2024-08-30,医药,-2.6070243108908207
2024-08-30,半导体与信息技术,0.0
2024-08-30,房地产,3.3914447416842046
2024-08-30,旅游,5.2140486217816395
2024-08-30,消费,-2.3108800632370903
2024-08-30,电动车新能源,0.0
2024-08-30,金融,-7.059855207832204
2024-08-30,高端装备,-4.891211165618044
2024-09-02,传统能源,0.0
2024-09-02,化工,0.0
2024-09-02,医药,0.0
2024-09-02,半导体与信息技术,0.0
2024-09-02,房地产,0.0
2024-09-02,旅游,0.0
2024-09-02,消费,0.0
2024-09-02,电动车新能源,0.0
2024-09-02,金融,0.0
2024-09-02,高端装备,0.0
2024-09-03,传统能源,-2.220446049250313e-16
2024-09-03,化工,2.220446049250313e-16
2024-09-03,医药,2.220446049250313e-16
2024-09-03,半导体与信息技术,2.220446049250313e-16
2024-09-03,房地产,0.0
2024-09-03,旅游,2.220446049250313e-16
2024-09-03,消费,0.0
2024-09-03,电动车新能源,2.220446049250313e-16
2024-09-03,金融,2.220446049250313e-16
2024-09-03,高端装备,2.220446049250313e-16
2024-09-04,传统能源,-2.220446049250313e-16
2024-09-04,化工,2.220446049250313e-16
2024-09-04,医药,2.220446049250313e-16
2024-09-04,半导体与信息技术,2.220446049250313e-16
2024-09-04,房地产,0.0
2024-09-04,旅游,2.220446049250313e-16
2024-09-04,消费,0.0
2024-09-04,电动车新能源,2.220446049250313e-16
2024-09-04,金融,2.220446049250313e-16
2024-09-04,高端装备,2.220446049250313e-16
2024-09-05,传统能源,0.0
2024-09-05,化工,4.440892098500626e-16
2024-09-05,医药,2.220446049250313e-16
2024-09-05,半导体与信息技术,1.1102230246251565e-16
2024-09-05,房地产,0.0
2024-09-05,旅游,2.220446049250313e-16
2024-09-05,消费,-6.661338147750939e-16
2024-09-05,电动车新能源,1.1102230246251565e-16
2024-09-05,金融,0.0
2024-09-05,高端装备,0.0
2024-09-06,传统能源,0.0
2024-09-06,化工,0.0
2024-09-06,医药,2.220446049250313e-16
2024-09-06,半导体与信息技术,0.0
2024-09-06,房地产,2.220446049250313e-16
2024-09-06,旅游,2.220446049250313e-16
2024-09-06,消费,0.0
2024-09-06,电动车新能源,2.220446049250313e-16
2024-09-06,金融,2.220446049250313e-16
2024-09-06,高端装备,0.0
2024-09-07,传统能源,0.0
2024-09-07,化工,0.0
2024-09-07,医药,0.0
2024-09-07,半导体与信息技术,0.0
2024-09-07,房地产,0.0
2024-09-07,旅游,0.0
2024-09-07,消费,0.0
2024-09-07,电动车新能源,0.0
2024-09-07,金融,0.0
2024-09-07,高端装备,0.0
2024-09-08,传统能源,0.0
2024-09-08,化工,0.0
2024-09-08,医药,0.0
2024-09-08,半导体与信息技术,0.0
2024-09-08,房地产,0.0
2024-09-08,旅游,0.0
2024-09-08,消费,0.0
2024-09-08,电动车新能源,0.0
2024-09-08,金融,0.0
2024-09-08,高端装备,0.0
2024-09-09,传统能源,0.0
2024-09-09,化工,0.0
2024-09-09,医药,0.0
2024-09-09,半导体与信息技术,0.0
2024-09-09,房地产,0.0
2024-09-09,旅游,0.0
2024-09-09,消费,0.0
2024-09-09,电动车新能源,0.0
2024-09-09,金融,0.0
2024-09-09,高端装备,0.0
2024-09-10,传统能源,2.6030104142671475
2024-09-10,化工,3.233615684689567
2024-09-10,医药,-15.96469827178362
2024-09-10,半导体与信息技术,1.1102230246251565e-16
2024-09-10,房地产,6.4950475466488164
2024-09-10,旅游,-5.94901175903115
2024-09-10,消费,-12.045289813805418
2024-09-10,电动车新能源,-5.108703446970755
2024-09-10,金融,-18.563038299510428
2024-09-10,高端装备,-0.6826792138998381
2024-09-11,传统能源,0.0
2024-09-11,化工,0.0
2024-09-11,医药,0.0
2024-09-11,半导体与信息技术,0.0
2024-09-11,房地产,0.0
2024-09-11,旅游,0.0
2024-09-11,消费,0.0
2024-09-11,电动车新能源,0.0
2024-09-11,金融,0.0
2024-09-11,高端装备,0.0
2024-09-12,传统能源,0.0
2024-09-12,化工,4.803074015669546
2024-09-12,医药,1.307231170578997
2024-09-12,半导体与信息技术,3.202049343779699
2024-09-12,房地产,0.0
2024-09-12,旅游,1.307231170578997
2024-09-12,消费,1.307231170578997
2024-09-12,电动车新能源,0.0
2024-09-12,金融,1.307231170578997
2024-09-12,高端装备,0.0
2024-09-13,传统能源,0.0
2024-09-13,化工,-5.551115123125783e-17
2024-09-13,医药,0.0
2024-09-13,半导体与信息技术,4.440892098500626e-16
2024-09-13,房地产,-3.3306690738754696e-16
2024-09-13,旅游,0.0
2024-09-13,消费,8.881784197001252e-16
2024-09-13,电动车新能源,8.881784197001252e-16
2024-09-13,金融,0.0
2024-09-13,高端装备,8.881784197001252e-16
2024-09-14,传统能源,-3.268077926447491
2024-09-14,化工,1.4615288798606285
2024-09-14,医药,-3.268077926447491
2024-09-14,半导体与信息技术,2.310880063237092
2024-09-14,房地产,3.268077926447491
2024-09-14,旅游,1.4615288798606285
2024-09-14,消费,1.4615288798606287
2024-09-14,电动车新能源,3.268077926447491
2024-09-14,金融,0.0
2024-09-14,高端装备,1.4615288798606285
2024-09-15,传统能源,-2.53144227664784
2024-09-15,化工,2.53144227664784
2024-09-15,医药,0.0
2024-09-15,半导体与信息技术,2.53144227664784
2024-09-15,房地产,0.0
2024-09-15,旅游,2.53144227664784
2024-09-15,消费,2.53144227664784
2024-09-15,电动车新能源,2.53144227664784
2024-09-15,金融,2.53144227664784
2024-09-15,高端装备,2.53144227664784
2024-09-16,传统能源,0.0
2024-09-16,化工,0.0
2024-09-16,医药,0.0
2024-09-16,半导体与信息技术,0.0
2024-09-16,房地产,0.0
2024-09-16,旅游,0.0
2024-09-16,消费,0.0
2024-09-16,电动车新能源,0.0
2024-09-16,金融,0.0
2024-09-16,高端装备,0.0
2024-09-18,传统能源,0.0
2024-09-18,化工,-1.79
2024-09-18,医药,-1.79
2024-09-18,半导体与信息技术,0.0
2024-09-18,房地产,0.0
2024-09-18,旅游,0.0
2024-09-18,消费,0.0
2024-09-18,电动车新能源,0.0
2024-09-18,金融,-1.79
2024-09-18,高端装备,-1.79
2024-09-19,传统能源,0.0
2024-09-19,化工,2.220446049250313e-16
2024-09-19,医药,0.0
2024-09-19,半导体与信息技术,2.220446049250313e-16
2024-09-19,房地产,0.0
2024-09-19,旅游,0.0
2024-09-19,消费,2.220446049250313e-16
2024-09-19,电动车新能源,2.220446049250313e-16
2024-09-19,金融,2.220446049250313e-16
2024-09-19,高端装备,2.220446049250313e-16
2024-09-20,传统能源,0.0
2024-09-20,化工,2.7461229967787406
2024-09-20,医药,1.582865014502291
2024-09-20,半导体与信息技术,-2.220446049250313e-16
2024-09-20,房地产,7.067173445955779
2024-09-20,旅游,5.8508055446809495
2024-09-20,消费,-1.5828650145022891
2024-09-20,电动车新能源,3.2301243516016793
2024-09-20,金融,-2.220446049250313e-16
2024-09-20,高端装备,1.582865014502291
2024-09-23,传统能源,0.0
2024-09-23,化工,0.0
2024-09-23,医药,0.0
2024-09-23,半导体与信息技术,0.0
2024-09-23,房地产,0.0
2024-09-23,旅游,0.0
2024-09-23,消费,0.0
2024-09-23,电动车新能源,0.0
2024-09-23,金融,0.0
2024-09-23,高端装备,0.0
2024-09-24,传统能源,1.4615288798606296
2024-09-24,化工,-3.268077926447491
2024-09-24,医药,2.310880063237092
2024-09-24,半导体与信息技术,2.310880063237092
2024-09-24,房地产,-4.621760126474182
2024-09-24,旅游,-7.3076443993031495
2024-09-24,消费,-7.3076443993031495
2024-09-24,电动车新能源,-3.268077926447491
2024-09-24,金融,-7.307644399303147
2024-09-24,高端装备,2.310880063237092
2024-09-25,传统能源,0.0
2024-09-25,化工,2.220446049250313e-16
2024-09-25,医药,2.220446049250313e-16
2024-09-25,半导体与信息技术,2.220446049250313e-16
2024-09-25,房地产,0.0
2024-09-25,旅游,2.220446049250313e-16
2024-09-25,消费,2.220446049250313e-16
2024-09-25,电动车新能源,2.220446049250313e-16
2024-09-25,金融,2.220446049250313e-16
2024-09-25,高端装备,2.220446049250313e-16
2024-09-26,传统能源,0.0
2024-09-26,化工,-2.53144227664784
2024-09-26,医药,-2.53144227664784
2024-09-26,半导体与信息技术,2.53144227664784
2024-09-26,房地产,-2.53144227664784
2024-09-26,旅游,0.0
2024-09-26,消费,0.0
2024-09-26,电动车新能源,0.0
2024-09-26,金融,0.0
2024-09-26,高端装备,0.0
2024-09-27,传统能源,-3.144350035040174
2024-09-27,化工,3.144350035040174
2024-09-27,医药,0.0
2024-09-27,半导体与信息技术,6.765564066865169
2024-09-27,房地产,0.9567952460464793
2024-09-27,旅游,3.144350035040173
2024-09-27,消费,-3.1443500350401736
2024-09-27,电动车新能源,3.144350035040174
2024-09-27,金融,-0.9567952460464779
2024-09-27,高端装备,0.9567952460464793
2024-09-29,传统能源,0.0
2024-09-29,化工,6.661338147750939e-16
2024-09-29,医药,6.661338147750939e-16
2024-09-29,半导体与信息技术,3.3306690738754696e-16
2024-09-29,房地产,3.3306690738754696e-16
2024-09-29,旅游,7.771561172376096e-16
2024-09-29,消费,-3.3306690738754696e-16
2024-09-29,电动车新能源,6.661338147750939e-16
2024-09-29,金融,-8.881784197001252e-16
2024-09-29,高端装备,3.3306690738754696e-16
2024-09-30,传统能源,-2.409766170754266
2024-09-30,化工,11.87351674947233
2024-09-30,医药,-11.805395035536938
2024-09-30,半导体与信息技术,-5.388891692241144
2024-09-30,房地产,-4.263059318388339
2024-09-30,旅游,7.833823926313932
2024-09-30,消费,-0.2214422291921001
2024-09-30,电动车新能源,-8.395844210083938
2024-09-30,金融,-2.3978017963685
2024-09-30,高端装备,2.8856507320987403
2024-10-01,传统能源,-2.220446049250313e-16
2024-10-01,化工,2.220446049250313e-16
2024-10-01,医药,2.220446049250313e-16
2024-10-01,半导体与信息技术,0.0
2024-10-01,房地产,2.220446049250313e-16
2024-10-01,旅游,2.220446049250313e-16
2024-10-01,消费,2.220446049250313e-16
2024-10-01,电动车新能源,2.220446049250313e-16
2024-10-01,金融,2.220446049250313e-16
2024-10-01,高端装备,0.0
2024-10-02,传统能源,0.0
2024-10-02,化工,0.0
2024-10-02,医药,0.0
2024-10-02,半导体与信息技术,0.0
2024-10-02,房地产,0.0
2024-10-02,旅游,0.0
2024-10-02,消费,0.0
2024-10-02,电动车新能源,0.0
2024-10-02,金融,0.0
2024-10-02,高端装备,0.0
2024-10-03,传统能源,0.0
2024-10-03,化工,0.0
2024-10-03,医药,0.0
2024-10-03,半导体与信息技术,0.0
2024-10-03,房地产,0.0
2024-10-03,旅游,0.0
2024-10-03,消费,0.0
2024-10-03,电动车新能源,0.0
2024-10-03,金融,0.0
2024-10-03,高端装备,0.0
2024-10-08,传统能源,0.0
2024-10-08,化工,0.0
2024-10-08,医药,0.0
2024-10-08,半导体与信息技术,0.0
2024-10-08,房地产,0.0
2024-10-08,旅游,0.0
2024-10-08,消费,-4.440892098500626e-16
2024-10-08,电动车新能源,0.0
2024-10-08,金融,0.0
2024-10-08,高端装备,0.0
2024-10-09,传统能源,0.0
2024-10-09,化工,0.0
2024-10-09,医药,0.0
2024-10-09,半导体与信息技术,0.0
2024-10-09,房地产,0.0
2024-10-09,旅游,0.0
2024-10-09,消费,0.0
2024-10-09,电动车新能源,0.0
2024-10-09,金融,0.0
2024-10-09,高端装备,0.0
2024-10-10,传统能源,3.3962862070208395
2024-10-10,化工,0.7411304107336878
2024-10-10,医药,-5.09442931053126
2024-10-10,半导体与信息技术,0.7411304107336881
2024-10-10,房地产,-3.3962862070208395
2024-10-10,旅游,5.546112151769021
2024-10-10,消费,-0.7411304107336862
2024-10-10,电动车新能源,-5.094429310531259
2024-10-10,金融,-0.7411304107336854
2024-10-10,高端装备,1.3865280379422549
2024-10-11,传统能源,0.0
2024-10-11,化工,0.0
2024-10-11,医药,0.0
2024-10-11,半导体与信息技术,0.0
2024-10-11,房地产,0.0
2024-10-11,旅游,0.0
2024-10-11,消费,-5.551115123125783e-17
2024-10-11,电动车新能源,0.0
2024-10-11,金融,1.6653345369377348e-16
2024-10-11,高端装备,-5.551115123125783e-17
2024-10-12,传统能源,-2.220446049250313e-16
2024-10-12,化工,2.220446049250313e-16
2024-10-12,医药,0.0
2024-10-12,半导体与信息技术,2.220446049250313e-16
2024-10-12,房地产,2.220446049250313e-16
2024-10-12,旅游,2.220446049250313e-16
2024-10-12,消费,2.220446049250313e-16
2024-10-12,电动车新能源,2.220446049250313e-16
2024-10-12,金融,2.220446049250313e-16
2024-10-12,高端装备,2.220446049250313e-16
2024-10-13,传统能源,0.0
2024-10-13,化工,0.0
2024-10-13,医药,0.0
2024-10-13,半导体与信息技术,0.0
2024-10-13,房地产,0.0
2024-10-13,旅游,0.0
2024-10-13,消费,0.0
2024-10-13,电动车新能源,0.0
2024-10-13,金融,0.0
2024-10-13,高端装备,0.0
2024-10-14,传统能源,0.0
2024-10-14,化工,0.0
2024-10-14,医药,0.0
2024-10-14,半导体与信息技术,0.0
2024-10-14,房地产,0.0
2024-10-14,旅游,0.0
2024-10-14,消费,0.0
2024-10-14,电动车新能源,0.0
2024-10-14,金融,0.0
2024-10-14,高端装备,0.0
2024-10-15,传统能源,0.0
2024-10-15,化工,0.0
2024-10-15,医药,0.0
2024-10-15,半导体与信息技术,0.0
2024-10-15,房地产,0.0
2024-10-15,旅游,0.0
2024-10-15,消费,0.0
2024-10-15,电动车新能源,0.0
2024-10-15,金融,0.0
2024-10-15,高端装备,0.0
2024-10-16,传统能源,0.0
2024-10-16,化工,0.0
2024-10-16,医药,0.0
2024-10-16,半导体与信息技术,0.0
2024-10-16,房地产,0.0
2024-10-16,旅游,0.0
2024-10-16,消费,0.0
2024-10-16,电动车新能源,0.0
2024-10-16,金融,0.0
2024-10-16,高端装备,0.0
2024-10-17,传统能源,-4.1338279273977205
2024-10-17,化工,0.0
2024-10-17,医药,-4.13382792739772
2024-10-17,半导体与信息技术,-2.06691396369886
2024-10-17,房地产,0.0
2024-10-17,旅游,0.0
2024-10-17,消费,0.0
2024-10-17,电动车新能源,2.0669139636988607
2024-10-17,金融,0.0
2024-10-17,高端装备,2.0669139636988607
2024-10-18,传统能源,-3.3306690738754696e-16
2024-10-18,化工,0.0
2024-10-18,医药,0.0
2024-10-18,半导体与信息技术,7.771561172376096e-16
2024-10-18,房地产,0.0
2024-10-18,旅游,-1.3322676295501878e-15
2024-10-18,消费,-7.771561172376096e-16
2024-10-18,电动车新能源,8.881784197001252e-16
2024-10-18,金融,-7.771561172376096e-16
2024-10-18,高端装备,8.881784197001252e-16
2024-10-19,传统能源,-3.58
2024-10-19,化工,0.0
2024-10-19,医药,3.58
2024-10-19,半导体与信息技术,-3.58
2024-10-19,房地产,3.58
2024-10-19,旅游,3.58
2024-10-19,消费,3.58
2024-10-19,电动车新能源,0.0
2024-10-19,金融,3.58
2024-10-19,高端装备,-3.58
2024-10-20,传统能源,-5.426311586694732
2024-10-20,化工,5.1087034469707575
2024-10-20,医药,6.917217166847763
2024-10-20,半导体与信息技术,8.342477794850621
2024-10-20,房地产,3.697408101179348
2024-10-20,旅游,9.883797290965095
2024-10-20,消费,12.228027914045121
2024-10-20,电动车新能源,6.91721716684776
2024-10-20,金融,7.733683900100052
2024-10-20,高端装备,14.789632404717391
2024-10-21,传统能源,0.0
2024-10-21,化工,4.440892098500626e-16
2024-10-21,医药,6.661338147750939e-16
2024-10-21,半导体与信息技术,0.0
2024-10-21,房地产,0.0
2024-10-21,旅游,0.0
2024-10-21,消费,0.0
2024-10-21,电动车新能源,4.440892098500626e-16
2024-10-21,金融,8.881784197001252e-16
2024-10-21,高端装备,4.440892098500626e-16
2024-10-23,传统能源,0.0
2024-10-23,化工,0.0
2024-10-23,医药,-5.551115123125783e-17
2024-10-23,半导体与信息技术,0.0
2024-10-23,房地产,0.0
2024-10-23,旅游,0.0
2024-10-23,消费,0.0
2024-10-23,电动车新能源,0.0
2024-10-23,金融,-4.440892098500626e-16
2024-10-23,高端装备,-4.440892098500626e-16
2024-10-24,传统能源,0.0
2024-10-24,化工,0.0
2024-10-24,医药,0.0
2024-10-24,半导体与信息技术,0.0
2024-10-24,房地产,0.0
2024-10-24,旅游,0.0
2024-10-24,消费,0.0
2024-10-24,电动车新能源,0.0
2024-10-24,金融,0.0
2024-10-24,高端装备,0.0
2024-10-25,传统能源,3.268077926447491
2024-10-25,化工,-0.7926253225583854
2024-10-25,医药,1.46152887986063
2024-10-25,半导体与信息技术,-0.7926253225583852
2024-10-25,房地产,-0.7926253225583852
2024-10-25,旅游,0.0
2024-10-25,消费,-1.4615288798606294
2024-10-25,电动车新能源,-0.7926253225583854
2024-10-25,金融,-0.7926253225583854
2024-10-25,高端装备,-0.7926253225583854
2024-10-26,传统能源,0.0
2024-10-26,化工,0.0
2024-10-26,医药,0.0
2024-10-26,半导体与信息技术,0.0
2024-10-26,房地产,0.0
2024-10-26,旅游,0.0
2024-10-26,消费,0.0
2024-10-26,电动车新能源,0.0
2024-10-26,金融,0.0
2024-10-26,高端装备,0.0
2024-10-27,传统能源,0.0
2024-10-27,化工,0.0
2024-10-27,医药,0.0
2024-10-27,半导体与信息技术,0.0
2024-10-27,房地产,-2.53144227664784
2024-10-27,旅游,0.0
2024-10-27,消费,0.0
2024-10-27,电动车新能源,2.53144227664784
2024-10-27,金融,0.0
2024-10-27,高端装备,0.0
2024-10-28,传统能源,4.440892098500626e-16
2024-10-28,化工,-4.440892098500626e-16
2024-10-28,医药,0.0
2024-10-28,半导体与信息技术,4.440892098500626e-16
2024-10-28,房地产,0.0
2024-10-28,旅游,0.0
2024-10-28,消费,4.440892098500626e-16
2024-10-28,电动车新能源,-1.1102230246251565e-16
2024-10-28,金融,0.0
2024-10-28,高端装备,1.1102230246251565e-16
2024-10-29,传统能源,0.0
2024-10-29,化工,2.220446049250313e-16
2024-10-29,医药,2.220446049250313e-16
2024-10-29,半导体与信息技术,2.220446049250313e-16
2024-10-29,房地产,0.0
2024-10-29,旅游,0.0
2024-10-29,消费,0.0
2024-10-29,电动车新能源,0.0
2024-10-29,金融,0.0
2024-10-29,高端装备,2.220446049250313e-16
2024-10-30,传统能源,2.3164018872702723
2024-10-30,化工,19.078332539668462
2024-10-30,医药,7.66305517045614
2024-10-30,半导体与信息技术,23.55243287954463
2024-10-30,房地产,20.017038989178488
2024-10-30,旅游,20.434813787883026
2024-10-30,消费,11.748219607303394
2024-10-30,电动车新能源,23.55243287954463
2024-10-30,金融,16.525032663975427
2024-10-30,高端装备,17.488450734439258
2024-10-31,传统能源,0.0
2024-10-31,化工,-1.601024671889849
2024-10-31,医药,-2.6144623411579926
2024-10-31,半导体与信息技术,0.0
2024-10-31,房地产,2.6144623411579926
2024-10-31,旅游,2.6144623411579926
2024-10-31,消费,0.0
2024-10-31,电动车新能源,0.0
2024-10-31,金融,1.6010246718898489
2024-10-31,高端装备,3.9216935117369895
2024-11-01,传统能源,3.3306690738754696e-16
2024-11-01,化工,3.3306690738754696e-16
2024-11-01,医药,8.881784197001252e-16
2024-11-01,半导体与信息技术,3.3306690738754696e-16
2024-11-01,房地产,3.3306690738754696e-16
2024-11-01,旅游,0.0
2024-11-01,消费,8.881784197001252e-16
2024-11-01,电动车新能源,3.3306690738754696e-16
2024-11-01,金融,-1.1102230246251565e-16
2024-11-01,高端装备,0.0
2024-11-02,传统能源,-2.53144227664784
2024-11-02,化工,0.0
2024-11-02,医药,-2.53144227664784
2024-11-02,半导体与信息技术,0.0
2024-11-02,房地产,0.0
2024-11-02,旅游,0.0
2024-11-02,消费,0.0
2024-11-02,电动车新能源,0.0
2024-11-02,金融,0.0
2024-11-02,高端装备,0.0
2024-11-03,传统能源,0.0
2024-11-03,化工,0.0
2024-11-03,医药,0.0
2024-11-03,半导体与信息技术,0.0
2024-11-03,房地产,0.0
2024-11-03,旅游,0.0
2024-11-03,消费,0.0
2024-11-03,电动车新能源,0.0
2024-11-03,金融,0.0
2024-11-03,高端装备,0.0
2024-11-04,传统能源,0.0
2024-11-04,化工,0.0
2024-11-04,医药,0.0
2024-11-04,半导体与信息技术,0.0
2024-11-04,房地产,0.0
2024-11-04,旅游,0.0
2024-11-04,消费,0.0
2024-11-04,电动车新能源,0.0
2024-11-04,金融,0.0
2024-11-04,高端装备,0.0
2024-11-05,传统能源,0.0
2024-11-05,化工,0.0
2024-11-05,医药,0.0
2024-11-05,半导体与信息技术,0.0
2024-11-05,房地产,0.0
2024-11-05,旅游,0.0
2024-11-05,消费,0.0
2024-11-05,电动车新能源,0.0
2024-11-05,金融,0.0
2024-11-05,高端装备,0.0
2024-11-06,传统能源,0.0
2024-11-06,化工,0.0
2024-11-06,医药,0.0
2024-11-06,半导体与信息技术,0.0
2024-11-06,房地产,0.0
2024-11-06,旅游,0.0
2024-11-06,消费,0.0
2024-11-06,电动车新能源,0.0
2024-11-06,金融,0.0
2024-11-06,高端装备,0.0
2024-11-07,传统能源,0.0
2024-11-07,化工,0.0
2024-11-07,医药,0.0
2024-11-07,半导体与信息技术,0.0
2024-11-07,房地产,0.0
2024-11-07,旅游,0.0
2024-11-07,消费,0.0
2024-11-07,电动车新能源,0.0
2024-11-07,金融,0.0
2024-11-07,高端装备,0.0
2024-11-08,传统能源,1.79
2024-11-08,化工,5.37
2024-11-08,医药,-3.10037094554829
2024-11-08,半导体与信息技术,3.100370945548291
2024-11-08,房地产,3.10037094554829
2024-11-08,旅游,-3.1003709455482906
2024-11-08,消费,0.0
2024-11-08,电动车新能源,5.37
2024-11-08,金融,0.0
2024-11-08,高端装备,0.0
2024-11-09,传统能源,0.0
2024-11-09,化工,0.0
2024-11-09,医药,-4.13382792739772
2024-11-09,半导体与信息技术,0.0
2024-11-09,房地产,-2.0669139636988594
2024-11-09,旅游,0.0
2024-11-09,消费,0.0
2024-11-09,电动车新能源,0.0
2024-11-09,金融,0.0
2024-11-09,高端装备,0.0
2024-11-10,传统能源,-5.404757644409706
2024-11-10,化工,1.582865014502291
2024-11-10,医药,-3.9571625362557272
2024-11-10,半导体与信息技术,0.40376554395020825
2024-11-10,房地产,11.709200774556093
2024-11-10,旅游,4.9793203303644695
2024-11-10,消费,3.9571625362557326
2024-11-10,电动车新能源,1.582865014502291
2024-11-10,金融,2.356644507203691
2024-11-10,高端装备,1.582865014502291
2024-11-11,传统能源,0.0
2024-11-11,化工,0.0
2024-11-11,医药,2.220446049250313e-16
2024-11-11,半导体与信息技术,0.0
2024-11-11,房地产,0.0
2024-11-11,旅游,2.220446049250313e-16
2024-11-11,消费,2.220446049250313e-16
2024-11-11,电动车新能源,0.0
2024-11-11,金融,2.220446049250313e-16
2024-11-11,高端装备,0.0
2024-11-12,传统能源,0.0
2024-11-12,化工,-2.6144623411579926
2024-11-12,医药,-2.6144623411579926
2024-11-12,半导体与信息技术,-2.6144623411579926
2024-11-12,房地产,-2.6144623411579926
2024-11-12,旅游,1.6010246718898489
2024-11-12,消费,1.6010246718898493
2024-11-12,电动车新能源,-2.6144623411579926
2024-11-12,金融,-1.6010246718898498
2024-11-12,高端装备,-2.6144623411579926
2024-11-13,传统能源,0.0
2024-11-13,化工,0.0
2024-11-13,医药,0.0
2024-11-13,半导体与信息技术,0.0
2024-11-13,房地产,0.0
2024-11-13,旅游,0.0
2024-11-13,消费,0.0
2024-11-13,电动车新能源,0.0
2024-11-13,金融,0.0
2024-11-13,高端装备,0.0
2024-11-14,传统能源,0.0
2024-11-14,化工,0.0
2024-11-14,医药,0.0
2024-11-14,半导体与信息技术,0.0
2024-11-14,房地产,0.0
2024-11-14,旅游,0.0
2024-11-14,消费,0.0
2024-11-14,电动车新能源,0.0
2024-11-14,金融,0.0
2024-11-14,高端装备,0.0
2024-11-15,传统能源,0.0
2024-11-15,化工,-2.220446049250313e-16
2024-11-15,医药,0.0
2024-11-15,半导体与信息技术,0.0
2024-11-15,房地产,0.0
2024-11-15,旅游,4.440892098500626e-16
2024-11-15,消费,-6.661338147750939e-16
2024-11-15,电动车新能源,4.440892098500626e-16
2024-11-15,金融,5.551115123125783e-16
2024-11-15,高端装备,0.0
2024-11-18,传统能源,0.0
2024-11-18,化工,0.0
2024-11-18,医药,0.0
2024-11-18,半导体与信息技术,0.0
2024-11-18,房地产,0.0
2024-11-18,旅游,0.0
2024-11-18,消费,0.0
2024-11-18,电动车新能源,0.0
2024-11-18,金融,0.0
2024-11-18,高端装备,0.0
2024-11-19,传统能源,0.0
2024-11-19,化工,2.220446049250313e-16
2024-11-19,医药,2.220446049250313e-16
2024-11-19,半导体与信息技术,2.220446049250313e-16
2024-11-19,房地产,0.0
2024-11-19,旅游,2.220446049250313e-16
2024-11-19,消费,2.220446049250313e-16
2024-11-19,电动车新能源,2.220446049250313e-16
2024-11-19,金融,2.220446049250313e-16
2024-11-19,高端装备,2.220446049250313e-16
2024-11-20,传统能源,0.0
2024-11-20,化工,-0.337338278760987
2024-11-20,医药,2.137551533814981
2024-11-20,半导体与信息技术,-0.4093099565401207
2024-11-20,房地产,-1.9868883581101382
2024-11-20,旅游,5.397412460175786
2024-11-20,消费,4.767930577404647
2024-11-20,电动车新能源,0.4093099565401208
2024-11-20,金融,4.767930577404647
2024-11-20,高端装备,4.483765924169668
2024-11-21,传统能源,0.0
2024-11-21,化工,0.0
2024-11-21,医药,0.0
2024-11-21,半导体与信息技术,0.0
2024-11-21,房地产,0.0
2024-11-21,旅游,0.0
2024-11-21,消费,0.0
2024-11-21,电动车新能源,0.0
2024-11-21,金融,0.0
2024-11-21,高端装备,0.0
2024-11-22,传统能源,0.0
2024-11-22,化工,0.0
2024-11-22,医药,0.0
2024-11-22,半导体与信息技术,0.0
