period,portfolio_return
2024-01-01,-0.025163033296676466
2024-02-01,0.13737866494686196
2024-03-01,0.006395680003333197
2024-04-01,0.021013710863526203
2024-05-01,0.019620155036900008
2024-06-01,-0.016404222535695484
2024-07-01,0.023601671608075945
2024-08-01,-0.026136059378800418
2024-09-01,0.2733558498689294
2024-10-01,-0.045155021463801535
2024-11-01,0.018726202230680812
2024-12-01,-0.035388697183626104
