industry,period,S_adjusted,M,return
金融,2024-09-08,2.9102541162206093,-0.427524673002824,-0.012086573596926775
高端装备,2024-09-08,3.497690146887852,-0.427524673002824,-0.01936619718309862
传统能源,2024-09-15,-7.73227815912686,-0.4103499340878366,-0.030616120945073266
化工,2024-09-15,10.151642623399248,-0.4103499340878366,-0.02149025908817026
医药,2024-09-15,-18.922089216507253,-0.4103499340878366,-0.019309908198797077
半导体与信息技术,2024-09-15,5.127016661548204,-0.4103499340878366,-0.012050984936268772
房地产,2024-09-15,16.225557642856597,-0.4103499340878366,-0.004719042209210933
旅游,2024-09-15,3.1662711331926165,-0.4103499340878366,-0.03978120338140212
消费,2024-09-15,-8.8499968612675,-0.4103499340878366,-0.04540896719667675
电动车新能源,2024-09-15,-3.166271133192615,-0.4103499340878366,-0.012259954432027764
金融,2024-09-15,-21.050632393897494,-0.4103499340878366,-0.019726858877086473
高端装备,2024-09-15,-1.622555764285662,-0.4103499340878366,-0.011914476905500182
传统能源,2024-09-22,0.0,-0.4223370459935651,0.03393416927899673
化工,2024-09-22,-0.2442892763801255,-0.4223370459935651,0.016420361247947435
医药,2024-09-22,-1.6387422844805597,-0.4223370459935651,-0.0032278889606197625
半导体与信息技术,2024-09-22,-1.9157637926140323,-0.4223370459935651,0.006098991320666158
房地产,2024-09-22,10.092962150354916,-0.4223370459935651,0.06796031258231627
旅游,2024-09-22,8.423553342212,-0.4223370459935651,0.00828586224753991
消费,2024-09-22,-1.6387422844805597,-0.4223370459935651,0.005552220888355386
电动车新能源,2024-09-22,2.578877474773914,-0.4223370459935651,-0.0004393673110719698
金融,2024-09-22,-1.4551270581103084,-0.4223370459935651,0.018092105263157743
高端装备,2024-09-22,-1.6387422844805606,-0.4223370459935651,-0.0011562603237529334
传统能源,2024-09-29,-9.678105201988243,0.0132680482393222,0.09664215872053372
化工,2024-09-29,-3.144350035040177,0.0132680482393222,0.16215670436187413
医药,2024-09-29,-3.1443500350401754,0.0132680482393222,0.17001295336787559
半导体与信息技术,2024-09-29,12.90414026931766,0.0132680482393222,0.15761249708556768
房地产,2024-09-29,-7.654361968371829,0.0132680482393222,0.20167721779166325
旅游,2024-09-29,1.0069979320558875,0.0132680482393222,0.17599726074302358
消费,2024-09-29,-9.791492729412091,0.0132680482393222,0.23399492613042816
电动车新能源,2024-09-29,3.0849372589276887,0.0132680482393222,0.1970329670329669
金融,2024-09-29,-9.02075208915355,0.0132680482393222,0.13855364439798534
高端装备,2024-09-29,9.133511490267974,0.0132680482393222,0.15396064164048284
传统能源,2024-10-06,3.059841477941278,0.8348532918258538,0.06220624827204846
化工,2024-10-06,11.765080535210966,0.8348532918258538,0.08566463944396174
医药,2024-10-06,-15.18865365988704,0.8348532918258538,0.10683642402435645
半导体与信息技术,2024-10-06,-4.562302544908457,0.8348532918258538,0.12547834843907335
房地产,2024-10-06,-4.279741211237527,0.8348532918258538,0.09352764094143406
旅游,2024-10-06,7.645467655786382,0.8348532918258538,0.0886591934779446
消费,2024-10-06,2.2994856174550167,0.8348532918258538,0.0877977990083445
电动车新能源,2024-10-06,-13.725683281101196,0.8348532918258538,0.12026071789222437
金融,2024-10-06,0.3498043502462469,0.8348532918258538,0.0633503046490278
高端装备,2024-10-06,5.115789694825303,0.8348532918258538,0.10848380624820875
传统能源,2024-10-13,3.488933057723884,1.3108611131068653,-0.041970327954190534
化工,2024-10-13,-0.7041822342601507,1.3108611131068653,-0.07570422535211274
医药,2024-10-13,-8.08322397338596,1.3108611131068653,-0.05276319079769931
半导体与信息技术,2024-10-13,0.8548448099642468,1.3108611131068653,-0.0026843235504652174
房地产,2024-10-13,-2.8167289370406063,1.3108611131068653,-0.08402677845210538
旅游,2024-10-13,7.4523642780887585,1.3108611131068653,-0.10390478737630382
消费,2024-10-13,2.886579864025407e-15,1.3108611131068653,-0.07103946637020564
电动车新能源,2024-10-13,-6.235095294647334,1.3108611131068653,-0.058018520036056676
金融,2024-10-13,0.7041822342601511,1.3108611131068653,0.005494505494505475
高端装备,2024-10-13,3.906100235224268,1.3108611131068653,-0.04705882352941171
传统能源,2024-10-20,-12.077087054518923,1.4982948527195663,-0.019493309787407376
化工,2024-10-20,-2.2145900448314717,1.4982948527195663,-0.005541125541125513
医药,2024-10-20,-6.8833827526759706e-15,1.4982948527195663,-0.011351636747624183
半导体与信息技术,2024-10-20,5.100792608438988,1.4982948527195663,0.08559124349542424
房地产,2024-10-20,6.661338147750939e-15,1.4982948527195663,0.02957650273224055
旅游,2024-10-20,21.69499147615301,1.4982948527195663,-0.00044769437397418343
消费,2024-10-20,20.00899607200532,1.4982948527195663,-0.028243178554332116
电动车新能源,2024-10-20,5.100792608438995,1.4982948527195663,0.017833840800348
金融,2024-10-20,5.6621374255882976e-15,1.4982948527195663,0.021155347384855583
高端装备,2024-10-20,9.711619791484782,1.4982948527195663,0.01614434947768295
传统能源,2024-10-27,3.213021561005684,1.5296386000676356,-0.004987531172069848
化工,2024-10-27,4.051977892921,1.5296386000676356,0.04179000522375076
医药,2024-10-27,3.165864161203311,1.5296386000676356,0.018157543391188247
半导体与信息技术,2024-10-27,3.903052087920813,1.5296386000676356,0.004628099173553668
房地产,2024-10-27,-8.198190996900651,1.5296386000676356,0.027665361905393704
旅游,2024-10-27,2.506942742713702,1.5296386000676356,0.031800537473873014
消费,2024-10-27,-2.506942742713702,1.5296386000676356,0.021921182266009698
电动车新能源,2024-10-27,4.754904434330422,1.5296386000676356,0.0538461538461541
金融,2024-10-27,-0.7917633045517949,1.5296386000676356,-0.013989756134852094
高端装备,2024-10-27,1.3348615694163022,1.5296386000676356,0.05847797062750337
传统能源,2024-11-03,-12.341785952794156,1.4805653912581362,-0.011835143414090754
化工,2024-11-03,31.057325920643265,1.4805653912581362,-0.013371218452281508
医药,2024-11-03,3.542512055966311,1.4805653912581362,-0.029110936270652976
半导体与信息技术,2024-11-03,34.76959491503397,1.4805653912581362,-0.012833168805528206
房地产,2024-11-03,33.95985320646287,1.4805653912581362,0.06358941252420913
旅游,2024-11-03,28.142775320478385,1.4805653912581362,-0.0017363623209377677
消费,2024-11-03,17.049178519740174,1.4805653912581362,-0.0006025548324897212
电动车新能源,2024-11-03,29.55148084441857,1.4805653912581362,-0.03406326034063267
金融,2024-11-03,25.748134574132145,1.4805653912581362,-0.01721197084819348
高端装备,2024-11-03,24.797584391764182,1.4805653912581362,-0.017406659939455005
传统能源,2024-11-10,-5.914493464463078,0.5222266341791104,0.004227138227419935
化工,2024-11-10,14.423005503428818,0.5222266341791104,0.05996950703032344
医药,2024-11-10,-12.1785681811071,0.5222266341791104,0.06537007023230679
半导体与信息技术,2024-11-10,3.341813513451255,0.5222266341791104,0.10466666666666669
房地产,2024-11-10,11.421590138964234,0.5222266341791104,0.06852807283763274
旅游,2024-11-10,6.629538434097091,0.5222266341791104,0.0784171619075229
消费,2024-11-10,1.832970112966464,0.5222266341791104,0.06740624623176172
电动车新能源,2024-11-10,12.509795740685943,0.5222266341791104,0.08891687657430714
金融,2024-11-10,1.9676434721090503,0.5222266341791104,0.057510255601135984
高端装备,2024-11-10,2.5424247242073648,0.5222266341791104,0.060462130937098735
传统能源,2024-11-17,0.0,0.1606097399888113,-0.024203732285674184
化工,2024-11-17,-1.539772229936807,0.1606097399888113,-0.030206169090618573
医药,2024-11-17,-2.644005226236068,0.1606097399888113,-0.037778904665314306
半导体与信息技术,2024-11-17,-0.7632585645530856,0.1606097399888113,-0.03817139408569703
房地产,2024-11-17,-2.389377248649454,0.1606097399888113,-0.09367189275164733
旅游,2024-11-17,3.1929396543567234,0.1606097399888113,-0.047983870967741926
消费,2024-11-17,1.7736526256185652,0.1606097399888113,-0.040781744238590156
电动车新能源,2024-11-17,-1.8968888121804612,0.1606097399888113,-0.021744159148739284
金融,2024-11-17,-2.910254116220611,0.1606097399888113,-0.044983215218202144
高端装备,2024-11-17,-1.2990095093297656,0.1606097399888113,-0.043457208570390926
传统能源,2024-11-24,-14.412151453288178,0.091406860049617,-0.00869940326407359
化工,2024-11-24,-3.709760278463568,0.091406860049617,-0.020764667106130563
医药,2024-11-24,-1.434343700422552,0.091406860049617,-0.02371541501976282
半导体与信息技术,2024-11-24,-4.154014162189826,0.091406860049617,-0.03545098039215677
房地产,2024-11-24,1.8504181947229537,0.091406860049617,-0.008022563459730403
旅游,2024-11-24,11.539384844843449,0.091406860049617,-0.018212621770436255
消费,2024-11-24,9.258941837917916,0.091406860049617,-0.04098457189965843
电动车新能源,2024-11-24,-2.49279203328559,0.091406860049617,0.0017340584850633611
金融,2024-11-24,10.834778343822556,0.091406860049617,-0.02624589907826913
高端装备,2024-11-24,-0.427510306762997,0.091406860049617,-0.02543659832953682
传统能源,2024-12-01,-18.978282209893123,0.1950383602537317,-0.0013054830287206887
化工,2024-12-01,18.64440978662713,0.1950383602537317,0.006058566139347077
医药,2024-12-01,-23.822348857410176,0.1950383602537317,0.01835357624831313
半导体与信息技术,2024-12-01,9.076361544048012,0.1950383602537317,0.024719466579931737
房地产,2024-12-01,32.969555142171124,0.1950383602537317,0.03386617805016745
旅游,2024-12-01,26.74558191956699,0.1950383602537317,0.03494391716997414
消费,2024-12-01,23.48025857836277,0.1950383602537317,0.01694707110401561
电动车新能源,2024-12-01,24.0826126302074,0.1950383602537317,0.002596585097175197
金融,2024-12-01,16.021666194512967,0.1950383602537317,0.014519493021017071
高端装备,2024-12-01,38.53472453062594,0.1950383602537317,0.017530190884300634
传统能源,2024-12-08,0.0,1.0245459666516807,0.03493100944081329
化工,2024-12-08,6.573732373665221,1.0245459666516807,0.003178320508531396
医药,2024-12-08,11.440911258933117,1.0245459666516807,0.010866684336072074
半导体与信息技术,2024-12-08,3.519827647295626,1.0245459666516807,0.011268052690049268
房地产,2024-12-08,7.843387023473984,1.0245459666516807,0.031045651775346794
旅游,2024-12-08,3.7595402026326648,1.0245459666516807,0.028345143809920703
消费,2024-12-08,-7.466681994031884,1.0245459666516807,0.004588817775631027
电动车新能源,2024-12-08,-6.912804268684517,1.0245459666516807,0.0025898603045049207
金融,2024-12-08,-5.084849448414715,1.0245459666516807,0.0278326875938959
高端装备,2024-12-08,5.747854478943522,1.0245459666516807,0.0015313935681471325
传统能源,2024-12-15,-32.63682926149356,0.9186536170866412,-0.010876429724229975
化工,2024-12-15,21.19322153127754,0.9186536170866412,-0.007503751875938103
医药,2024-12-15,11.11094537053562,0.9186536170866412,-0.019926586261143187
半导体与信息技术,2024-12-15,38.84600918536719,0.9186536170866412,-0.010043942247332072
房地产,2024-12-15,14.814443418541575,0.9186536170866412,-0.022168217651591493
旅游,2024-12-15,29.186842299205505,0.9186536170866412,0.04769625726253213
消费,2024-12-15,22.737765266247408,0.9186536170866412,0.017189566053612104
电动车新能源,2024-12-15,37.893359168098286,0.9186536170866412,-0.022935420743639967
金融,2024-12-15,18.10599866309715,0.9186536170866412,-0.013154858066005137
高端装备,2024-12-15,25.809030902675623,0.9186536170866412,-0.021024464831804424
传统能源,2024-12-22,-9.140432690766673,0.8960794214972829,-0.018090238365493616
化工,2024-12-22,18.4925417827648,0.8960794214972829,-0.018985215053763382
医药,2024-12-22,10.48116678346724,0.8960794214972829,-0.016853932584269704
半导体与信息技术,2024-12-22,23.341196030684827,0.8960794214972829,0.03360811667723529
房地产,2024-12-22,18.75789554769275,0.8960794214972829,-0.050736497545008086
旅游,2024-12-22,25.678447267425163,0.8960794214972829,-0.054810420428166085
消费,2024-12-22,16.667847847868636,0.8960794214972829,-0.025053178917513574
电动车新能源,2024-12-22,7.0309804234036735,0.8960794214972829,-0.01978849543342409
金融,2024-12-22,14.452043009306925,0.8960794214972829,0.00031181789834722196
高端装备,2024-12-22,18.86610021024104,0.8960794214972829,-0.015879213848757012
传统能源,2024-12-29,-5.348648026771419,0.7310317289456326,0.0171952893577052
化工,2024-12-29,9.881738809782515,0.7310317289456326,0.002568933036478871
医药,2024-12-29,-6.662266946453051,0.7310317289456326,-0.005170068027210872
半导体与信息技术,2024-12-29,1.0085507439760306,0.7310317289456326,-0.0018404907975460016
房地产,2024-12-29,5.5077887300329404,0.7310317289456326,-0.03575989782886335
旅游,2024-12-29,1.7129382677602578,0.7310317289456326,-0.009414654113794496
消费,2024-12-29,3.389408449251041,0.7310317289456326,0.001818181818181941
电动车新能源,2024-12-29,5.5077887300329404,0.7310317289456326,-0.005966489579076528
金融,2024-12-29,4.940869404891259,0.7310317289456326,0.027821072319202056
高端装备,2024-12-29,6.662266946453052,0.7310317289456326,0.005158047877265037
传统能源,2025-01-05,11.692231038885035,0.7053442037615849,-0.011009304638113449
化工,2025-01-05,9.478230897819536,0.7053442037615849,-0.04441407584557566
医药,2025-01-05,8.093580446529488,0.7053442037615849,-0.050054704595185906
半导体与信息技术,2025-01-05,6.425365524921634,0.7053442037615849,-0.09987707437000626
房地产,2025-01-05,10.067868918564823,0.7053442037615849,-0.07748344370860927
旅游,2025-01-05,5.423917609581555,0.7053442037615849,-0.07341597796143251
消费,2025-01-05,2.478142785770563,0.7053442037615849,-0.04198427102238367
电动车新能源,2025-01-05,8.453469074524339,0.7053442037615849,-0.0700542673902318
金融,2025-01-05,3.619559211960605,0.7053442037615849,-0.05095155053453626
高端装备,2025-01-05,7.009246274267533,0.7053442037615849,-0.06368421052631579
