industry,period,S_adjusted,M,return
房地产,2024-04-30,2.2778994514532824,-0.616682688932433,-0.018916660335789648
旅游,2024-04-30,-5.958465059124361,-0.616682688932433,-0.014263739337155634
消费,2024-04-30,6.139649348101818,-0.616682688932433,0.0012531328320801727
电动车新能源,2024-04-30,8.972919371714092,-0.616682688932433,-0.0157105030891439
金融,2024-04-30,1.0833572834771543,-0.616682688932433,-0.0056272436208402166
高端装备,2024-04-30,3.330332623720245,-0.616682688932433,-0.013001695873374741
传统能源,2024-05-02,2.53144227664784,,0.0
化工,2024-05-02,0.0,,0.0
医药,2024-05-02,2.53144227664784,,0.0
半导体与信息技术,2024-05-02,2.53144227664784,,0.0
房地产,2024-05-02,0.0,,0.0
旅游,2024-05-02,0.0,,0.0
消费,2024-05-02,0.0,,0.0
电动车新能源,2024-05-02,2.53144227664784,,0.0
金融,2024-05-02,0.0,,0.0
高端装备,2024-05-02,0.0,,0.0
传统能源,2024-05-03,0.0,,0.0
化工,2024-05-03,0.0,,0.0
医药,2024-05-03,0.0,,0.0
半导体与信息技术,2024-05-03,0.0,,0.0
房地产,2024-05-03,0.0,,0.0
旅游,2024-05-03,0.0,,0.0
消费,2024-05-03,0.0,,0.0
电动车新能源,2024-05-03,0.0,,0.0
金融,2024-05-03,0.0,,0.0
高端装备,2024-05-03,0.0,,0.0
传统能源,2024-05-06,4.1924667133868985,-0.3404059123667969,-0.004403495698123372
化工,2024-05-06,3.7056520536684423,-0.3404059123667969,0.0373342066481086
医药,2024-05-06,3.1443500350401745,-0.3404059123667969,0.026688453159041226
半导体与信息技术,2024-05-06,0.9567952460464796,-0.3404059123667969,0.014830072090628255
房地产,2024-05-06,-1.482260821467377,-0.3404059123667969,0.004955861855350685
旅游,2024-05-06,-3.1443500350401745,-0.3404059123667969,0.0005674563767912311
消费,2024-05-06,-6.765564066865167,-0.3404059123667969,0.02059392422346118
电动车新能源,2024-05-06,-0.956795246046478,-0.3404059123667969,0.03192252510760407
金融,2024-05-06,-3.1443500350401727,-0.3404059123667969,0.006342082154356721
高端装备,2024-05-06,0.9567952460464794,-0.3404059123667969,0.020189003436426045
传统能源,2024-05-07,0.0,-0.3453811736685276,0.006804572672836073
化工,2024-05-07,0.0,-0.3453811736685276,0.010102604577742813
医药,2024-05-07,0.0,-0.3453811736685276,0.0
半导体与信息技术,2024-05-07,0.0,-0.3453811736685276,-0.006494824436777069
房地产,2024-05-07,0.0,-0.3453811736685276,0.015102481121898492
旅游,2024-05-07,0.0,-0.3453811736685276,-0.003686374592372088
消费,2024-05-07,0.0,-0.3453811736685276,0.00278706800445927
电动车新能源,2024-05-07,0.0,-0.3453811736685276,0.002954466458116034
金融,2024-05-07,0.0,-0.3453811736685276,0.0009695559433777756
高端装备,2024-05-07,0.0,-0.3453811736685276,0.0056140350877194045
传统能源,2024-05-08,0.0,-0.3345223138970997,0.015004055150040552
化工,2024-05-08,0.0,-0.3345223138970997,-0.013439599937490332
医药,2024-05-08,0.0,-0.3345223138970997,-0.01511936339522546
半导体与信息技术,2024-05-08,0.0,-0.3345223138970997,-0.018590398365679217
房地产,2024-05-08,0.0,-0.3345223138970997,-0.029907393350538825
旅游,2024-05-08,0.0,-0.3345223138970997,-0.01736160523694319
消费,2024-05-08,0.0,-0.3345223138970997,0.00011117287381878782
电动车新能源,2024-05-08,0.0,-0.3345223138970997,-0.02036042280367345
金融,2024-05-08,0.0,-0.3345223138970997,-0.005714839209608691
高端装备,2024-05-08,0.0,-0.3345223138970997,-0.013956734124214942
传统能源,2024-05-09,0.0,-0.3416400929329956,-0.0014649087761352542
化工,2024-05-09,0.0,-0.3416400929329956,0.008236971329003584
医药,2024-05-09,0.0,-0.3416400929329956,0.005655803932130388
半导体与信息技术,2024-05-09,0.0,-0.3416400929329956,0.014779350541215708
房地产,2024-05-09,0.0,-0.3416400929329956,0.017057902973395933
旅游,2024-05-09,0.0,-0.3416400929329956,0.009703113685735065
消费,2024-05-09,0.0,-0.3416400929329956,0.0040017785682526785
